FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3829975046,A320,SIN,562,BY,31,,1,0,
3829975046,A320,SIN,380,BY,12,,1,0,
3829975046,A320,SIN,380,BY,11,,1,0,
3829975046,A320,SIN,140,BY,42,,1,0,
3829975046,A320,SIN,140,BY,41,,1,0,
3829975046,A320,SIN,561,BY,32,,1,0,
3829975046,A320,SIN,379,BY,13,,1,0,
3829975146,A320,SIN,560,BY,42,,1,0,
3829975146,A320,SIN,447,BY,41,,1,0,
3829975146,A320,SIN,560,BY,32,,1,0,
3829975146,A320,SIN,560,BY,31,,1,0,
3829975146,A320,SIN,80,BY,51,,1,0,
3830539020,A321,LZO,430,BY,4H,,1,0,
3830539020,A321,LZO,7,BY,5H,,1,0,
3830539020,A321,LZO,78,C,1H,,1,0,
3830539020,A321,LZO,500,BY,3H,,1,0,
3831217676,A321,CAN,700,BY,2H,,1,0,
3831217676,A321,CAN,10,BY,2H,,1,0,
3830047174,A321,YBP,412,BY,4H,,1,0,
3830047174,A321,YBP,553,C,2H,,1,0,
3830047174,A321,YBP,632,C,3H,,1,0,
3830047174,A321,YBP,462,C,5H,,1,0,
3830047174,A321,YBP,139,C,3H,,1,0,
3831218541,A321,CAN,345,BY,3H,,1,0,
3831218541,A321,CAN,120,C,3H,,1,0,
3830472053,A320,HRB,158,C,3H,,1,0,
3830472053,A320,HRB,651,B,1H,,1,0,
3830472053,A320,HRB,3,B,4H,,1,0,
3830012297,A320,PEK,108,C,5H,,1,1,
3830012297,A320,PEK,141,BY,3H,,1,0,
3831283606,A320,SYX,40,C,3H,,1,0,
3831283606,A320,SYX,429,B,1H,,1,0,
3830012395,A321,PEK,990,C,3H,,1,0,
3830012395,A321,PEK,574,C,3H,,1,0,
3830012395,A321,PEK,587,BY,4H,,1,0,
3829999931,A320,JHG,135,B,4H,,1,0,
3829999931,A320,JHG,500,BY,1H,,1,0,
3829999931,A320,JHG,135,BY,1H,,1,0,
3830006008,A320,MIG,263,C,1H,,1,0,
3830006008,A320,MIG,190,C,1H,,1,0,
3830006008,A320,MIG,436,B,1H,,1,0,
3830006008,A320,JHG,74,B,4H,,1,0,
3830005940,A320,MIG,443,BY,1H,,1,0,
3830005940,A320,PEK,316,BY,3H,,1,0,
3830012333,A320,PEK,44,BY,1H,,1,0,
3830012333,A320,PEK,316,BY,3H,,1,0,
3830041467,A320,URC,67,C,1H,,1,0,
3830041467,A320,URC,350,C,1H,,1,0,
3830041467,A320,URC,355,C,4H,,1,0,
3830041467,A320,URC,530,C,3H,,1,0,
3830041467,A320,URC,1114,B,1H,,1,0,
3830041467,A320,URC,11,B,4H,,1,0,
3830013207,A320,PEK,621,BY,1H,,1,0,
3830013207,A320,PEK,30,T,1H,,1,0,
3830013207,A320,PEK,5,C,3H,,1,0,
3830013207,A320,PEK,400,BY,3H,,1,0,
3831217615,A321,CAN,534,C,2H,,1,0,
3831217615,A321,CAN,498,C,2H,,1,0,
3831217615,A321,CAN,796,B,3H,,1,0,
3829996808,A321,HGH,876,BY,4H,,1,0,
3829996808,A321,HGH,739,M,3H,,1,0,
3829996808,A321,HGH,418,C,1H,,1,0,
3829996808,A321,HGH,900,M,2H,,1,0,
3830472032,A320,HRB,802,B,1H,,1,0,
3830000458,A321,KMG,493,C,3H,,1,0,
3830000458,A321,KMG,458,C,3H,,1,0,
3830000458,A321,KMG,422,C,2H,,1,0,
3830000458,A321,KMG,396,C,2H,,1,0,
3830000458,A321,KMG,82,C,5H,,1,0,
3830000458,A321,KMG,4,C,5H,,1,0,
3830000458,A321,KMG,599,B,4H,,1,0,
3830000458,A321,KMG,1,EC,1H,,1,0,
3829997856,A321,HGH,488,C,1H,,1,0,
3829997856,A321,HGH,698,C,2H,,1,0,
3829997856,A321,HGH,617,C,3H,,1,0,
3829997856,A321,HGH,5,C,3H,,1,0,
3829997856,A321,HGH,273,C,5H,,1,0,
3829997856,A321,HGH,16,M,3H,,1,0,
3829997856,A321,HGH,1117,BY,4H,,1,0,
3830003300,A319,KWE,112,B,4H,,1,0,
3830003300,A319,KWE,669,C,1H,,1,0,
3830003300,A319,JHG,25,B,5H,,1,0,
3829999860,A319,JHG,70,B,5H,,1,0,
3829999860,A319,JHG,485,BY,1H,,1,0,
