FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3778009400,A320,SIN,513,BY,42,,1,0,
3778009400,A320,SIN,143,BY,51,,1,0,
3778009400,A320,SIN,520,BY,32,,1,0,
3778009400,A320,SIN,520,BY,31,,1,0,
3778055131,A330,TFU,4000,C,22P,P6P,1,0,
3778055131,A330,TFU,2000,C,42P,P6P,1,0,
3778055131,A330,TFU,4000,C,41P,P6P,1,0,
3778055131,A330,TFU,4000,C,24P,P6P,1,0,
3778055131,A330,TFU,1000,M,32R,LD3,1,0,
3778055131,A330,TFU,1085,BY,21R,LD3,1,0,
3778055131,A330,LXA,585,BY,21L,LD3,1,0,
3778055131,A330,LXA,14,BY,53,BULK,1,0,
3778055131,A330,LXA,85,BY,11R,LD3,1,0,
3778055310,A330,TFU,4000,C,21P,P6P,1,0,
3778055310,A330,TFU,4000,C,41P,P6P,1,0,
3778055310,A330,TFU,4000,C,32P,P6P,1,0,
3778055310,A330,TFU,2000,C,22P,P1P,1,0,
3778055310,A330,TFU,1000,M,53,BULK,1,0,
3778055310,A330,TFU,400,BY,11R,LD3,1,0,
3778055310,A330,TFU,400,BY,12R,LD3,1,0,
3778055310,A330,LXA,585,BY,12L,LD3,1,0,
3778055310,A330,LXA,14,BY,51,BULK,1,0,
3778026558,A319,GXH,324,BY,1H,,1,0,
3778054713,A319,TFU,198,BY,1H,,1,0,
3778020143,A330,CTU,2032,C,42P,P6P,1,0,
3778020143,A330,CTU,1923,C,32P,P6P,1,0,
3778020143,A330,CTU,415,B,13L,LD3,1,0,
3778020143,A330,CTU,415,B,13R,LD3,1,0,
3778020143,A330,CTU,415,B,12R,LD3,1,0,
3778020143,A330,CTU,414,B,12L,LD3,1,0,
3778020143,A330,CTU,414,B,11L,LD3,1,0,
3778020143,A330,CTU,2386,C,41P,P6P,1,0,
3778055645,A330,LXA,500,B,21R,LD3,1,0,
3778055645,A330,TFU,1000,B,21L,LD3,1,0,
3778055645,A330,LXA,14,B,53,BULK,1,0,
3778055645,A330,TFU,2000,C,41P,P1P,1,0,
3778055645,A330,TFU,4000,C,42P,P6P,1,0,
3778055645,A330,TFU,4000,C,22P,P6P,1,0,
3778055645,A330,TFU,2000,C,11P,P6P,1,0,
3778055645,A330,TFU,4000,C,31P,P6P,1,0,
3778055645,A330,TFU,4000,C,32P,P6P,1,0,
3778038237,A319,MIG,834,BY,1H,,1,0,
3778038237,A319,MIG,49,T,1H,,1,0,
3778554463,A319,LXA,627,BY,1H,,1,0,
3778554463,A319,LXA,979,C,4H,,1,0,
3778554463,A319,LXA,342,C,5H,,1,0,
3778554963,A321,LZO,558,BY,3H,,1,0,
3779120308,A321,CAN,279,BY,4H,,1,0,
3778082167,A321,YBP,312,BY,4H,,1,0,
3778082167,A321,YBP,8,C,5H,,1,0,
3778082167,A321,YBP,1192,C,3H,,1,0,
3778082167,A321,YBP,595,C,2H,,1,0,
3778082167,A321,YBP,214,C,1H,,1,0,
3779121548,A321,CAN,10,C,1H,,1,0,
3779121548,A321,CAN,525,BY,1H,,1,0,
3779281442,A320,SYX,154,C,4H,,1,0,
3779281442,A320,SYX,563,B,1H,,1,0,
3778044209,A320,PEK,398,BY,4H,,1,0,
3778032344,A320,JHG,311,B,4H,,1,0,
3778032344,A320,JHG,0,BY,1H,,1,0,
3778038275,A320,MIG,270,B,1H,,1,0,
3778038275,A320,JHG,175,B,4H,,1,0,
3778038175,A320,MIG,347,BY,3H,,1,0,
3778038175,A320,PEK,68,BY,1H,,1,0,
3778044138,A320,PEK,68,BY,1H,,1,0,
3778044138,A320,PEK,213,BY,1H,,1,0,
3778044138,A320,PEK,347,C,1H,,1,0,
3778076309,A320,URC,118,C,3H,,1,0,
3778076309,A320,URC,65,C,3H,,1,0,
3778076309,A320,URC,393,B,1H,,1,0,
3778044962,A320,PEK,643,BY,1H,,1,0,
3779120230,A321,CAN,448,C,3H,,1,0,
3779120230,A321,CAN,394,B,4H,,1,0,
3778028688,A321,HGH,495,BY,4H,,1,0,
3778028688,A321,HGH,7,BY,4H,,1,0,
3778028688,A321,HGH,300,C,5H,,1,0,
3778028688,A321,HGH,232,M,3H,,1,0,
3778032565,A321,KMG,458,C,3H,,1,0,
3778032565,A321,KMG,441,C,2H,,1,0,
3778032565,A321,KMG,62,C,3H,,1,0,
3778032565,A321,KMG,18,C,3H,,1,0,
3778032565,A321,KMG,16,C,3H,,1,0,
3778032565,A321,KMG,757,B,4H,,1,0,
3778032565,A321,KMG,7,B,4H,,1,0,
3778029916,A321,HGH,836,C,2H,,1,0,
3778029916,A321,HGH,1137,C,3H,,1,0,
3778029916,A321,HGH,253,C,5H,,1,0,
3778029916,A321,HGH,338,C,1H,,1,0,
3778029916,A321,HGH,42,C,5H,,1,0,
3778029916,A321,HGH,224,M,3H,,1,0,
3778029916,A321,HGH,223,M,1H,,1,0,
3778029916,A321,HGH,867,BY,4H,,1,0,
3778084146,A319,ZAT,460,C,1H,,1,0,
3778084146,A319,ZAT,186,B,4H,,1,0,
3778487909,A319,HGH,74,BY,4H,,1,0,
3778487909,A319,HGH,509,C,1H,,1,0,
3778037979,A320,MIG,56,C,4H,,1,0,
3778037979,A320,URC,872,C,1H,,1,0,
3778037979,A320,URC,704,C,1H,,1,0,
3778037979,A320,URC,664,C,3H,,1,0,
3778037979,A320,URC,572,C,5H,,1,0,
3778037979,A320,URC,14,C,3H,,1,0,
3778037979,A320,URC,240,M,3H,,1,0,
3778037979,A320,MIG,600,B,4H,,1,0,
3778037979,A320,URC,242,B,4H,,1,0,
3778037979,A320,MIG,9,B,4H,,1,0,
3778076184,A320,URC,704,C,1H,,1,0,
3778076184,A320,URC,872,C,1H,,1,0,
3778076184,A320,URC,664,C,3H,,1,0,
3778076184,A320,URC,14,C,3H,,1,0,
3778076184,A320,URC,240,M,3H,,1,0,
3778076184,A320,URC,242,B,4H,,1,0,
3778076184,A320,URC,572,C,5H,,1,0,
3778076184,A320,URC,0,BY,4H,,1,0,
3778487670,A320,HGH,455,BY,3H,,1,0,
3778487670,A320,HGH,5,C,3H,,1,0,
3778487670,A320,HGH,155,C,3H,,1,0,
3778487670,A320,HGH,142,BY,1H,,1,0,
3778487670,A320,HGH,400,C,1H,,1,0,
3778038431,A320,MIG,200,BY,4H,,1,0,
3778038431,A320,HGH,600,BY,3H,,1,0,
3778038431,A320,HGH,5,C,3H,,1,0,
3778038431,A320,HGH,155,C,3H,,1,0,
3778038431,A320,MIG,911,BY,1H,,1,0,
3778082401,A320,YBP,190,B,4H,,1,0,
3778082401,A320,YBP,680,C,1H,,1,0,
3778082401,A320,YBP,650,C,3H,,1,0,
3778082401,A320,YBP,428,C,1H,,1,0,
3778082401,A320,YBP,424,C,5H,,1,0,
3778082401,A320,JHG,131,B,3H,,1,0,
3779316146,A320,JHG,177,B,3H,,1,0,
3779316146,A320,JHG,64,BY,4H,,1,0,
3778082524,A320,YBP,148,BY,4H,,1,0,
3778082524,A320,HGH,55,BY,3H,,1,0,
3778082524,A320,HGH,896,C,1H,,1,0,
3778082524,A320,HGH,538,C,3H,,1,0,
3778487834,A320,HGH,896,C,1H,,1,0,
3778487834,A320,HGH,538,C,3H,,1,0,
3778487834,A320,HGH,66,BY,3H,,1,0,
3778487834,A320,HGH,278,BY,4H,,1,0,
3778036332,A320,LHW,283,B,1H,,1,0,
3778036332,A320,DNH,1,B,3H,,1,0,
3778024832,A320,DNH,202,B,3H,,1,0,
3778024832,A320,DNH,279,BY,1H,,1,0,
3778036186,A320,LHW,92,BY,1H,,1,0,
3778036186,A320,HGH,458,BY,3H,,1,0,
3778036186,A320,HGH,377,C,3H,,1,0,
3778036186,A320,LHW,248,T,1H,,1,0,
3778030271,A320,HGH,1600,C,1H,,1,0,
3778030271,A320,HGH,172,BY,4H,,1,0,
3778030271,A320,HGH,377,C,3H,,1,0,
3778030271,A320,HGH,518,BY,3H,,1,0,
3778030271,A320,HGH,328,C,5H,,1,0,
3778553554,A319,LXA,304,B,4H,,1,0,
3778553554,A319,LXA,6,B,1H,,1,0,
3778553554,A319,LXA,20,B,1H,,1,0,
3778553554,A319,LXA,484,C,1H,,1,0,
3778553554,A319,LXA,240,M,5H,,1,0,
3778012731,A319,CKG,412,C,4H,,1,0,
3778012731,A319,LXA,484,C,1H,,1,0,
3778012731,A319,LXA,240,M,5H,,1,0,
3778012731,A319,CKG,200,B,4H,,1,0,
3778012731,A319,CKG,249,B,4H,,1,0,
3778012731,A319,LXA,6,B,1H,,1,0,
3778012731,A319,LXA,20,B,1H,,1,0,
3778028827,A319,HGH,600,C,1H,,1,0,
3778028827,A319,HGH,500,C,5H,,1,0,
3778028827,A319,HGH,1182,C,4H,,1,0,
3778028827,A319,HGH,360,B,1H,,1,0,
3778028827,A319,HGH,233,BY,4H,,1,0,
3778014352,A319,CKG,321,BY,1H,,1,0,
3778014352,A319,HGH,233,BY,4H,,1,0,
3778014352,A319,CKG,473,T,1H,,1,0,
3778041634,A320,NNG,585,C,1H,,1,0,
3778041634,A320,NNG,479,C,1H,,1,0,
3778041634,A320,NNG,462,C,3H,,1,0,
3778041634,A320,NNG,255,C,5H,,1,0,
3778041634,A320,NNG,238,C,3H,,1,0,
3778041634,A320,NNG,34,M,4H,,1,0,
3778041634,A320,NNG,116,B,4H,,1,0,
3778487720,A320,HGH,338,C,1H,,1,3,
3778487720,A320,HGH,176,C,3H,,1,1,
3778487720,A320,HGH,666,C,3H,,1,4,
3778487720,A320,HGH,245,B,1H,,1,0,
3779316243,A319,JZH,204,B,1H,,1,0,
3778029856,A319,HGH,685,BY,1H,,1,0,
3778038370,A320,MIG,205,BY,1H,,1,0,
3779281409,A320,SYX,57,BY,3H,,1,0,
3779281409,A320,SYX,600,BY,3H,,1,0,
3778075426,A321,URC,180,C,5H,,1,0,
3778075426,A321,URC,722,C,3H,,1,0,
3778075426,A321,URC,168,C,1H,,1,0,
3778075426,A321,URC,1295,C,2H,,1,0,
3778075426,A321,URC,298,B,4H,,1,0,
3778075426,A321,URC,97,BY,3H,,1,0,
3778075426,A321,URC,145,C,3H,,1,0,
3778075426,A321,URC,415,C,3H,,1,0,
3778016568,A321,CKG,108,C,5H,,1,0,
3778016568,A321,CKG,125,C,2H,,1,0,
3778016568,A321,CKG,29,C,5H,,1,0,
3778016568,A321,CKG,164,C,5H,,1,0,
3778016568,A321,URC,145,C,3H,,1,0,
