FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3763941120,A320,SIN,241,BY,11,,1,0,
3763941120,A320,SIN,241,BY,13,,1,0,
3763941120,A320,SIN,241,BY,12,,1,0,
3763941120,A320,SIN,363,BY,31,,1,0,
3763941120,A320,SIN,18,T,53,,1,0,
3763941120,A320,SIN,363,BY,32,,1,0,
3763976039,A330,PEK,1450,C,31P,P6P,1,0,
3763976039,A330,PEK,1200,C,32P,P1P,1,0,
3763976039,A330,PEK,1500,C,,P6P,1,0,
3763976039,A330,PEK,1350,C,,P1P,1,0,
3763988914,A320,TFU,0,BY,1H,,1,0,
3764007575,A321,WNZ,956,BY,2H,,1,0,
3764007575,A321,WNZ,656,C,2H,,1,0,
3764007575,A321,HRB,805,BY,4H,,1,0,
3764007575,A321,HRB,985,C,3H,,1,0,
3763973420,A319,NKG,437,BY,1H,,1,0,
3763958171,A319,DYG,190,BY,1H,,1,0,
3763971237,A319,MIG,857,BY,1H,,1,0,
3763971237,A319,MIG,146,T,1H,,1,0,
3764512036,A319,LXA,800,BY,4H,,1,0,
3764512036,A319,LXA,175,BY,4H,,1,0,
3764512036,A319,LXA,110,C,1H,,1,0,
3764012936,A321,YBP,239,BY,4H,,1,0,
3764012936,A321,YBP,190,C,5H,,1,0,
3764012936,A321,YBP,134,C,1H,,1,0,
3764012936,A321,YBP,700,BY,3H,,1,0,
3765190757,A321,CAN,269,BY,4H,,1,0,
3765190757,A321,CAN,30,C,4H,,1,0,
3764009691,A320,XIC,718,BY,1H,,1,0,
3764009691,A320,XIC,145,C,1H,,1,0,
3765190668,A320,CAN,37,B,1H,,1,0,
3764008662,A320,WUS,288,B,1H,,1,0,
3763978349,A320,PEK,53,C,3H,,1,0,
3763978349,A320,PEK,14,BY,1H,,1,0,
3764006154,A320,URC,297,C,1H,,1,0,
3764006154,A320,URC,216,C,3H,,1,0,
3764006154,A320,URC,429,B,1H,,1,0,
3763978280,A320,PEK,900,BY,1H,,1,0,
3764015397,A320,ZHY,27,B,4H,,1,0,
3764015397,A320,KMG,280,C,3H,,1,0,
3764015397,A320,KMG,216,B,1H,,1,0,
3763967378,A320,KMG,312,BY,4H,,1,0,
3763967378,A320,KMG,471,B,1H,,1,0,
3763967378,A320,KMG,280,C,3H,,1,0,
3763967378,A320,KMG,755,C,1H,,1,2,
3763967378,A320,KMG,755,C,1H,,1,2,
3764015297,A320,ZHY,576,C,3H,,1,0,
3764015297,A320,PEK,1336,C,1H,,1,0,
3764015297,A320,ZHY,353,BY,4H,,1,0,
3764015297,A320,PEK,448,BY,5H,,1,0,
3763978646,A320,PEK,1336,C,1H,,1,0,
3763978646,A320,PEK,448,BY,5H,,1,0,
3763978646,A320,PEK,0,BY,4H,,1,0,
3765189258,A321,CAN,654,C,3H,,1,0,
3765189258,A321,CAN,538,C,2H,,1,0,
3765189258,A321,CAN,504,C,2H,,1,0,
3765189258,A321,CAN,502,C,1H,,1,0,
3765189258,A321,CAN,454,C,3H,,1,0,
3765189258,A321,CAN,116,C,5H,,1,0,
3765189258,A321,CAN,110,C,5H,,1,0,
3765189258,A321,CAN,143,B,4H,,1,0,
3763961358,A321,HGH,521,BY,4H,,1,0,
3763961358,A321,HGH,68,BY,4H,,1,0,
3763961358,A321,HGH,328,M,3H,,1,0,
3765189393,A321,CAN,614,C,2H,,1,0,
3765189393,A321,CAN,556,C,3H,,1,0,
3765189393,A321,CAN,460,C,2H,,1,0,
3765189393,A321,CAN,344,M,3H,,1,0,
3765189393,A321,CAN,170,M,1H,,1,0,
3765189393,A321,CAN,398,B,4H,,1,0,
3763961462,A321,HGH,558,BY,4H,,1,0,
3763961462,A321,HGH,237,M,1H,,1,0,
3763961462,A321,HGH,1319,C,3H,,1,0,
3763961462,A321,HGH,550,C,1H,,1,0,
3763961462,A321,HGH,1085,C,2H,,1,0,
3763961462,A321,HGH,300,BY,5H,,1,0,
3763966048,A319,KMG,1090,C,1H,,1,0,
3763966048,A319,KMG,529,C,4H,,1,0,
3763966048,A319,KMG,405,C,5H,,1,0,
3763966048,A319,KMG,466,B,4H,,1,0,
3763966048,A319,KMG,50,C,4H,,1,0,
3763962854,A319,HGH,916,C,1H,,1,0,
3763962854,A319,HGH,321,C,4H,,1,0,
3763962854,A319,HGH,71,M,4H,,1,0,
3763962854,A319,HGH,520,BY,4H,,1,0,
3764015128,A319,ZAT,523,B,1H,,1,0,
3764446200,A319,HGH,255,BY,1H,,1,0,
3764446200,A319,HGH,93,M,4H,,1,0,
3764446200,A319,HGH,565,C,4H,,1,0,
3764446200,A319,HGH,168,C,4H,,1,0,
3763970958,A320,MIG,408,C,5H,,1,0,
3763970958,A320,MIG,4,C,4H,,1,0,
3763970958,A320,URC,470,C,1H,,1,0,
3763970958,A320,URC,322,C,3H,,1,0,
3763970958,A320,URC,10,C,3H,,1,0,
3763970958,A320,URC,376,M,3H,,1,0,
3763970958,A320,MIG,600,B,4H,,1,0,
3763970958,A320,URC,43,B,4H,,1,0,
3763970958,A320,MIG,14,B,4H,,1,0,
3763970958,A320,URC,60,C,5H,,1,0,
3763970958,A320,URC,736,C,1H,,1,0,
3764006036,A320,URC,736,C,1H,,1,0,
3764006036,A320,URC,470,C,1H,,1,0,
3764006036,A320,URC,322,C,3H,,1,0,
3764006036,A320,URC,10,C,3H,,1,0,
3764006036,A320,URC,376,M,3H,,1,0,
3764006036,A320,URC,43,B,4H,,1,0,
3764006036,A320,URC,60,C,5H,,1,0,
3764006036,A320,URC,66,BY,4H,,1,0,
3764006036,A320,URC,153,C,4H,,1,0,
3764445937,A320,HGH,105,BY,1H,,1,0,
3764445937,A320,HGH,130,C,1H,,1,0,
3764445937,A320,HGH,270,C,1H,,1,0,
3764445937,A320,HGH,415,BY,3H,,1,0,
3764445937,A320,HGH,185,C,3H,,1,0,
3763971384,A320,HGH,200,BY,1H,,1,0,
3763971384,A320,MIG,800,BY,3H,,1,0,
3763971384,A320,HGH,130,C,1H,,1,0,
3763971384,A320,HGH,270,C,1H,,1,0,
3763971384,A320,MIG,60,C,3H,,1,0,
3764013166,A320,YBP,392,B,4H,,1,0,
3764013166,A320,YBP,692,C,1H,,1,0,
3764013166,A320,YBP,320,C,1H,,1,0,
3764013166,A320,JHG,400,B,3H,,1,0,
3764013166,A320,JHG,135,B,3H,,1,0,
3765297896,A320,JHG,135,B,3H,,1,0,
3765297896,A320,JHG,400,B,3H,,1,0,
3765297896,A320,JHG,39,BY,1H,,1,0,
3764013263,A320,YBP,126,BY,4H,,1,0,
3764013263,A320,HGH,177,BY,1H,,1,0,
3764013263,A320,HGH,758,C,3H,,1,0,
3764013263,A320,HGH,846,C,3H,,1,0,
3764013263,A320,HGH,493,C,1H,,1,0,
3764013263,A320,HGH,439,C,5H,,1,0,
3764446093,A320,HGH,493,C,1H,,1,0,
3764446093,A320,HGH,205,BY,1H,,1,0,
3764446093,A320,HGH,758,C,3H,,1,0,
3764446093,A320,HGH,846,C,3H,,1,0,
3764446093,A320,HGH,439,C,5H,,1,0,
3764446093,A320,HGH,275,BY,1H,,1,0,
3764446093,A320,HGH,410,C,4H,,1,0,
3764511608,A319,LXA,100,C,1H,,1,0,
3764511608,A319,LXA,226,C,4H,,1,0,
3764511608,A319,LXA,787,B,4H,,1,0,
3764511608,A319,LXA,358,B,1H,,1,0,
3764511608,A319,LXA,354,C,1H,,1,0,
3764511608,A319,LXA,190,M,4H,,1,0,
3764511608,A319,LXA,4,C,5H,,1,0,
3764511608,A319,LXA,248,M,5H,,1,0,
3763944184,A319,CKG,22,C,4H,,1,0,
3763944184,A319,LXA,354,C,1H,,1,0,
3763944184,A319,LXA,4,C,5H,,1,0,
3763944184,A319,LXA,190,M,4H,,1,0,
3763944184,A319,LXA,248,M,5H,,1,0,
3763944184,A319,CKG,100,B,4H,,1,0,
3763944184,A319,LXA,358,B,1H,,1,0,
3763944184,A319,CKG,76,B,4H,,1,0,
3763961812,A319,HGH,1638,C,1H,,1,0,
3763961812,A319,HGH,300,C,4H,,1,0,
3763961812,A319,HGH,360,C,5H,,1,0,
3763961812,A319,HGH,131,B,4H,,1,0,
3763961812,A319,HGH,203,BY,4H,,1,0,
3763945448,A319,CKG,231,BY,1H,,1,0,
3763945448,A319,HGH,203,BY,4H,,1,0,
3763945448,A319,CKG,374,T,1H,,1,0,
3763945448,A319,CKG,18,C,1H,,1,0,
3763974412,A320,NNG,604,C,1H,,1,0,
3763974412,A320,NNG,595,C,1H,,1,0,
3763974412,A320,NNG,256,C,3H,,1,0,
3763974412,A320,NNG,14,C,3H,,1,0,
3763974412,A320,NNG,802,B,4H,,1,0,
3763974412,A320,NNG,13,B,4H,,1,0,
3764445991,A320,HGH,330,C,3H,,1,4,
3764445991,A320,HGH,454,C,1H,,1,2,
3764445991,A320,HGH,353,B,1H,,1,0,
3763969545,A320,LHW,742,B,4H,,1,0,
3763969545,A320,LHW,725,C,1H,,1,0,
3763969545,A320,LHW,648,C,1H,,1,0,
3763969545,A320,LHW,416,C,3H,,1,0,
