FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3875352267,A320,SIN,516,BY,42,,1,0,
3875352267,A320,SIN,515,BY,11,,1,0,
3875352267,A320,SIN,590,BY,31,,1,0,
3875352267,A320,SIN,516,BY,41,,1,0,
3875352267,A320,SIN,590,BY,32,,1,0,
3875352267,A320,SIN,389,C,12,,1,0,
3875352267,A320,SIN,389,C,13,,1,0,
3875352366,A320,SIN,108,BY,52,,1,0,
3875352366,A320,SIN,18,BY,41,,1,0,
3875352366,A320,SIN,580,BY,31,,1,0,
3875352366,A320,SIN,580,BY,32,,1,0,
3875352366,A320,SIN,580,BY,42,,1,0,
3875377848,A320,PEK,582,B,1H,,1,0,
3875377848,A320,PEK,1500,C,3H,,1,0,
3875377848,A320,PEK,1500,C,4H,,1,0,
3875377848,A320,PEK,2000,C,1H,,1,0,
3875378033,A320,PEK,1200,B,1H,,1,0,
3875394878,A319,URC,5,B,4H,,1,0,
3875394878,A319,URC,5,B,1H,,1,0,
3875394878,A319,URC,5,B,5H,,1,0,
3875378098,A320,PEK,3402,C,1H,,1,0,
3875378098,A320,PEK,2426,C,3H,,1,0,
3875378098,A320,PEK,2110,C,4H,,1,0,
3875378098,A320,PEK,1497,C,5H,,1,0,
3875371414,A320,LZO,841,BY,1H,,1,0,
3875371414,A320,LZO,13,BY,4H,,1,0,
3875355943,A320,CAN,392,BY,3H,,1,0,
3875355943,A320,CAN,46,C,3H,,1,0,
3875398710,A320,YBP,775,BY,1H,,1,0,
3875398710,A320,YBP,400,C,1H,,1,0,
3875398710,A320,YBP,529,C,4H,,1,0,
3875398710,A320,YBP,500,C,3H,,1,0,
3875398710,A320,YBP,200,C,5H,,1,0,
3875356988,A320,CAN,203,BY,1H,,1,0,
3875396640,A320,XIC,570,BY,1H,,1,0,
3875396640,A320,XIC,56,C,1H,,1,0,
3875356914,A320,CAN,999,B,1H,,1,0,
3875356914,A320,CAN,107,B,1H,,1,0,
3875356914,A320,CAN,105,C,3H,,1,0,
3875385001,A321,SYX,342,C,2H,,1,0,
3875385001,A321,SYX,676,B,3H,,1,0,
3875385001,A321,SYX,5,B,4H,,1,0,
3875378948,A321,PEK,220,C,3H,,1,0,
3875378948,A321,PEK,321,C,5H,,1,0,
3875378948,A321,PEK,451,C,2H,,1,0,
3875378948,A321,PEK,890,C,3H,,1,0,
3875378948,A321,PEK,367,C,3H,,1,0,
3875378948,A321,PEK,714,C,2H,,1,0,
3875378948,A321,PEK,1011,BY,4H,,1,0,
3875394809,A320,URC,44,C,3H,,1,0,
3875394809,A320,URC,43,C,3H,,1,0,
3875394809,A320,URC,904,B,1H,,1,0,
3875394809,A320,URC,5,EC,1H,,1,0,
3875394809,A320,URC,8,B,4H,,1,0,
3875379488,A320,PEK,700,BY,1H,,1,0,
3875379488,A320,PEK,511,BY,3H,,1,0,
3875399665,A320,KMG,132,C,1H,,1,0,
3875399665,A320,ZHY,77,B,4H,,1,0,
3875399665,A320,KMG,267,B,1H,,1,0,
3875367213,A320,KMG,132,C,1H,,1,0,
3875367213,A320,KMG,0,BY,4H,,1,0,
3875367213,A320,KMG,441,B,1H,,1,0,
3875399578,A320,ZHY,125,C,4H,,1,0,
3875399578,A320,PEK,1678,C,1H,,1,0,
3875399578,A320,PEK,344,C,3H,,1,0,
3875399578,A320,PEK,201,C,5H,,1,0,
3875399578,A320,PEK,124,C,5H,,1,0,
