FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3814456400,A320,SIN,560,BY,42,,1,0,
3814456400,A320,SIN,72,BY,52,,1,0,
3814456400,A320,SIN,465,BY,13,,1,0,
3814456400,A320,SIN,560,BY,31,,1,0,
3814456400,A320,SIN,560,BY,32,,1,0,
3814456400,A320,SIN,560,BY,41,,1,0,
3815727988,A320,CTU,700,EC,1H,,1,0,
3815727988,A320,CTU,370,EC,3H,,1,0,
3814858932,A330,CTU,785,B,43R,LD3,1,0,
3814858932,A330,CTU,625,C,41P,P1P,1,0,
3814858932,A330,CTU,785,B,43L,LD3,1,0,
3814858932,A330,CTU,625,C,33P,P1P,1,0,
3814858932,A330,CTU,1135,C,32P,P6P,1,0,
3814858932,A330,CTU,1135,C,11P,P6P,1,0,
3814858932,A330,CTU,1135,C,12P,P6P,1,0,
3814858932,A330,CTU,1135,C,21P,P6P,1,0,
3814858932,A330,CTU,1135,C,22P,P6P,1,0,
3814858932,A330,CTU,1135,C,23P,P6P,1,0,
3814858932,A330,CTU,1135,C,24P,P6P,1,0,
3814487046,A319,KMG,1200,C,4H,,1,0,
3814487046,A319,KMG,612,BY,1H,,1,0,
3814487290,A319,KMG,1200,C,4H,,1,0,
3814487290,A319,KMG,612,BY,1H,,1,0,
3814472278,A350,CTU,500,BY,26L,LD3,1,0,
3814472278,A350,CTU,500,BY,26R,LD3,1,0,
3814472278,A350,CTU,500,BY,25L,LD3,1,0,
3814904632,A330,HRB,60,BY,52,BULK,1,0,
3814904632,A330,HRB,715,C,41P,P6P,1,0,
3814904632,A330,HRB,715,C,32P,P6P,1,0,
3814904632,A330,HRB,715,C,22P,P6P,1,0,
3814904632,A330,HRB,500,BY,43R,LD3,1,0,
3814904632,A330,HRB,500,BF,43L,LD3,1,0,
3814904632,A330,HRB,206,C,31P,P1P,1,0,
3814904632,A330,HRB,200,T,11R,LD3,1,0,
3814904632,A330,HRB,300,BY,11L,LD3,1,0,
3814989152,A321,LZO,544,BY,4H,,1,0,
3814989152,A321,LZO,22,BY,4H,,1,0,
3814989152,A321,LZO,20,C,5H,,1,0,
3815667826,A321,CAN,373,BY,3H,,1,0,
3814535118,A321,YBP,1200,C,3H,,1,0,
3814535118,A321,YBP,1200,C,2H,,1,0,
3814535118,A321,YBP,393,C,5H,,1,0,
3814535118,A321,YBP,500,C,1H,,1,0,
3814535118,A321,YBP,340,BY,4H,,1,0,
3815668688,A321,CAN,611,BY,4H,,1,0,
3815668688,A321,CAN,4,BY,4H,,1,0,
3814903927,A320,HRB,245,C,3H,,1,0,
3814903927,A320,HRB,238,B,1H,,1,0,
3814499777,A320,PEK,147,C,3H,,1,2,
3814499777,A320,PEK,59,BY,1H,,1,0,
3815721235,A320,SYX,243,C,1H,,1,0,
3815721235,A320,SYX,447,B,1H,,1,0,
3814499967,A320,PEK,783,BY,4H,,1,0,
3814499967,A320,PEK,186,C,3H,,1,0,
3814499967,A320,PEK,502,C,1H,,1,0,
3814499967,A320,PEK,819,C,1H,,1,0,
3814529566,A320,URC,105,C,3H,,1,0,
3814529566,A320,URC,401,B,1H,,1,0,
3814500727,A320,PEK,581,BY,3H,,1,0,
3814500727,A320,PEK,52,T,3H,,1,0,
3815667486,A321,CAN,696,C,3H,,1,0,
3815667486,A321,CAN,672,C,3H,,1,0,
3815667486,A321,CAN,440,C,2H,,1,0,
3815667486,A321,CAN,438,C,2H,,1,0,
3815667486,A321,CAN,300,C,5H,,1,0,
3815667486,A321,CAN,694,B,4H,,1,0,
3814480682,A321,HGH,894,BY,4H,,1,0,
3814480682,A321,HGH,132,BY,4H,,1,0,
3814480682,A321,HGH,213,M,3H,,1,0,
3815667628,A321,CAN,8,C,3H,,1,0,
3815667628,A321,CAN,811,B,4H,,1,0,
3814480791,A321,HGH,563,BY,4H,,1,0,
3814480791,A321,HGH,212,BY,4H,,1,0,
3814480791,A321,HGH,270,C,2H,,1,0,
3814480791,A321,HGH,674,M,3H,,1,0,
3814485170,A321,KMG,546,C,3H,,1,0,
3814485170,A321,KMG,525,C,3H,,1,0,
3814485170,A321,KMG,354,C,2H,,1,0,
3814485170,A321,KMG,50,C,2H,,1,0,
3814485170,A321,KMG,8,C,5H,,1,0,
3814485170,A321,KMG,722,B,4H,,1,0,
3814481850,A321,HGH,747,C,1H,,1,0,
3814481850,A321,HGH,332,C,5H,,1,0,
3814481850,A321,HGH,91,M,1H,,1,0,
3814481850,A321,HGH,1235,BY,4H,,1,0,
3814481850,A321,HGH,25,EC,5H,,1,0,
3814481850,A321,HGH,1315,C,3H,,1,0,
3814481850,A321,HGH,1141,C,2H,,1,0,
3814537119,A319,ZAT,177,B,1H,,1,0,
3814902298,A319,HGH,875,C,1H,,1,0,
3814902298,A319,HGH,964,C,4H,,1,0,
3814902298,A319,HGH,193,C,1H,,1,0,
3814902298,A319,HGH,314,C,5H,,1,0,
3814902298,A319,HGH,144,C,5H,,1,0,
3814902298,A319,HGH,601,BY,4H,,1,0,
3814535338,A320,YBP,45,B,4H,,1,0,
3814535338,A320,YBP,536,C,1H,,1,0,
3814535338,A320,YBP,514,C,1H,,1,0,
3814535338,A320,YBP,494,C,3H,,1,0,
3814535338,A320,YBP,406,C,5H,,1,0,
3814535338,A320,YBP,118,C,3H,,1,0,
3814535338,A320,YBP,6,B,4H,,1,0,
3814535338,A320,JHG,91,B,4H,,1,0,
3815757771,A320,JHG,400,BY,1H,,1,0,
3815757771,A320,JHG,452,BY,1H,,1,0,
3815757771,A320,JHG,91,B,4H,,1,0,
3814535657,A320,YBP,358,BY,4H,,1,0,
3814535657,A320,HGH,119,BY,3H,,1,0,
3814535657,A320,HGH,733,C,1H,,1,0,
3814535657,A320,HGH,507,C,1H,,1,0,
