FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3857654946,A320,SIN,377,BY,42,,1,0,
3857654946,A320,SIN,21,T,51,,1,0,
3857654946,A320,SIN,403,BY,13,,1,0,
3857654946,A320,SIN,403,BY,12,,1,0,
3857654946,A320,SIN,403,BY,11,,1,0,
3857654946,A320,SIN,377,BY,32,,1,0,
3857654946,A320,SIN,377,BY,31,,1,0,
3857654946,A320,SIN,379,BY,41,,1,0,
3857703404,A350,XIY,337,C,13L,LD3,1,0,
3857703404,A350,XIY,868,C,43L,LD3,1,0,
3857703404,A350,XIY,886,C,13R,LD3,1,0,
3857703404,A350,XIY,868,C,23P,P6P,1,0,
3857703404,A350,XIY,956,C,21P,P6P,1,0,
3857703404,A350,XIY,3232,C,31P,P6P,1,0,
3857703404,A350,XIY,3100,C,41P,P6P,1,0,
3857703404,A350,XIY,2156,C,32P,P6P,1,0,
3857703404,A350,XIY,1453,C,11P,P6P,1,0,
3857703404,A350,XIY,900,C,24P,P6P,1,0,
3857703404,A350,XIY,2100,C,13P,P1P,1,0,
3857703404,A350,XIY,1778,C,22P,P1P,1,0,
3857703404,A350,XIY,1038,C,51,BULK,1,0,
3857703404,A350,XIY,48,C,51,BULK,1,0,
3857703404,A350,XIY,98,M,51,BULK,1,0,
3857703404,A350,XIY,376,BY,44R,LD3,1,0,
3857703404,A350,XIY,379,BY,45R,LD3,1,0,
3857703404,A350,XIY,376,BY,45L,LD3,1,0,
3857703404,A350,XIY,376,BY,43R,LD3,1,0,
3857703404,A350,XIY,376,BY,44L,LD3,1,0,
3857703404,A350,XIY,8,BY,51,BULK,1,0,
3857680473,A320,LZO,408,BY,1H,,1,0,
3857660878,A320,CAN,419,BY,1H,,1,0,
3857705305,A320,YBP,278,BY,1H,,1,0,
3857705305,A320,YBP,596,C,1H,,1,0,
3857705305,A320,YBP,464,C,1H,,1,0,
3857705305,A320,YBP,223,C,4H,,1,0,
3857705305,A320,YBP,538,C,3H,,1,0,
3857661736,A320,CAN,89,BY,1H,,1,0,
3857702279,A320,XIC,745,BY,1H,,1,0,
3857702279,A320,XIC,41,C,4H,,1,0,
3857661626,A320,CAN,901,B,1H,,1,0,
3857688009,A321,SYX,14,C,5H,,1,0,
3857688009,A321,SYX,169,C,5H,,1,0,
3857688009,A321,SYX,781,B,3H,,1,0,
3857688009,A321,SYX,344,B,4H,,1,0,
3857684970,A321,PEK,888,C,2H,,1,0,
3857684970,A321,PEK,487,C,2H,,1,0,
3857684970,A321,PEK,762,C,3H,,1,0,
3857684970,A321,PEK,725,C,3H,,1,0,
3857684970,A321,PEK,365,C,5H,,1,0,
3857684970,A321,PEK,562,BY,4H,,1,0,
3857678464,A320,JHG,356,B,4H,,1,0,
3857678464,A320,JHG,238,BY,1H,,1,0,
3857681792,A320,MIG,286,C,1H,,1,0,
3857681792,A320,MIG,437,B,1H,,1,0,
3857681792,A320,JHG,207,B,4H,,1,0,
3857681747,A320,PEK,302,BY,1H,,1,0,
3857681747,A320,MIG,650,BY,4H,,1,0,
3857684943,A320,PEK,302,BY,1H,,1,0,
3857684943,A320,PEK,99,BY,1H,,1,0,
3857700750,A320,URC,125,C,4H,,1,0,
3857700750,A320,URC,5,C,4H,,1,0,
3857700750,A320,URC,414,C,3H,,1,0,
3857700750,A320,URC,620,C,1H,,1,0,
3857700750,A320,URC,292,B,1H,,1,0,
3857685318,A320,PEK,100,BY,3H,,1,0,
3857685318,A320,PEK,5,C,3H,,1,0,
3857685318,A320,PEK,732,BY,1H,,1,0,
3857675350,A320,KMG,490,C,3H,,1,1,
3857675350,A320,KMG,500,C,1H,,1,2,
3857675350,A320,KMG,600,BY,4H,,1,0,
3857706341,A320,ZHY,29,B,4H,,1,0,
3857706341,A320,KMG,84,C,1H,,1,0,
3857706341,A320,KMG,162,C,3H,,1,0,
3857706341,A320,KMG,226,B,1H,,1,0,
3857675555,A320,KMG,84,C,1H,,1,0,
3857675555,A320,KMG,715,B,1H,,1,0,
3857675555,A320,KMG,162,C,3H,,1,0,
3857675555,A320,KMG,0,BY,4H,,1,0,
3857706205,A320,ZHY,153,C,4H,,1,0,
3857706205,A320,PEK,424,C,1H,,1,0,
3857706205,A320,PEK,370,C,3H,,1,0,
3857706205,A320,ZHY,299,BY,4H,,1,0,
3857706205,A320,PEK,552,BY,1H,,1,0,
3857706205,A320,PEK,249,M,5H,,1,0,
3857706205,A320,PEK,1,EC,1H,,1,0,
3857685419,A320,PEK,424,C,1H,,1,0,
3857685419,A320,PEK,1,EC,1H,,1,0,
3857685419,A320,PEK,552,BY,1H,,1,0,
3857685419,A320,PEK,370,C,3H,,1,0,
3857685419,A320,PEK,249,M,5H,,1,0,
3857685419,A320,PEK,0,BY,4H,,1,0,
3857660523,A321,CAN,560,C,3H,,1,0,
3857660523,A321,CAN,544,C,3H,,1,0,
