FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3894189200,A320,SIN,680,BY,31,,1,0,
3894189200,A320,SIN,595,BY,32,,1,0,
3894189200,A320,SIN,680,BY,42,,1,0,
3894189200,A320,SIN,107,BY,52,,1,0,
3894189200,A320,SIN,79,BY,41,,1,0,
3894189307,A321,DDG,421,C,2H,,1,2.53,
3894189307,A321,YNT,440,C,3H,,1,0,
3894189307,A321,YNT,252,C,5H,,1,0,
3894189307,A321,YNT,352,B,4H,,1,0,
3894189307,A321,DDG,124,B,1H,,1,0,
3894189436,A321,DDG,124,BY,1H,,1,0,
3894189436,A321,YNT,352,BY,4H,,1,0,
3894189436,A321,YNT,440,C,3H,,1,0,
3894189436,A321,YNT,252,C,5H,,1,0,
3894189436,A321,DDG,421,C,2H,,1,0,
3894190026,A321,YNT,440,C,3H,,1,0,
3894190026,A321,YNT,252,C,5H,,1,0,
3894190026,A321,YNT,352,B,4H,,1,0,
3894190026,A321,DDG,421,C,2H,,1,0,
3894190026,A321,DDG,124,B,1H,,1,0,
3894190280,A320,LZO,759,BY,1H,,1,0,
3894190280,A320,LZO,7,BY,4H,,1,0,
3894190332,A320,CAN,235,BY,1H,,1,0,
3894190332,A320,CAN,221,C,3H,,1,0,
3894190405,A320,YBP,787,BY,1H,,1,0,
3894190405,A320,YBP,291,C,1H,,1,0,
3894190405,A320,YBP,6,C,4H,,1,0,
3894190480,A320,CAN,500,BY,1H,,1,0,
3894190480,A320,CAN,6,BY,1H,,1,0,
3894190480,A320,CAN,2,C,1H,,1,0,
3894190565,A321,HRB,368,C,1H,,1,0,
3894190565,A321,HRB,551,B,3H,,1,0,
3894190698,A321,PEK,3,C,5H,,1,1,
3894190698,A321,PEK,688,B,3H,,1,0,
3894190698,A321,PEK,687,B,4H,,1,0,
3894190776,A320,SYX,297,C,3H,,1,0,
3894190776,A320,SYX,705,B,1H,,1,0,
3894190826,A320,PEK,530,C,3H,,1,0,
3894190826,A320,PEK,640,C,1H,,1,0,
