FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3791955540,A320,SIN,320,BY,42,,1,0,
3791955540,A320,SIN,51,T,52,,1,0,
3791955540,A320,SIN,447,C,11,,1,0,
3791955540,A320,SIN,448,C,13,,1,0,
3791955540,A320,SIN,447,C,12,,1,0,
3791955540,A320,SIN,320,BY,41,,1,0,
3791955540,A320,SIN,554,BY,32,,1,0,
3791955540,A320,SIN,553,BY,31,,1,0,
3791955540,A320,SIN,53,T,53,,1,0,
3791955540,A320,SIN,51,T,51,,1,0,
3792513312,A320,LXA,330,C,3H,,1,0,
3792513312,A320,LXA,200,C,4H,,1,0,
3792513312,A320,LXA,1010,BY,1H,,1,0,
3792433039,A319,XIY,0,T,4H,,1,0,
3792433039,A319,XIY,13,BY,4H,,1,0,
3791986478,A319,LZY,316,C,4H,,1,4.07,
3791986478,A319,LZY,400,C,5H,,1,0,
3791986478,A319,LZY,214,M,4H,,1,1.28,
3791986478,A319,LZY,0,B,1H,,1,0,
3791992549,A350,PEK,1000,C,51,BULK,1,0,
3792026861,A320,XIC,2,C,4H,,1,0.01,
3792026861,A320,XIC,25,B,1H,,1,0,
3792026499,A320,XIC,725,BY,1H,,1,0,
3792026499,A320,XIC,114,C,1H,,1,0,
3792017799,A319,TFU,332,BY,1H,,1,0,
3792017949,A319,TFU,332,BY,1H,,1,0,
3791992568,A319,PEK,10,B,4H,,1,0,
3791987178,A319,MIG,909,BY,4H,,1,0,
3792513376,A319,LXA,742,BY,1H,,1,0,
3792513376,A319,LXA,65,BY,1H,,1,0,
3792513376,A319,LXA,898,C,4H,,1,0,
3792513376,A319,LXA,136,C,1H,,1,0,
3792513376,A319,LXA,350,C,5H,,1,0,
3792513779,A321,LZO,526,BY,3H,,1,0,
3793147212,A321,CAN,383,BY,3H,,1,0,
3792028005,A321,YBP,334,BY,4H,,1,0,
3792028005,A321,YBP,888,C,2H,,1,0,
3792028005,A321,YBP,1000,C,3H,,1,0,
3792028005,A321,YBP,500,C,5H,,1,0,
3793147933,A321,CAN,600,BY,4H,,1,0,
3793147933,A321,CAN,202,BY,4H,,1,0,
3792026263,A320,XIC,1026,BY,1H,,1,0,
3792026263,A320,XIC,110,BY,1H,,1,0,
3792026263,A320,XIC,104,C,4H,,1,0,
3792026263,A320,XIC,47,C,3H,,1,0,
3793147893,A320,CAN,53,B,1H,,1,0,
3792022800,A320,URC,130,C,3H,,1,0,
3792022800,A320,URC,52,C,3H,,1,0,
3792022800,A320,URC,379,B,1H,,1,0,
3792022800,A320,URC,5,EC,1H,,1,0,
3791994680,A320,PEK,863,BY,1H,,1,0,
3792030257,A320,ZHY,88,B,4H,,1,0,
3792030257,A320,KMG,382,C,1H,,1,0,
3792030257,A320,KMG,328,B,1H,,1,0,
3791981444,A320,KMG,382,C,1H,,1,0,
3791981444,A320,KMG,409,B,1H,,1,0,
3791981444,A320,KMG,0,BY,4H,,1,0,
3792030128,A320,PEK,1216,C,1H,,1,0,
3792030128,A320,PEK,610,C,3H,,1,0,
3792030128,A320,PEK,160,C,5H,,1,0,
3792030128,A320,ZHY,311,BY,4H,,1,0,
3792030128,A320,PEK,417,BY,1H,,1,0,
3791995019,A320,PEK,417,BY,1H,,1,0,
3791995019,A320,PEK,1216,C,1H,,1,0,
3791995019,A320,PEK,610,C,3H,,1,0,
3791995019,A320,PEK,160,C,5H,,1,0,
3791995019,A320,PEK,74,BY,4H,,1,0,
3793147059,A321,CAN,904,C,3H,,1,0,
3793147059,A321,CAN,758,C,2H,,1,0,
3793147059,A321,CAN,574,C,3H,,1,0,
3793147059,A321,CAN,376,C,2H,,1,0,
3793147059,A321,CAN,175,B,4H,,1,0,
3791974564,A321,HGH,426,BY,4H,,1,0,
3793147107,A321,CAN,806,C,3H,,1,0,
3793147107,A321,CAN,786,C,2H,,1,0,
3793147107,A321,CAN,267,B,4H,,1,0,
3791974614,A321,HGH,437,BY,4H,,1,0,
3791974614,A321,HGH,754,C,2H,,1,0,
3791974614,A321,HGH,187,M,3H,,1,0,
3792446580,A319,HRB,8,C,4H,,1,0,
3792446580,A319,HRB,226,B,4H,,1,0,
3791975948,A319,HGH,605,C,4H,,1,6,
3791975948,A319,HGH,567,C,5H,,1,0,
3791975948,A319,HGH,5,M,5H,,1,0,
3791975948,A319,HGH,527,BY,1H,,1,0,
3791975948,A319,HGH,7,BY,4H,,1,0,
3791979837,A321,KMG,532,C,3H,,1,0,
3791979837,A321,KMG,489,C,3H,,1,0,
3791979837,A321,KMG,482,C,2H,,1,0,
3791979837,A321,KMG,461,C,2H,,1,0,
3791979837,A321,KMG,242,C,5H,,1,0,
3791979837,A321,KMG,915,B,4H,,1,0,
3791979837,A321,KMG,243,B,5H,,1,0,
3791976061,A321,HGH,393,C,1H,,1,0,
