FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3804086194,A320,SIN,441,BY,41,,1,0,
3804086194,A320,SIN,15,T,51,,1,0,
3804086194,A320,SIN,450,C,11,,1,0,
3804086194,A320,SIN,450,C,13,,1,0,
3804086194,A320,SIN,450,C,12,,1,0,
3804086194,A320,SIN,441,BY,32,,1,0,
3804086194,A320,SIN,441,BY,31,,1,0,
3804086194,A320,SIN,441,BY,42,,1,0,
3804136079,A350,TFU,1000,E,51,BULK,1,0,
3804129458,A330,SEZ,916,EC,31P,P6P,1,0,
3804129458,A330,SEZ,600,C,32P,P6P,1,0,
3804129458,A330,SEZ,85,C,34L,LD3,1,0,
3804129458,A330,SEZ,85,C,34R,LD3,1,0,
3804129458,A330,SEZ,85,C,41L,LD3,1,0,
3804129458,A330,SEZ,85,C,41R,LD3,1,0,
3804129458,A330,SEZ,85,C,42L,LD3,1,0,
3804129458,A330,SEZ,85,C,42R,LD3,1,0,
3804129458,A330,SEZ,85,C,43L,LD3,1,0,
3804129458,A330,SEZ,85,C,43R,LD3,1,0,
3804129458,A330,SEZ,85,C,26L,LD3,1,0,
3804129458,A330,SEZ,85,C,26R,LD3,1,0,
3804129458,A330,SEZ,85,C,25L,LD3,1,0,
3804129458,A330,SEZ,85,C,25R,LD3,1,0,
3804129458,A330,SEZ,85,C,24L,LD3,1,0,
3804129458,A330,SEZ,85,C,24R,LD3,1,0,
3804129458,A330,SEZ,85,C,23L,LD3,1,0,
3804129458,A330,SEZ,85,C,23R,LD3,1,0,
3804129458,A330,SEZ,85,C,22L,LD3,1,0,
3804129458,A330,SEZ,85,C,21R,LD3,1,0,
3804129458,A330,SEZ,85,C,21L,LD3,1,0,
3804129458,A330,SEZ,85,C,22R,LD3,1,0,
3804583660,A320,HRB,291,BY,5H,,1,0,
3804583660,A320,HRB,201,C,3H,,1,0,
3804115360,A350,LAX,455,B,14R,LD3,1,0,
3804115360,A350,LAX,455,B,45R,LD3,1,0,
3804115360,A350,LAX,455,B,45L,LD3,1,0,
3804115360,A350,LAX,455,B,44R,LD3,1,0,
3804115360,A350,LAX,455,B,44L,LD3,1,0,
3804115360,A350,LAX,455,B,43R,LD3,1,0,
3804115360,A350,LAX,455,B,43L,LD3,1,0,
3804115360,A350,LAX,455,B,42R,LD3,1,0,
3804115360,A350,LAX,455,B,42L,LD3,1,0,
3804115360,A350,LAX,455,B,41R,LD3,1,0,
3804115360,A350,LAX,455,B,41L,LD3,1,0,
3804115360,A350,LAX,435,B,14L,LD3,1,0,
3804115360,A350,LAX,455,B,15L,LD3,1,0,
3804115360,A350,LAX,455,B,15R,LD3,1,0,
3804115360,A350,LAX,3,C,51,BULK,1,0,
3804115360,A350,LAX,488,M,51,BULK,1,0,
3804115360,A350,LAX,1921,C,24P,P6P,1,0,
3804115360,A350,LAX,1900,C,23P,P6P,1,0,
3804115360,A350,LAX,2057,C,31P,P6P,1,0,
3804115360,A350,LAX,2123,C,32P,P6P,1,0,
3804115360,A350,LAX,1420,M,21P,P6P,1,0,
3804115360,A350,LAX,1541,M,22P,P6P,1,0,
3804119189,A319,MIG,696,BY,1H,,1,0,
3804652993,A319,LXA,62,C,1H,,1,0,
3804652993,A319,LXA,151,C,4H,,1,0,
3804652993,A319,LXA,270,C,4H,,1,0,
3804652993,A319,LXA,151,C,4H,,1,0,
3804652993,A319,LXA,328,C,4H,,1,0,
3804652993,A319,LXA,376,C,5H,,1,0,
3804652993,A319,LXA,767,BY,1H,,1,0,
3804653265,A321,LZO,905,BY,3H,,1,0,
3805297397,A321,CAN,662,BY,4H,,1,0,
3804159229,A321,YBP,503,BY,4H,,1,0,
3804159229,A321,YBP,1147,C,3H,,1,0,
3804159229,A321,YBP,636,C,2H,,1,0,
3805297714,A321,CAN,170,BY,4H,,1,0,
3804157407,A320,XIC,1656,BY,1H,,1,0,
3804157407,A320,XIC,124,C,4H,,1,0,
3805297683,A320,CAN,888,B,1H,,1,0,
3805297683,A320,CAN,118,B,1H,,1,0,
3805413039,A321,SYX,52,C,1H,,1,0,
3805413039,A321,SYX,170,C,2H,,1,0,
3805413039,A321,SYX,794,B,4H,,1,0,
3805413039,A321,SYX,6,B,4H,,1,0,
3804126419,A321,PEK,795,C,2H,,1,0,
3804126419,A321,PEK,385,C,5H,,1,0,
3804126419,A321,PEK,1104,BY,3H,,1,0,
3804153567,A321,URC,56,C,3H,,1,0,
3804153567,A321,URC,60,C,3H,,1,0,
3804153567,A321,URC,503,B,4H,,1,0,
3804127083,A321,PEK,1000,BY,3H,,1,0,
3804161413,A320,ZHY,72,B,4H,,1,0,
3804161413,A320,KMG,160,C,1H,,1,0,
3804161413,A320,KMG,274,B,1H,,1,0,
3804113425,A320,KMG,160,C,1H,,1,0,
3804113425,A320,KMG,502,B,1H,,1,0,
3804113425,A320,KMG,12,BY,3H,,1,0,
3804113425,A320,KMG,17,BY,3H,,1,0,
3804113425,A320,KMG,753,C,3H,,1,0,
3804113425,A320,KMG,753,C,3H,,1,0,
3804113425,A320,KMG,450,BY,3H,,1,0,
3804161282,A320,ZHY,185,C,5H,,1,0,
3804161282,A320,PEK,1560,C,1H,,1,0,
3804161282,A320,PEK,304,M,3H,,1,0,
3804161282,A320,ZHY,297,BY,4H,,1,0,
3804161282,A320,PEK,523,BY,3H,,1,0,
3804127490,A320,PEK,1560,C,1H,,1,0,
3804127490,A320,PEK,304,M,3H,,1,0,
3804127490,A320,PEK,523,BY,3H,,1,0,
3804127490,A320,PEK,45,BY,4H,,1,0,
3805297258,A321,CAN,372,C,5H,,1,0,
3805297258,A321,CAN,188,C,2H,,1,0,
3805297258,A321,CAN,500,B,4H,,1,0,
3805297258,A321,CAN,67,B,4H,,1,0,
3805297258,A321,CAN,636,C,3H,,1,0,
3805297258,A321,CAN,602,C,3H,,1,0,
3805297258,A321,CAN,580,C,2H,,1,0,
3804106143,A321,HGH,582,BY,4H,,1,0,
3804106143,A321,HGH,510,M,3H,,1,0,
3805297315,A321,CAN,249,B,4H,,1,0,
3804106204,A321,HGH,220,BY,4H,,1,0,
3804106204,A321,HGH,252,C,3H,,1,0,
3804106204,A321,HGH,64,M,3H,,1,0,
3804584013,A320,HRB,18,C,3H,,1,0,
3804584013,A320,HRB,590,B,1H,,1,0,
3804584013,A320,HRB,8,B,3H,,1,0,
3804107387,A320,HGH,591,C,3H,,1,6,
3804107387,A320,HGH,3,M,3H,,1,6,
3804107387,A320,HGH,239,BY,1H,,1,0,
3804111391,A321,KMG,590,C,3H,,1,0,
3804111391,A321,KMG,493,C,3H,,1,0,
3804111391,A321,KMG,393,C,2H,,1,0,
3804111391,A321,KMG,45,C,5H,,1,0,
3804111391,A321,KMG,10,C,5H,,1,0,
3804111391,A321,KMG,712,B,4H,,1,0,
3804107439,A321,HGH,254,C,1H,,1,0,
3804107439,A321,HGH,996,C,2H,,1,0,
3804107439,A321,HGH,1158,C,3H,,1,0,
3804107439,A321,HGH,6,C,3H,,1,0,
3804107439,A321,HGH,357,C,5H,,1,0,
3804107439,A321,HGH,111,M,1H,,1,0,
3804107439,A321,HGH,1079,BY,4H,,1,0,
3804161050,A320,ZAT,203,B,4H,,1,0,
3804582929,A320,HGH,48,BY,4H,,1,0,
3804582929,A320,HGH,507,C,1H,,1,0,
3804582929,A320,HGH,153,C,1H,,1,0,
3804119052,A320,MIG,183,B,4H,,1,0,
3804119052,A320,URC,634,C,1H,,1,0,
3804119052,A320,URC,550,C,1H,,1,0,
3804119052,A320,URC,486,C,3H,,1,0,
3804119052,A320,URC,448,C,5H,,1,0,
3804119052,A320,URC,264,M,4H,,1,0,
3804119052,A320,URC,82,B,3H,,1,0,
3804119052,A320,MIG,234,B,4H,,1,0,
3804119052,A320,MIG,417,B,3H,,1,0,
3804153370,A320,URC,634,C,1H,,1,0,
3804153370,A320,URC,550,C,1H,,1,0,
3804153370,A320,URC,82,B,4H,,1,0,
3804153370,A320,URC,486,C,3H,,1,0,
3804153370,A320,URC,25,M,4H,,1,0,
3804153370,A320,URC,448,C,5H,,1,0,
3804153370,A320,URC,876,BY,4H,,1,0,
3804153370,A320,URC,239,M,3H,,1,0,
3804582748,A320,HGH,115,C,3H,,1,0,
3804582748,A320,HGH,307,BY,4H,,1,0,
3804582748,A320,HGH,1128,C,1H,,1,0,
3804582748,A320,HGH,4,BY,4H,,1,0,
3804582748,A320,HGH,278,BY,3H,,1,0,
3804119238,A320,MIG,915,BY,1H,,1,0,
3804119238,A320,HGH,201,BY,3H,,1,0,
3804119238,A320,HGH,115,C,3H,,1,0,
3804653296,A319,LZO,496,C,4H,,1,0,
3804653296,A319,LZO,460,C,5H,,1,0,
3804653296,A319,LZO,400,B,4H,,1,0,
3804653296,A319,LZO,157,B,4H,,1,0,
3804653296,A319,LZO,514,C,1H,,1,0,
3804108392,A319,HGH,500,BY,1H,,1,0,
3804108392,A319,HGH,48,BY,1H,,1,0,
3804108392,A319,HGH,446,C,4H,,1,0,
3804108392,A319,HGH,282,C,4H,,1,0,
3804652152,A319,LXA,436,B,4H,,1,0,
3804652152,A319,LXA,420,C,1H,,1,0,
3804652152,A319,LXA,152,B,1H,,1,0,
3804652152,A319,LXA,342,C,5H,,1,0,
3804652152,A319,LXA,20,B,4H,,1,0,
3804652152,A319,LXA,435,C,4H,,1,2.61,
3804091036,A319,LXA,420,C,1H,,1,0,
3804091036,A319,LXA,342,C,5H,,1,0,
3804091036,A319,CKG,271,B,4H,,1,0,
3804091036,A319,CKG,7,B,4H,,1,0,
3804091036,A319,LXA,118,B,1H,,1,0,
3804091036,A319,CKG,426,C,4H,,1,0,
3804106344,A319,HGH,200,C,1H,,1,0,
3804106344,A319,HGH,778,C,4H,,1,0,
3804106344,A319,HGH,267,B,1H,,1,0,
3804106344,A319,HGH,75,BY,4H,,1,0,
3804106344,A319,HGH,200,C,1H,,1,0,
3804092558,A319,CKG,416,BY,1H,,1,0,
3804092558,A319,HGH,75,BY,4H,,1,0,
3804092558,A319,CKG,151,T,1H,,1,0,
3804092558,A319,CKG,105,C,5H,,1,0,
3804118629,A319,LUM,380,B,4H,,1,0,
3804108046,A319,HGH,80,BY,4H,,1,0,
3804108046,A319,HGH,364,C,1H,,1,0,
3804108046,A319,HGH,1354,C,4H,,1,0,
3804108046,A319,HGH,518,C,5H,,1,0,
3804089208,A321,CGQ,845,B,3H,,1,0,
3804106269,A321,HGH,166,BY,3H,,1,0,
3804106269,A321,HGH,8,BY,3H,,1,0,
3804122818,A320,NNG,732,C,1H,,1,0,
3804122818,A320,NNG,570,C,1H,,1,0,
3804122818,A320,NNG,550,C,3H,,1,0,
3804122818,A320,NNG,480,C,4H,,1,0,
3804122818,A320,NNG,58,C,3H,,1,0,
3804122818,A320,NNG,4,C,5H,,1,0,
3804122818,A320,NNG,28,M,5H,,1,0,
3804122818,A320,NNG,123,B,4H,,1,0,
3804122818,A320,NNG,124,B,3H,,1,0,
3804582826,A320,HGH,300,C,3H,,1,3,
3804582826,A320,HGH,692,C,1H,,1,3,
3804582826,A320,HGH,467,B,1H,,1,0,
3804120111,A321,NGB,39,C,5H,,1,0,
3804120111,A321,NGB,232,BY,4H,,1,0,
3805413016,A321,SYX,888,BY,3H,,1,0,
3805413016,A321,SYX,100,BY,3H,,1,0,
3804152687,A320,URC,100,C,4H,,1,0,
3804152687,A320,URC,982,C,1H,,1,0,
3804152687,A320,URC,414,C,5H,,1,0,
3804152687,A320,URC,563,C,4H,,1,0,
3804152687,A320,URC,378,C,3H,,1,0,
