FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3846756280,A320,SIN,560,BY,31,,1,0,
3846756280,A320,SIN,176,BY,32,,1,0,
3846756280,A320,SIN,78,BY,51,,1,0,
3846782302,A320,LZG,480,EC,1H,,1,0,
3846782302,A320,LZG,230,EC,4H,,1,0,
3846782302,A320,LZG,230,EC,3H,,1,0,
3846795058,A321,TFU,495,C,2H,,1,0,
3846795058,A321,TFU,545,C,2H,,1,0,
3846795058,A321,TFU,300,BY,3H,,1,0,
3846795058,A321,TFU,720,C,3H,,1,0,
3846795058,A321,TFU,7,BY,4H,,1,0,
3846795058,A321,TFU,1191,BY,4H,,1,0,
3846795058,A321,TFU,95,C,5H,,1,0,
3846795058,A321,TFU,125,C,5H,,1,0,
3846795058,A321,TFU,31,BY,4H,,1,0,
3846782466,A320,LZO,535,BY,4H,,1,0,
3846782466,A320,LZO,1245,C,1H,,1,0,
3846759926,A320,CAN,229,BY,1H,,1,0,
3846759926,A320,CAN,45,C,1H,,1,0,
3846807879,A320,YBP,151,C,5H,,1,0,
3846807879,A320,YBP,492,BY,1H,,1,0,
3846807879,A320,YBP,396,C,1H,,1,0,
3846807879,A320,YBP,988,C,3H,,1,0,
3846807879,A320,YBP,601,C,4H,,1,0,
3846760680,A320,CAN,225,BY,3H,,1,0,
3846776821,A320,HRB,282,C,1H,,1,0,
3846776821,A320,HRB,336,B,1H,,1,0,
3846786379,A320,PEK,405,BY,3H,,1,0,
3846780021,A320,JHG,135,B,4H,,1,0,
3846780021,A320,JHG,600,BY,4H,,1,0,
3846780021,A320,JHG,441,BY,4H,,1,0,
3846783417,A320,MIG,251,C,3H,,1,0,
3846783417,A320,MIG,356,C,3H,,1,0,
3846783417,A320,MIG,25,C,5H,,1,0,
3846783417,A320,MIG,208,B,1H,,1,0,
3846783417,A320,JHG,41,B,4H,,1,0,
3846783356,A320,MIG,520,BY,4H,,1,0,
3846783356,A320,PEK,140,BY,3H,,1,0,
3846783356,A320,PEK,397,C,1H,,1,0,
3846783356,A320,PEK,578,C,1H,,1,0,
3846786400,A320,PEK,578,C,1H,,1,0,
3846786400,A320,PEK,397,C,1H,,1,0,
3846786400,A320,PEK,179,BY,3H,,1,0,
3846786400,A320,PEK,229,BY,3H,,1,0,
3846786400,A320,PEK,13,C,3H,,1,0,
3846803993,A321,URC,379,C,3H,,1,0,
3846803993,A321,URC,315,C,2H,,1,0,
3846803993,A321,URC,81,C,5H,,1,0,
3846803993,A321,URC,781,B,4H,,1,0,
3846804100,A320,URC,551,B,1H,,1,0,
3846804100,A320,URC,760,C,3H,,1,0,
3846804100,A320,URC,177,C,1H,,1,0,
3846786799,A321,PEK,71,T,4H,,1,0,
3846786799,A321,PEK,400,BY,5H,,1,0,
3846786799,A321,PEK,1,C,4H,,1,0,
3846786799,A321,PEK,806,BY,4H,,1,0,
3846759736,A321,CAN,618,C,3H,,1,0,
3846759736,A321,CAN,456,C,2H,,1,0,
3846759736,A321,CAN,610,B,4H,,1,0,
3846772922,A321,HGH,830,BY,4H,,1,0,
3846772922,A321,HGH,700,M,2H,,1,0,
3846772922,A321,HGH,843,C,3H,,1,0,
3846772922,A321,HGH,428,M,1H,,1,0,
3846772922,A321,HGH,200,M,5H,,1,0,
3846776492,A320,HRB,316,C,3H,,1,0,
3846776492,A320,HRB,310,C,4H,,1,0,
3846776492,A320,HRB,6,C,3H,,1,0,
3846776492,A320,HRB,683,B,1H,,1,0,
3846773326,A320,HGH,748,C,1H,,1,2,
3846773326,A320,HGH,550,C,3H,,1,5,
3846773326,A320,HGH,408,C,1H,,1,4,
3846773326,A320,HGH,316,C,1H,,1,4,
3846773326,A320,HGH,58,M,3H,,1,1,
3846773326,A320,HGH,436,BY,4H,,1,0,
3846773326,A320,HGH,437,BY,5H,,1,0,
3846809128,A320,ZAT,668,B,1H,,1,0,
3846809128,A320,ZAT,88,B,1H,,1,0,
3846774729,A320,HGH,58,BY,5H,,1,0,
3846774729,A320,HGH,863,C,3H,,1,0,
3846774729,A320,HGH,600,C,4H,,1,0,
3846774729,A320,HGH,1540,C,1H,,1,0,
3846776554,A320,HRB,740,C,1H,,1,0,
3846776554,A320,HRB,718,C,1H,,1,0,
3846776554,A320,HRB,496,C,3H,,1,0,
3846776554,A320,HRB,610,B,4H,,1,0,
3846776554,A320,HRB,123,B,4H,,1,0,
3846776554,A320,HRB,11,B,4H,,1,0,
3846776554,A320,HRB,372,B,3H,,1,0,
3846773366,A320,HGH,500,C,3H,,1,5,
3846773366,A320,HGH,387,C,4H,,1,5,
3846773366,A320,HGH,1032,BY,1H,,1,0,
3846782492,A321,LZO,342,C,3H,,1,0,
3846782492,A321,LZO,320,B,4H,,1,0,
3846774383,A321,HGH,104,BY,3H,,1,0,
3846807992,A319,YBP,208,B,4H,,1,0,
3846807992,A319,YBP,534,C,1H,,1,0,
3846807992,A319,YBP,448,C,4H,,1,0,
3846807992,A319,YBP,286,C,5H,,1,0,
3846807992,A319,JHG,4,B,1H,,1,0,
3846780688,A319,JHG,122,B,1H,,1,0,
3846780688,A319,JHG,321,BY,4H,,1,0,
3846808031,A319,HGH,246,BY,5H,,1,0,
3846808031,A319,YBP,306,BY,4H,,1,0,
3846808031,A319,HGH,794,C,1H,,1,0,
3846808031,A319,HGH,947,C,1H,,1,0,
3846808031,A319,HGH,371,C,5H,,1,0,
3846808031,A319,HGH,503,C,4H,,1,0,
3846808031,A319,HGH,227,C,4H,,1,0,
3846774575,A319,HGH,371,C,5H,,1,0,
3846774575,A319,HGH,313,BY,4H,,1,0,
3846774575,A319,HGH,510,C,4H,,1,0,
3846774575,A319,HGH,947,C,1H,,1,0,
3846774575,A319,HGH,794,C,1H,,1,0,
3846774575,A319,HGH,227,C,4H,,1,0,
3846774575,A319,HGH,503,C,4H,,1,0,
3846774575,A319,HGH,246,BY,5H,,1,0,
3846779141,A320,LHW,666,B,1H,,1,0,
3846779141,A320,LHW,328,M,1H,,1,0,
3846779141,A320,DNH,58,B,3H,,1,0,
3846779141,A320,LHW,394,B,1H,,1,0,
3846770269,A320,DNH,58,B,3H,,1,0,
3846770269,A320,DNH,156,BY,1H,,1,0,
3846779044,A320,LHW,39,BY,1H,,1,0,
