FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3853287940,A320,SIN,465,C,12,,1,0,
3853287940,A320,SIN,465,C,13,,1,0,
3853287940,A320,SIN,635,BY,31,,1,0,
3853287940,A320,SIN,635,BY,32,,1,0,
3853287940,A320,SIN,402,BY,41,,1,0,
3853287940,A320,SIN,403,BY,42,,1,0,
3853287940,A320,SIN,464,C,11,,1,0,
3853287940,A320,SIN,263,C,53,,1,0,
3853289426,A330,BUD,3000,C,31P,P6P,1,0,
3853289426,A330,BUD,1500,C,32P,P6P,1,0,
3853311139,A320,LZO,316,BY,1H,,1,0,
3853291646,A320,CAN,324,BY,1H,,1,0,
3853291646,A320,CAN,16,C,1H,,1,0,
3853341425,A320,YBP,547,BY,1H,,1,0,
3853341425,A320,YBP,359,C,3H,,1,0,
3853341425,A320,YBP,475,C,3H,,1,0,
3853341425,A320,YBP,190,C,4H,,1,0,
3853341425,A320,YBP,514,C,1H,,1,0,
3853341425,A320,YBP,397,C,4H,,1,0,
3853341425,A320,YBP,404,C,5H,,1,0,
3853292405,A320,CAN,280,BY,1H,,1,0,
3853338611,A320,XIC,763,BY,1H,,1,0,
3853338611,A320,XIC,141,C,3H,,1,0,
3853292267,A320,CAN,518,B,1H,,1,0,
3853292267,A320,CAN,25,C,3H,,1,1,
3853325719,A321,SYX,367,C,3H,,1,0,
3853325719,A321,SYX,4,C,3H,,1,0,
3853325719,A321,SYX,292,B,4H,,1,0,
3853317293,A321,PEK,415,C,2H,,1,0,
3853317293,A321,PEK,280,C,1H,,1,0,
3853317293,A321,PEK,926,BY,4H,,1,0,
3853317293,A321,PEK,351,C,5H,,1,0,
3853317293,A321,PEK,185,C,2H,,1,0,
3853317293,A321,PEK,699,C,3H,,1,0,
3853317293,A321,PEK,703,C,3H,,1,0,
3853317293,A321,PEK,595,C,2H,,1,0,
3853336855,A320,URC,28,C,3H,,1,0,
3853336855,A320,URC,131,C,3H,,1,0,
3853336855,A320,URC,354,B,1H,,1,0,
3853318392,A320,PEK,5,C,3H,,1,0,
3853318392,A320,PEK,511,BY,1H,,1,0,
3853318392,A320,PEK,300,BY,3H,,1,0,
3853343611,A320,ZHY,70,B,4H,,1,0,
3853343611,A320,KMG,244,C,3H,,1,0,
3853343611,A320,KMG,202,B,1H,,1,0,
3853305699,A320,KMG,421,B,4H,,1,0,
3853305699,A320,KMG,244,C,3H,,1,0,
3853305699,A320,KMG,509,C,5H,,1,0,
3853305699,A320,KMG,1188,C,1H,,1,0,
3853305699,A320,KMG,1189,C,1H,,1,0,
3853305699,A320,KMG,327,BY,4H,,1,0,
3853343494,A320,ZHY,115,C,4H,,1,0,
3853343494,A320,PEK,727,C,3H,,1,0,
3853343494,A320,PEK,20,C,3H,,1,0,
3853343494,A320,PEK,181,M,1H,,1,0,
3853343494,A320,ZHY,256,BY,1H,,1,0,
3853343494,A320,PEK,473,BY,1H,,1,0,
3853343494,A320,ZHY,42,C,4H,,1,0,
3853318778,A320,PEK,181,M,1H,,1,0,
3853318778,A320,PEK,473,BY,1H,,1,0,
3853318778,A320,PEK,727,C,3H,,1,0,
