FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3821390140,A320,SIN,215,BY,11,,1,0,
3821390140,A320,SIN,166,T,52,,1,0,
3821390140,A320,SIN,215,BY,13,,1,0,
3821390140,A320,SIN,215,BY,12,,1,0,
3821390140,A320,SIN,537,BY,32,,1,0,
3821390140,A320,SIN,537,BY,31,,1,0,
3821390140,A320,SIN,167,T,53,,1,0,
3821390312,A320,SIN,117,BY,51,,1,0,
3821390312,A320,SIN,98,BY,42,,1,0,
3821390312,A320,SIN,520,BY,32,,1,0,
3821390312,A320,SIN,520,BY,31,,1,0,
3821459313,A330,YVR,1115,C,32P,P6P,1,0,
3821459313,A330,YVR,1115,C,24P,P6P,1,0,
3821459313,A330,YVR,1115,C,11P,P6P,1,0,
3821459313,A330,YVR,1115,C,23P,P6P,1,0,
3821459313,A330,YVR,1115,C,22P,P6P,1,0,
3821459313,A330,YVR,1115,C,12P,P6P,1,0,
3821459313,A330,YVR,606,C,33P,P1P,1,0,
3821459313,A330,YVR,606,C,41P,P1P,1,0,
3821459313,A330,YVR,785,B,43L,LD3,1,0,
3821459313,A330,YVR,785,B,43R,LD3,1,0,
3821459313,A330,YVR,1115,C,21P,P6P,1,0,
3821907917,A320,LZO,545,BY,1H,,1,0,
3821907917,A320,LZO,10,C,1H,,1,0,
3822449239,A320,CAN,36,BY,1H,,1,0,
3822449239,A320,CAN,700,BY,1H,,1,0,
3821457661,A320,YBP,592,BY,1H,,1,0,
3821457661,A320,YBP,48,C,4H,,1,0,
3821457661,A320,YBP,644,C,3H,,1,0,
3821457661,A320,YBP,400,C,1H,,1,0,
3822450749,A320,CAN,100,C,1H,,1,0,
3822450749,A320,CAN,431,BY,1H,,1,0,
3821455720,A320,XIC,602,BY,1H,,1,0,
3821455720,A320,XIC,18,C,1H,,1,0,
3822450656,A320,CAN,10,B,1H,,1,0,
3822450656,A320,CAN,220,B,1H,,1,0,
3822450656,A320,CAN,666,B,1H,,1,0,
3822622430,A321,SYX,316,C,3H,,1,0,
3822622430,A321,SYX,430,B,4H,,1,0,
3821426914,A321,PEK,550,C,2H,,1,0,
3821426914,A321,PEK,409,C,3H,,1,0,
3821426914,A321,PEK,644,C,3H,,1,0,
3821426914,A321,PEK,647,BY,4H,,1,0,
3821426914,A321,PEK,263,BY,5H,,1,0,
3821451864,A320,URC,163,C,4H,,1,0,
3821451864,A320,URC,235,C,3H,,1,0,
3821451864,A320,URC,552,B,1H,,1,0,
3821427502,A320,PEK,700,BY,3H,,1,0,
3821459965,A320,ZHY,9,B,4H,,1,0,
3821459965,A320,KMG,172,B,1H,,1,0,
3821417032,A320,KMG,416,B,1H,,1,0,
3821417032,A320,KMG,8,BY,4H,,1,0,
3821417032,A320,KMG,656,C,1H,,1,0,
3821417032,A320,KMG,656,C,1H,,1,0,
3821417032,A320,KMG,657,C,1H,,1,0,
3821417032,A320,KMG,657,C,3H,,1,0,
3821417032,A320,KMG,500,BY,4H,,1,0,
3821459800,A320,ZHY,102,C,4H,,1,0,
3821459800,A320,PEK,1211,C,1H,,1,0,
3821459800,A320,PEK,224,C,3H,,1,0,
3821459800,A320,ZHY,350,BY,4H,,1,0,
3821459800,A320,PEK,644,BY,3H,,1,0,
3821427777,A320,PEK,644,BY,3H,,1,0,
3821427777,A320,PEK,224,C,3H,,1,0,
3821427777,A320,PEK,0,BY,4H,,1,0,
3821427777,A320,PEK,1211,C,1H,,1,0,
3822448927,A321,CAN,670,C,3H,,1,0,
3822448927,A321,CAN,532,C,2H,,1,0,
3822448927,A321,CAN,530,C,1H,,1,0,
3822448927,A321,CAN,509,C,2H,,1,0,
3822448927,A321,CAN,506,C,3H,,1,0,
3822448927,A321,CAN,170,C,5H,,1,0,
3822448927,A321,CAN,842,B,4H,,1,0,
3821410605,A321,HGH,805,BY,3H,,1,0,
3821410605,A321,HGH,188,M,3H,,1,0,
3822449033,A321,CAN,604,C,3H,,1,0,
3822449033,A321,CAN,546,C,2H,,1,0,
3822449033,A321,CAN,412,C,2H,,1,0,
3822449033,A321,CAN,571,B,4H,,1,0,
3822449033,A321,CAN,286,B,3H,,1,0,
3821410670,A321,HGH,771,BY,4H,,1,0,
3821410670,A321,HGH,634,M,3H,,1,0,
3821410670,A321,HGH,830,C,2H,,1,0,
