FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3781516680,A320,SIN,440,BY,11,,1,0,
3781516680,A320,SIN,28,T,52,,1,0,
3781516680,A320,SIN,440,BY,13,,1,0,
3781516680,A320,SIN,440,BY,12,,1,0,
3781516680,A320,SIN,462,BY,32,,1,0,
3781516680,A320,SIN,462,BY,31,,1,0,
3781516680,A320,SIN,269,BY,42,,1,0,
3781516680,A320,SIN,270,BY,41,,1,0,
3781516753,A320,SIN,600,BY,31,,1,0,
3781516753,A320,SIN,600,BY,32,,1,0,
3781516753,A320,SIN,134,BY,52,,1,0,
3781516753,A320,SIN,442,BY,42,,1,0,
3781537837,A319,GXH,0,B,1H,,1,0,
3781568261,A319,TFU,235,BY,1H,,1,0,
3781568261,A319,TFU,47,T,1H,,1,0,
3781575290,A350,TFU,713,C,31P,P6P,1,0,
3781575290,A350,TFU,394,B,45R,LD3,1,0,
3781575290,A350,TFU,395,B,45L,LD3,1,0,
3781556487,A350,PVG,389,C,13R,LD3,1,0,
3781556487,A350,PVG,1530,C,23P,P6P,1,0,
3781556487,A350,PVG,1467,C,21P,P6P,1,0,
3781556487,A350,PVG,1493,C,22P,P6P,1,0,
3781556487,A350,PVG,378,C,13L,LD3,1,0,
3781556487,A350,PVG,297,B,45L,LD3,1,0,
3781556487,A350,PVG,510,B,44R,LD3,1,0,
3781556487,A350,PVG,215,BF,45R,LD3,1,0,
3781556487,A350,PVG,652,B,44L,LD3,1,0,
3781556487,A350,PVG,765,B,43R,LD3,1,0,
3781556487,A350,PVG,828,C,11P,P6P,1,0,
3781556487,A350,PVG,1562,C,24P,P6P,1,0,
3781556487,A350,PVG,1996,C,13P,P1P,1,0,
3781556487,A350,PVG,213,C,51,BULK,1,1.28,
3781556487,A350,PVG,1654,C,31P,P6P,1,0,
3781556487,A350,PVG,3585,C,41P,P6P,1,0,
3781556487,A350,PVG,3585,C,32P,P6P,1,0,
3781583540,A320,URC,1020,B,1H,,1,0,
3781583540,A320,KHG,122,M,4H,,1,0,
3781583540,A320,KHG,540,C,4H,,1,0,
3781583540,A320,KHG,420,B,4H,,1,0,
3781583540,A320,URC,1230,M,3H,,1,0,
3781583540,A320,URC,1857,C,1H,,1,0,
3781548292,A319,MIG,908,BY,1H,,1,0,
3781548292,A319,MIG,62,T,1H,,1,0,
3782095231,A319,LXA,959,BY,1H,,1,0,
3782095231,A319,LXA,848,C,4H,,1,0,
3782095231,A319,LXA,329,C,5H,,1,0,
3782095611,A321,LZO,606,BY,3H,,1,0,
3782689563,A321,CAN,363,BY,3H,,1,0,
3781589069,A321,YBP,511,BY,4H,,1,0,
3781589069,A321,YBP,628,C,2H,,1,0,
3781589069,A321,YBP,405,C,3H,,1,0,
3781589069,A321,YBP,397,C,3H,,1,0,
3782690227,A321,CAN,149,BY,4H,,1,0,
3782024228,A321,HRB,268,C,3H,,1,0,
3782024228,A321,HRB,705,B,1H,,1,0,
3781554477,A321,PEK,202,BY,4H,,1,0,
3781554477,A321,PEK,202,BY,2H,,1,0,
3781543141,A320,JHG,192,B,4H,,1,0,
3781543141,A320,JHG,400,BY,1H,,1,0,
3781543141,A320,JHG,7,BY,1H,,1,0,
3781548342,A320,MIG,548,C,1H,,1,0,
3781548342,A320,MIG,100,C,1H,,1,0,
3781548342,A320,MIG,275,B,1H,,1,0,
3781548342,A320,JHG,117,B,4H,,1,0,
3781548216,A320,MIG,215,BY,3H,,1,0,
3781548216,A320,PEK,13,BY,1H,,1,0,
3781554723,A320,PEK,62,BY,1H,,1,0,
3781554723,A320,PEK,600,BY,1H,,1,0,
3781554723,A320,PEK,37,BY,1H,,1,0,
3781584126,A320,URC,402,C,3H,,1,0,
3781584126,A320,URC,85,C,4H,,1,0,
3781584126,A320,URC,142,C,4H,,1,0,
3781584126,A320,URC,106,C,3H,,1,0,
3781584126,A320,URC,1051,B,1H,,1,0,
3781555525,A320,PEK,100,BY,3H,,1,0,
3781555525,A320,PEK,15,T,1H,,1,0,
3781555525,A320,PEK,701,BY,1H,,1,0,
3782689314,A321,CAN,376,C,3H,,1,0,
3782689314,A321,CAN,316,C,3H,,1,0,
3782689314,A321,CAN,160,C,2H,,1,0,
3782689314,A321,CAN,10,C,5H,,1,0,
3782689314,A321,CAN,256,B,4H,,1,0,
3781539879,A321,HGH,283,BY,4H,,1,0,
3781539879,A321,HGH,502,M,2H,,1,0,
3781539879,A321,HGH,644,C,3H,,1,0,
3782689393,A321,CAN,690,C,3H,,1,0,
3782689393,A321,CAN,650,C,3H,,1,0,
3782689393,A321,CAN,578,C,2H,,1,0,
3782689393,A321,CAN,576,C,2H,,1,0,
3782689393,A321,CAN,14,C,5H,,1,0,
3782689393,A321,CAN,257,B,4H,,1,0,
3781539960,A321,HGH,770,BY,4H,,1,0,
3781539960,A321,HGH,227,M,3H,,1,0,
3781543629,A321,KMG,1280,C,3H,,1,0,
3781543629,A321,KMG,500,C,2H,,1,0,
3781543629,A321,KMG,475,C,1H,,1,0,
3781543629,A321,KMG,410,C,2H,,1,0,
3781543629,A321,KMG,428,C,5H,,1,0,
3781543629,A321,KMG,196,C,3H,,1,0,
3781543629,A321,KMG,16,C,3H,,1,0,
3781543629,A321,KMG,820,B,4H,,1,0,
3781543629,A321,KMG,40,C,1H,,1,0,
3781543629,A321,KMG,242,B,3H,,1,0,
3781541058,A321,HGH,435,C,1H,,1,0,
3781541058,A321,HGH,1130,C,3H,,1,0,
3781541058,A321,HGH,15,C,3H,,1,0,
3781541058,A321,HGH,766,C,2H,,1,0,
3781541058,A321,HGH,322,M,5H,,1,0,
3781541058,A321,HGH,168,M,2H,,1,0,
3781541058,A321,HGH,841,BY,4H,,1,0,
3781590840,A319,ZAT,386,B,4H,,1,0,
3782023588,A319,HGH,270,BY,4H,,1,0,
3782023588,A319,HGH,511,C,1H,,1,0,
3781547968,A320,MIG,400,B,4H,,1,0,
3781547968,A320,URC,975,C,1H,,1,0,
3781547968,A320,URC,598,C,1H,,1,0,
3781547968,A320,URC,528,C,3H,,1,0,
3781547968,A320,URC,68,C,3H,,1,0,
3781547968,A320,URC,346,M,5H,,1,0,
3781547968,A320,URC,314,B,4H,,1,0,
3781547968,A320,MIG,139,B,4H,,1,0,
3781547968,A320,URC,165,C,3H,,1,0,
3781584028,A320,URC,598,C,1H,,1,0,
3781584028,A320,URC,975,C,1H,,1,0,
3781584028,A320,URC,528,C,3H,,1,0,
3781584028,A320,URC,68,C,3H,,1,0,
3781584028,A320,URC,165,C,3H,,1,0,
3781584028,A320,URC,314,B,4H,,1,0,
3781584028,A320,URC,346,M,5H,,1,0,
3781584028,A320,URC,40,BY,4H,,1,0,
3782023243,A320,HGH,235,C,1H,,1,0,
3782023243,A320,HGH,491,BY,1H,,1,0,
3782023243,A320,HGH,186,BY,3H,,1,0,
3781548486,A320,MIG,800,BY,3H,,1,0,
3781548486,A320,HGH,500,BY,1H,,1,0,
3781548486,A320,HGH,235,C,1H,,1,0,
3781589244,A320,JHG,360,C,5H,,1,0,
3781589244,A320,YBP,698,C,1H,,1,0,
3781589244,A320,YBP,652,C,1H,,1,0,
3781589244,A320,YBP,534,C,3H,,1,0,
3781589244,A320,YBP,382,C,3H,,1,0,
3781589244,A320,YBP,500,B,4H,,1,0,
3781589244,A320,JHG,163,B,4H,,1,0,
3781589244,A320,YBP,100,B,4H,,1,0,
3781589244,A320,YBP,130,C,4H,,1,0,
3782884351,A320,JHG,163,B,4H,,1,0,
3782884351,A320,JHG,360,C,5H,,1,0,
3782884351,A320,JHG,52,BY,1H,,1,0,
3782884351,A320,JHG,500,BY,1H,,1,0,
3781589486,A320,YBP,156,BY,4H,,1,0,
3781589486,A320,HGH,117,BY,1H,,1,0,
3781589486,A320,HGH,506,C,3H,,1,0,
3781589486,A320,HGH,457,C,3H,,1,0,
3782023502,A320,HGH,169,BY,1H,,1,0,
3782023502,A320,HGH,338,BY,1H,,1,0,
3782023502,A320,HGH,506,C,3H,,1,0,
3782023502,A320,HGH,457,C,3H,,1,0,
3781546555,A320,LHW,632,B,3H,,1,0,
3781546555,A320,LHW,4,C,3H,,1,0,
3781546555,A320,DNH,78,B,1H,,1,0,
3781546555,A320,LHW,6,B,3H,,1,0,
3781535173,A320,DNH,78,B,1H,,1,0,
3781535173,A320,DNH,147,BY,3H,,1,0,
3781546483,A320,LHW,0,BY,1H,,1,0,
3781546483,A320,HGH,0,BY,3H,,1,0,
3781546483,A320,LHW,9,T,1H,,1,0,
3781541198,A320,HGH,146,C,1H,,1,0,
3781541198,A320,HGH,180,BY,1H,,1,0,
3781541198,A320,HGH,561,BY,3H,,1,0,
3782094063,A319,LXA,100,C,4H,,1,1.93,
3782094063,A319,LXA,564,B,4H,,1,0,
3782094063,A319,LXA,448,C,1H,,1,0,
3782094063,A319,LXA,290,B,1H,,1,0,
3782094063,A319,LXA,392,M,5H,,1,0,
3782094063,A319,LXA,128,B,1H,,1,0,
3781522411,A319,CKG,476,C,4H,,1,0,
3781522411,A319,LXA,448,C,1H,,1,0,
3781522411,A319,LXA,392,M,5H,,1,0,
3781522411,A319,CKG,300,B,4H,,1,0,
3781522411,A319,LXA,290,B,1H,,1,0,
3781522411,A319,CKG,51,B,4H,,1,0,
3781540019,A319,HGH,70,C,1H,,1,4.07,
3781540019,A319,HGH,608,C,4H,,1,0,
3781540019,A319,HGH,356,B,1H,,1,0,
3781540019,A319,HGH,239,BY,4H,,1,0,
3781524164,A319,CKG,642,BY,1H,,1,0,
3781524164,A319,HGH,239,BY,4H,,1,0,
3781524164,A319,CKG,174,T,1H,,1,0,
3781551835,A320,NNG,569,C,3H,,1,0,
3781551835,A320,NNG,487,C,1H,,1,0,
3781551835,A320,NNG,276,C,5H,,1,0,
3781551835,A320,NNG,68,C,4H,,1,0,
3781551835,A320,NNG,588,C,1H,,1,0,
3781551835,A320,NNG,132,M,3H,,1,0,
3781551835,A320,NNG,600,B,4H,,1,0,
3781551835,A320,NNG,199,B,4H,,1,0,
3782023282,A320,HGH,391,C,4H,,1,2,
3782023282,A320,HGH,220,C,5H,,1,2,
3782023282,A320,HGH,477,C,1H,,1,1,
3782023282,A320,HGH,746,B,1H,,1,0,
3782023282,A320,HGH,920,C,3H,,1,4,
3782023282,A320,HGH,300,B,4H,,1,0,
3782884457,A319,JZH,204,B,4H,,1,0,
3781540988,A319,HGH,400,BY,1H,,1,0,
3781583335,A321,URC,400,C,1H,,1,0,
3781583335,A321,URC,820,C,2H,,1,0,
3781583335,A321,URC,452,C,3H,,1,0,
3781583335,A321,URC,214,C,4H,,1,0,
3781583335,A321,URC,648,B,4H,,1,0,
3781583335,A321,URC,312,C,5H,,1,0,
3781583335,A321,URC,173,BY,5H,,1,0,
3781526204,A321,CKG,456,C,3H,,1,0,
3781526204,A321,CKG,6,C,1H,,1,0,
3781526204,A321,CKG,26,C,1H,,1,0,
3781526204,A321,CKG,101,C,3H,,1,0,
3781526204,A321,CKG,456,C,3H,,1,0,
3781526204,A321,CKG,25,C,1H,,1,0,
3781526204,A321,CKG,97,C,1H,,1,0,
3781526204,A321,CKG,198,C,2H,,1,0,
3781526204,A321,CKG,479,C,3H,,1,0,
3781526204,A321,CKG,790,C,2H,,1,0,
3781526204,A321,CKG,201,C,1H,,1,0,
3781526204,A321,URC,312,C,5H,,1,0,
3781526204,A321,CKG,2,M,1H,,1,0,
3781526204,A321,CKG,669,BY,4H,,1,0,
3781526204,A321,URC,173,BY,5H,,1,0,
3781526204,A321,CKG,20,T,4H,,1,0,
3781527512,A321,CKG,740,BY,4H,,1,0,
3781527512,A321,SYX,517,BY,2H,,1,0,
3781527512,A321,SYX,61,T,2H,,1,0,
3781527512,A321,CKG,435,C,3H,,1,0,
3781527512,A321,CKG,830,C,3H,,1,0,
3781527512,A321,CKG,770,C,5H,,1,0,
3781527512,A321,CKG,300,C,3H,,1,0,
3782095406,A319,LXA,358,C,4H,,4,3,
3782095406,A319,LXA,290,C,1H,,3,2,
3782095406,A319,LXA,220,C,4H,,3,2,
3782095406,A319,LXA,139,C,4H,,5,2,
3782095406,A319,LXA,88,C,5H,,5,1,
3782095406,A319,LXA,26,M,5H,,5,0.3,
3782095406,A319,LXA,786,BY,1H,,1,0,
3782095406,A319,LXA,35,BY,1H,,1,0,
3781588319,A319,XIY,745,BY,1H,,1,0,
3781557482,A319,PZI,301,BY,4H,,1,0,
3782011702,A319,XIY,11,BY,4H,,1,0,
3782011702,A319,XIY,216,BY,4H,,1,0,
3782011702,A319,XIY,0,T,4H,,1,0,
3781543035,A320,JHG,29,C,3H,,5,1,
3781543035,A320,JHG,396,BY,3H,,1,0,
3781543035,A320,JHG,204,BY,3H,,1,0,
3781543035,A320,JHG,14,BY,3H,,1,0,
3781543035,A320,JHG,2,BY,4H,,1,0,
3781543035,A320,JHG,123,BY,1H,,1,0,
3782095831,A320,JHG,29,C,3H,,5,1,
3782095831,A320,LZO,749,C,1H,,3,2,
3782095831,A320,LZO,630,C,1H,,3,2,
3782095831,A320,LZO,629,C,1H,,3,2,
3782095831,A320,LZO,460,C,1H,,3,2,
3782095831,A320,LZO,460,C,5H,,3,2,
3782095831,A320,LZO,200,BY,4H,,1,0,
3782095831,A320,JHG,396,BY,3H,,1,0,
3782095831,A320,LZO,5,BY,4H,,1,0,
3782095831,A320,JHG,204,BY,3H,,1,0,
3782095831,A320,JHG,14,BY,3H,,1,0,
3782095631,A320,LZO,133,BY,3H,,1,0,
3782095631,A320,XIY,322,BY,1H,,1,0,
3782095631,A320,XIY,18,T,1H,,1,0,
3782095631,A320,XIY,19,C,1H,,1,0,
3782011547,A320,XIY,19,C,1H,,1,0,
3782011547,A320,XIY,18,T,1H,,1,0,
3782011547,A320,XIY,322,BY,1H,,1,0,
3782011547,A320,XIY,988,C,3H,,1,0,
3782011547,A320,XIY,1472,C,1H,,1,0,
3782011547,A320,XIY,836,C,3H,,1,0,
3782011547,A320,XIY,183,BY,4H,,1,0,
3781557438,A320,PVG,858,BY,3H,,1,0,
3782011647,A320,XIY,365,C,1H,,1,4.5,第3车
3782011647,A320,XIY,580,C,3H,,1,5,第1车
3782011647,A320,XIY,378,C,1H,,1,4.5,第2车
3782011647,A320,XIY,818,B,4H,,1,0,
3781561338,A320,SZX,650,C,1H,,3,2.5,
3781561338,A320,SZX,666,BY,3H,,1,0,
3781561338,A320,SZX,33,BY,3H,,1,0,
3782011737,A320,XIY,356,C,1H,,1,2.5,
3782011737,A320,XIY,348,C,1H,,1,2.5,
3782011737,A320,XIY,346,C,1H,,1,2.5,
3782011737,A320,XIY,346,C,1H,,1,2.5,
3782011737,A320,XIY,340,C,3H,,1,2.5,
3782011737,A320,XIY,334,C,3H,,1,2.5,
3782011737,A320,XIY,983,BY,4H,,1,0,
3782011737,A320,XIY,100,BY,3H,,1,0,
3781547070,A319,LZY,141,BY,4H,,1,0,
3782011613,A319,XIY,4,C,4H,,1,0,
3782011613,A319,XIY,0,BY,1H,,1,0,
3782844977,A321,SYX,630,C,2H,,1,4,
3782844977,A321,SYX,247,C,1H,,1,3,
3782844977,A321,SYX,91,C,5H,,1,2,
3782844977,A321,SYX,837,BY,3H,,1,0,
3782844977,A321,SYX,837,BY,4H,,1,0,
3782024392,A321,HRB,431,C,5H,,1,0,
3782024392,A321,HRB,452,BY,3H,,1,0,
3782024392,A321,HRB,7,EC,5H,,1,0,
3781556396,A320,PVG,293,C,1H,,1,3,
3781556396,A320,PVG,70,C,4H,,1,2,
3781556396,A320,PVG,346,C,1H,,1,3,
3781556396,A320,PVG,944,BY,3H,,1,0,
3782024293,A320,HRB,195,C,3H,,1,4.5,第1车
3782024293,A320,HRB,200,C,1H,,1,4,第2车
3782024293,A320,HRB,90,C,3H,,1,1.5,第3车
3782024293,A320,HRB,458,B,4H,,1,0,
3782024293,A320,HRB,460,B,1H,,1,0,
3781585930,A320,NNG,227,BY,1H,,1,0,
3781585930,A320,WUH,9,T,1H,,1,0,
3781585930,A320,NNG,92,C,5H,,1,0,
3781585930,A320,WUH,248,C,3H,,1,2,
3781585930,A320,WUH,653,BY,1H,,1,0,
3781552358,A320,NNG,740,C,4H,,1,0,
3781552358,A320,NNG,630,C,3H,,1,0,
3781552358,A320,NNG,334,C,1H,,1,0,
3781552358,A320,NNG,100,C,3H,,1,0,
3781552358,A320,NNG,667,BY,1H,,1,0,
3781552358,A320,NNG,227,BY,1H,,1,0,
3781552358,A320,NNG,92,C,5H,,1,0,
3781586018,A320,HRB,576,C,3H,,1,3,
3781586018,A320,HRB,21,M,3H,,1,1,
3781586018,A320,WUH,27,M,1H,,1,1,
3781586018,A320,WUH,540,B,1H,,1,0,
3781586018,A320,HRB,255,B,4H,,1,0,
3781541272,A320,HRB,732,C,1H,,1,0,
3781541272,A320,HRB,476,C,1H,,1,0,
3781541272,A320,HRB,541,BY,4H,,1,0,
3781541272,A320,HRB,576,C,3H,,1,3,
3781541272,A320,HRB,21,M,3H,,1,1,
