FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3897813511,A320,SIN,447,C,11,,1,0,
3897813511,A320,SIN,446,C,12,,1,0,
3897813511,A320,SIN,447,C,13,,1,0,
3897813511,A320,SIN,625,BY,31,,1,0,
3897813511,A320,SIN,625,BY,32,,1,0,
3897813511,A320,SIN,446,BY,41,,1,0,
3897813511,A320,SIN,447,BY,42,,1,0,
3897813511,A320,SIN,124,T,52,,1,0,
3897813603,A320,SIN,560,BY,31,,1,0,
3897813603,A320,SIN,560,BY,32,,1,0,
3897813603,A320,SIN,74,BY,41,,1,0,
3897813603,A320,SIN,560,BY,42,,1,0,
3897813603,A320,SIN,68,BY,52,,1,0,
3897813603,A320,SIN,560,BY,13,,1,0,
3897845996,A321,PEK,434,C,1H,,1,0,
3897845996,A321,PEK,1200,C,2H,,1,0,
3897845996,A321,PEK,400,B,3H,,1,0,
3897845996,A321,PEK,858,B,4H,,1,0,
3897845996,A321,PEK,500,C,5H,,1,0,
3897846035,A321,PEK,278,B,1H,,1,0,
3897846035,A321,PEK,1000,C,1H,,1,0,
3897846035,A321,PEK,334,C,2H,,1,0,
3897846035,A321,PEK,300,C,3H,,1,0,
3897846035,A321,PEK,980,B,4H,,1,0,
3897846035,A321,PEK,500,C,5H,,1,0,
3897861719,A320,TFU,0,BY,5H,,1,0,
3897846121,A321,PEK,258,B,1H,,1,0,
3897846121,A321,PEK,1134,C,2H,,1,0,
3897846121,A321,PEK,500,C,3H,,1,0,
3897846121,A321,PEK,1000,B,4H,,1,0,
3897846121,A321,PEK,500,C,5H,,1,0,
3897816247,A321,CTU,400,C,1H,,1,0,
3897816247,A321,CTU,306,M,1H,,1,0,
3897816247,A321,CTU,1500,C,2H,,1,0,
3897816247,A321,CTU,1652,C,3H,,1,0,
3897816247,A321,CTU,765,BY,4H,,1,0,
3897816247,A321,CTU,492,C,5H,,1,0,
