FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3753337285,A320,SIN,560,BY,31,,1,0,
3753337285,A320,SIN,547,BY,32,,1,0,
3753337285,A320,SIN,44,BY,52,,1,0,
3753390458,A321,TFU,200,E,4H,,1,0,
3753389415,A321,TFU,350,E,4H,,1,0,
3753392729,A330,TFU,685,BY,41R,LD3,1,0,
3753392729,A330,TFU,585,BY,41L,LD3,1,0,
3753392729,A330,TFU,185,BY,43L,LD3,1,0,
3753392729,A330,TFU,185,BY,43R,LD3,1,0,
3753392729,A330,TFU,100,C,52,BULK,1,0,
3753392729,A330,TFU,25,C,53,BULK,1,0,
3753392729,A330,TFU,535,M,24P,P6P,1,0,
3753392729,A330,TFU,635,C,32P,P6P,1,0,
3753392729,A330,TFU,485,BY,42R,LD3,1,0,
3753392729,A330,TFU,585,T,42L,LD3,1,0,
3753397990,A319,TFU,1010,C,4H,,1,0,
3753397990,A319,TFU,451,BY,1H,,1,0,
3754646529,A319,CTU,88,M,5H,,1,0,
3754646529,A319,CTU,25,C,5H,,1,0,
3754646529,A319,CTU,0,BY,1H,,1,0,
3754646529,A319,CTU,700,C,4H,,1,0,
3754646529,A319,CTU,0,BY,5H,,1,0,
3753382708,A350,TAO,631,C,13R,LD3,1,0,
3753382708,A350,TAO,632,C,13L,LD3,1,0,
3753382708,A350,TAO,1011,C,,LD3,1,0,
3753382708,A350,TAO,764,C,,LD3,1,0,
3753382708,A350,TAO,1577,M,11P,P6P,1,0,
3753382708,A350,TAO,1600,M,13P,P1P,1,0,
3753372471,A320,NKG,1054,BY,1H,,1,0,
3753355247,A320,DYG,222,BY,1H,,1,0,
3753369791,A319,MIG,664,BY,1H,,1,0,
3753369791,A319,MIG,148,T,1H,,1,0,
3753905588,A319,LXA,67,BY,4H,,1,0,
3753905588,A319,LXA,448,C,1H,,1,0,
3753409789,A321,YBP,569,BY,4H,,1,0,
3753409789,A321,YBP,526,C,3H,,1,0,
3753409789,A321,YBP,92,C,5H,,1,0,
3754595071,A321,CAN,103,BY,3H,,1,0,
3754595071,A321,CAN,270,C,3H,,1,0,
3754595071,A321,CAN,5,BY,4H,,1,0,
3754595071,A321,CAN,600,BY,3H,,1,0,
3753407605,A320,XIC,765,BY,1H,,1,0,
3754594950,A320,CAN,0,B,1H,,1,0,
3753403124,A321,URC,133,C,3H,,1,0,
3753403124,A321,URC,119,C,3H,,1,0,
3753403124,A321,URC,680,B,4H,,1,0,
3753376800,A321,PEK,600,BY,3H,,1,0,
3753376800,A321,PEK,511,BY,4H,,1,0,
3753412556,A320,ZHY,48,B,4H,,1,0,
3753412556,A320,KMG,85,B,1H,,1,0,
3753364844,A320,KMG,456,B,1H,,1,0,
3753364844,A320,KMG,0,BY,1H,,1,0,
3753412110,A320,ZHY,134,B,4H,,1,0,
3753412110,A320,KMG,456,B,1H,,1,0,
3753412369,A320,PEK,982,C,3H,,1,0,
3753412369,A320,PEK,160,C,5H,,1,0,
3753412369,A320,PEK,1094,C,1H,,1,0,
3753412369,A320,ZHY,346,BY,4H,,1,0,
3753412369,A320,PEK,519,BY,1H,,1,0,
3753377228,A320,PEK,1094,C,1H,,1,0,
3753377228,A320,PEK,519,BY,1H,,1,0,
3753377228,A320,PEK,982,C,3H,,1,0,
3753377228,A320,PEK,160,C,5H,,1,0,
3753377228,A320,PEK,367,BY,4H,,1,0,
3753377228,A320,PEK,443,C,4H,,1,1,
3754593714,A320,CAN,722,C,1H,,1,0,
3754593714,A320,CAN,678,C,3H,,1,0,
3754593714,A320,CAN,624,C,1H,,1,0,
3754593714,A320,CAN,422,C,5H,,1,0,
3754593714,A320,CAN,366,C,4H,,1,0,
3754593714,A320,CAN,140,B,4H,,1,0,
3754593714,A320,CAN,141,B,3H,,1,0,
3753359050,A320,HGH,422,BY,4H,,1,0,
3753359050,A320,HGH,259,M,5H,,1,0,
3753359050,A320,HGH,1161,C,1H,,1,0,
3753359050,A320,HGH,426,C,3H,,1,0,
3754593808,A320,CAN,526,C,1H,,1,0,
3754593808,A320,CAN,508,C,1H,,1,0,
3754593808,A320,CAN,394,C,3H,,1,0,
3754593808,A320,CAN,533,B,4H,,1,0,
3753359116,A320,HGH,718,BY,1H,,1,0,
3753359116,A320,HGH,690,C,3H,,1,0,
3753359116,A320,HGH,263,M,1H,,1,0,
3753359116,A320,HGH,427,C,5H,,1,0,
3753359116,A320,HGH,600,C,4H,,1,0,
3753363807,A320,KMG,412,C,3H,,1,0,
3753363807,A320,KMG,306,C,1H,,1,0,
3753363807,A320,KMG,266,C,4H,,1,0,
3753363807,A320,KMG,137,C,4H,,1,0,
3753363807,A320,KMG,18,C,3H,,1,0,
3753363807,A320,KMG,498,B,1H,,1,0,
3753360332,A320,HGH,670,C,1H,,1,0,
3753360332,A320,HGH,638,C,3H,,1,0,
3753360332,A320,HGH,500,C,4H,,1,0,
3753360332,A320,HGH,941,BY,1H,,1,0,
3753360332,A320,HGH,208,C,5H,,1,0,
3753360332,A320,HGH,251,M,3H,,1,0,
3753411860,A320,ZAT,888,B,3H,,1,0,
3753411860,A320,ZAT,34,B,3H,,1,0,
3753837658,A320,HGH,15,BY,4H,,1,0,
3753837658,A320,HGH,39,M,1H,,1,0,
3753837658,A320,HGH,420,C,1H,,1,0,
3753837658,A320,HGH,133,C,1H,,1,0,
3753837658,A320,HGH,59,C,1H,,1,0,
3753369624,A320,MIG,366,C,5H,,1,0,
