FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3836653720,A320,SIN,16,T,52,,1,0,
3836653720,A320,SIN,345,C,13,,1,0,
3836653720,A320,SIN,345,C,12,,1,0,
3836653720,A320,SIN,504,BY,32,,1,0,
3836653720,A320,SIN,504,BY,31,,1,0,
3836653720,A320,SIN,396,BY,42,,1,0,
3836653720,A320,SIN,395,BY,41,,1,0,
3836653720,A320,SIN,378,BY,11,,1,0,
3836668969,A350,CTU,740,C,21P,P6P,1,0,
3836668969,A350,CTU,1291,C,24P,P6P,1,0,
3836668969,A350,CTU,1263,C,32P,P6P,1,0,
3836668969,A350,CTU,1200,C,31P,P6P,1,0,
3836668969,A350,CTU,1211,C,41P,P6P,1,0,
3836668969,A350,CTU,1421,C,43P,P6P,1,0,
3836668969,A350,CTU,1410,C,42P,P6P,1,0,
3836668969,A350,CTU,1136,C,23P,P6P,1,0,
3836668969,A350,CTU,1082,C,22P,P6P,1,0,
3836668969,A350,CTU,543,C,51,BULK,1,0,
3836668969,A350,CTU,740,C,15L,LD3,1,0,
3836668969,A350,CTU,740,C,15R,LD3,1,0,
3836668969,A350,CTU,800,BY,11L,LD3,1,0,
3836668969,A350,CTU,957,BY,11R,LD3,1,0,
3836668969,A350,CTU,800,BY,13R,LD3,1,0,
3836668969,A350,CTU,800,BY,13L,LD3,1,0,
3836668969,A350,CTU,15,BY,51,BULK,1,0,
3836669390,A350,CTU,730,C,13P,P1P,1,0,
3836669390,A350,CTU,740,C,21P,P6P,1,0,
3836669390,A350,CTU,1410,C,11P,P6P,1,0,
3836669390,A350,CTU,1200,C,31P,P6P,1,0,
3836669390,A350,CTU,1211,C,41P,P6P,1,0,
3836669390,A350,CTU,1263,C,32P,P6P,1,0,
3836669390,A350,CTU,1082,C,22P,P6P,1,0,
3836669390,A350,CTU,1421,C,42P,P6P,1,0,
3836669390,A350,CTU,1136,C,23P,P6P,1,0,
3836669390,A350,CTU,740,C,13R,LD3,1,0,
3836669390,A350,CTU,740,C,13L,LD3,1,0,
3836669390,A350,CTU,543,C,51,BULK,1,0,
3836669390,A350,CTU,600,B,44R,LD3,1,0,
3836669390,A350,CTU,457,B,45R,LD3,1,0,
3836669390,A350,CTU,600,B,44L,LD3,1,0,
3836669390,A350,CTU,600,B,45L,LD3,1,0,
3836669390,A350,CTU,15,B,51,BULK,1,0,
3836669390,A350,CTU,1291,C,24P,P6P,1,0,
3837188908,A320,LZO,536,BY,1H,,1,0,
3837807341,A320,CAN,360,BY,1H,,1,0,
3836725718,A320,YBP,777,BY,4H,,1,0,
3836725718,A320,YBP,1426,C,1H,,1,0,
3836725718,A320,YBP,157,C,5H,,1,0,
3836725718,A320,YBP,634,C,3H,,1,0,
3836725718,A320,YBP,300,C,3H,,1,0,
