FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3824769093,A320,SIN,380,C,12,,1,0,
3824769093,A320,SIN,548,C,11,,1,0,
3824769093,A320,SIN,308,C,13,,1,0,
3824769093,A320,SIN,588,BY,31,,1,0,
3824769093,A320,SIN,511,BY,42,,1,0,
3824769093,A320,SIN,512,BY,41,,1,0,
3824769093,A320,SIN,588,BY,32,,1,0,
3824833790,A320,URC,345,C,4H,,1,0,
3824833790,A320,URC,150,C,5H,,1,0,
3824833790,A320,URC,286,C,1H,,1,0,
3824833790,A320,URC,410,C,3H,,1,0,
3824833790,A320,URC,0,B,1H,,1,0,
3824833650,A319,URC,349,C,5H,,1,0,
3824833650,A319,URC,4,M,5H,,1,0,
3824833650,A319,URC,1225,C,1H,,1,0,
3824833650,A319,URC,0,BY,4H,,1,0,
3824834772,A320,URC,408,C,1H,,4,3,
3824834772,A320,URC,296,C,1H,,4,2.2,
3824834772,A320,URC,218,C,1H,,4,2.2,
3824834772,A320,URC,163,C,3H,,4,1.5,
3824834772,A320,URC,123,C,3H,,3,2,
3824834772,A320,URC,306,BY,4H,,1,0,
3824834772,A320,URC,200,BY,4H,,1,0,
3825306746,A321,LZO,404,BY,4H,,1,0,
3825306746,A321,LZO,25,C,4H,,1,0,
3825988738,A321,CAN,141,BY,3H,,1,0,
3824839944,A321,YBP,375,BY,4H,,1,0,
3824839944,A321,YBP,659,C,3H,,1,0,
3824839944,A321,YBP,900,C,2H,,1,0,
3824839944,A321,YBP,259,C,1H,,1,0,
3825989575,A321,CAN,266,BY,4H,,1,0,
3825989575,A321,CAN,125,C,4H,,1,0,
3824838039,A320,XIC,843,BY,1H,,1,0,
3824838039,A320,XIC,68,C,3H,,1,0,
3825989507,A320,CAN,999,B,1H,,1,0,
3825989507,A320,CAN,177,B,1H,,1,0,
3826050984,A321,SYX,590,C,3H,,1,0,
3826050984,A321,SYX,24,C,1H,,1,0,
3826050984,A321,SYX,528,C,2H,,1,0,
3826050984,A321,SYX,245,B,4H,,1,0,
3824807070,A321,PEK,396,C,2H,,1,0,
3824807070,A321,PEK,519,C,3H,,1,0,
3824807070,A321,PEK,755,C,2H,,1,0,
3824807070,A321,PEK,894,C,3H,,1,0,
3824807070,A321,PEK,904,BY,4H,,1,0,
3824841537,A320,ZHY,31,B,4H,,1,0,
3824841537,A320,KMG,355,C,3H,,1,0,
3824841537,A320,KMG,163,B,1H,,1,0,
3824796795,A320,KMG,288,B,1H,,1,0,
3824796795,A320,KMG,355,C,3H,,1,0,
3824796795,A320,KMG,634,C,3H,,1,2,
3824796795,A320,KMG,0,BY,1H,,1,0,
3824841292,A320,PEK,1320,C,1H,,1,0,
3824841292,A320,PEK,690,C,3H,,1,0,
3824841292,A320,PEK,322,C,5H,,1,0,
3824841292,A320,PEK,26,C,5H,,1,0,
3824841292,A320,ZHY,461,BY,1H,,1,0,
3824841292,A320,PEK,626,BY,4H,,1,0,
3824808143,A320,PEK,690,C,3H,,1,0,
3824808143,A320,PEK,626,BY,4H,,1,0,
3824808143,A320,PEK,322,C,5H,,1,0,
3824808143,A320,PEK,26,C,5H,,1,0,
3824808143,A320,PEK,76,BY,1H,,1,0,
3824808143,A320,PEK,1320,C,1H,,1,0,
3825988396,A321,CAN,648,C,3H,,1,0,
3825988396,A321,CAN,550,C,2H,,1,0,
3825988396,A321,CAN,540,C,2H,,1,0,
3825988396,A321,CAN,530,C,3H,,1,0,
3825988396,A321,CAN,488,C,1H,,1,0,
3825988396,A321,CAN,428,C,5H,,1,0,
3825988396,A321,CAN,700,B,4H,,1,0,
3825988396,A321,CAN,121,B,4H,,1,0,
3824791421,A321,HGH,569,M,2H,,1,0,
3824791421,A321,HGH,617,BY,4H,,1,0,
3824791421,A321,HGH,706,C,3H,,1,0,
3824791421,A321,HGH,200,BY,3H,,1,0,
3825988533,A321,CAN,646,C,2H,,1,0,
3825988533,A321,CAN,606,C,3H,,1,0,
3825988533,A321,CAN,530,C,3H,,1,0,
3825988533,A321,CAN,368,C,5H,,1,0,
3825988533,A321,CAN,936,B,4H,,1,0,
3824791528,A321,HGH,889,BY,4H,,1,0,
3824791528,A321,HGH,500,C,3H,,1,0,
3824791528,A321,HGH,572,M,2H,,1,0,
3824791528,A321,HGH,488,C,1H,,1,0,
3824791528,A321,HGH,361,M,3H,,1,0,
3825214450,A320,HRB,4,C,4H,,1,0,
3825214450,A320,HRB,850,B,1H,,1,0,
3825214450,A320,HRB,27,B,1H,,1,0,
3825214450,A320,HRB,1,EC,1H,,1,0,
3824792606,A320,HGH,532,C,1H,,1,5,
3824792606,A320,HGH,10,M,1H,,1,5,
3824792606,A320,HGH,175,BY,3H,,1,0,
3824792606,A320,HGH,176,BY,1H,,1,0,
3824795244,A320,KMG,520,C,1H,,1,0,
3824795244,A320,KMG,491,C,1H,,1,0,
3824795244,A320,KMG,480,C,5H,,1,0,
3824795244,A320,KMG,340,C,3H,,1,0,
3824795244,A320,KMG,200,C,4H,,1,0,
3824795244,A320,KMG,6,C,3H,,1,0,
3824795244,A320,KMG,477,B,4H,,1,0,
3824795244,A320,KMG,477,B,3H,,1,0,
3824792666,A320,HGH,606,C,1H,,1,0,
3824792666,A320,HGH,667,C,3H,,1,0,
3824792666,A320,HGH,9,C,3H,,1,0,
3824792666,A320,HGH,552,C,4H,,1,0,
3824792666,A320,HGH,373,C,5H,,1,0,
3824792666,A320,HGH,1176,BY,1H,,1,0,
3824792666,A320,HGH,40,M,3H,,1,0,
3824841009,A320,ZAT,500,B,3H,,1,0,
3824841009,A320,ZAT,38,B,3H,,1,0,
3825212225,A320,HGH,1069,C,1H,,1,0,
3825212225,A320,HGH,352,C,3H,,1,0,
3825212225,A320,HGH,271,C,3H,,1,0,
3825212225,A320,HGH,292,BY,5H,,1,0,
3825306807,A319,LZO,544,C,1H,,1,0,
3825306807,A319,LZO,360,C,5H,,1,0,
3825306807,A319,LZO,170,C,4H,,1,0,
3825306807,A319,LZO,200,B,4H,,1,0,
3825306807,A319,LZO,332,B,4H,,1,0,
3825306807,A319,LZO,80,C,4H,,1,0,
3824792868,A319,HGH,584,BY,4H,,1,0,
3824792868,A319,HGH,530,C,1H,,1,0,
3825304525,A319,LXA,300,C,4H,,1,4.03,
3825304525,A319,LXA,20,C,1H,,1,0,
3825304525,A319,LXA,40,B,1H,,1,0,
3825304525,A319,LXA,408,C,1H,,1,0,
3825304525,A319,LXA,418,M,5H,,1,0,
3825304525,A319,LXA,488,B,4H,,1,0,
3825304525,A319,LXA,238,B,1H,,1,0,
3824774028,A319,CKG,92,C,4H,,1,0,
3824774028,A319,LXA,408,C,1H,,1,0,
3824774028,A319,LXA,20,C,1H,,1,0,
3824774028,A319,LXA,418,M,5H,,1,0,
3824774028,A319,CKG,206,B,4H,,1,0,
3824774028,A319,LXA,0,B,1H,,1,0,
3824791748,A319,HGH,216,C,1H,,1,0,
3824791748,A319,HGH,436,C,4H,,1,0,
3824791748,A319,HGH,430,B,1H,,1,0,
3824791748,A319,HGH,264,BY,4H,,1,0,
3824791748,A319,HGH,126,M,4H,,1,0,
3824775232,A319,HGH,264,BY,4H,,1,0,
3824775232,A319,CKG,61,T,1H,,1,0,
3824775232,A319,CKG,682,BY,1H,,1,0,
3824775232,A319,HGH,126,M,4H,,1,0,
3824775232,A319,CKG,17,C,1H,,1,0,
3824772481,A321,CGQ,700,B,3H,,1,0,
3824772481,A321,CGQ,174,B,3H,,1,0,
3824791660,A321,HGH,876,BY,4H,,1,0,
3824803778,A320,NNG,567,C,1H,,1,0,
3824803778,A320,NNG,496,C,1H,,1,0,
3824803778,A320,NNG,351,C,3H,,1,0,
3824803778,A320,NNG,280,C,5H,,1,0,
3824803778,A320,NNG,196,C,3H,,1,0,
3824803778,A320,NNG,6,C,3H,,1,0,
3824803778,A320,NNG,682,B,4H,,1,0,
3824803778,A320,NNG,10,B,4H,,1,0,
3825211968,A320,HGH,234,C,1H,,1,2,
3825211968,A320,HGH,599,B,1H,,1,0,
3824801321,A321,NGB,43,C,5H,,1,0,
3824801321,A321,NGB,256,BY,4H,,1,0,
3826050961,A321,SYX,1066,BY,4H,,1,0,
3824832905,A321,URC,638,C,3H,,1,0,
3824832905,A321,URC,5,C,5H,,1,0,
3824832905,A321,URC,916,C,2H,,1,0,
3824832905,A321,URC,162,M,5H,,1,0.97,
3824832905,A321,URC,396,B,4H,,1,0,
3824832905,A321,URC,628,BY,3H,,1,0,
3824777406,A321,CKG,269,C,2H,,1,0,
3824777406,A321,CKG,322,C,5H,,1,0,
3824777406,A321,CKG,62,C,2H,,1,0,
3824777406,A321,CKG,145,C,2H,,1,0,
3824777406,A321,CKG,63,C,2H,,1,0,
