FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3771075400,A320,SIN,415,BY,32,,1,0,
3771075400,A320,SIN,415,BY,31,,1,0,
3771075400,A320,SIN,277,BY,13,,1,0,
3771075400,A320,SIN,277,BY,12,,1,0,
3771075400,A320,SIN,276,BY,11,,1,0,
3771134394,A319,TFU,1843,C,4H,,1,0,
3771134394,A319,TFU,398,BY,1H,,1,0,
3771628826,A320,LZG,280,EC,3H,,1,0,
3771628826,A320,LZG,280,EC,4H,,1,0,
3771628826,A320,LZG,380,EC,1H,,1,0,
3772363982,A320,SYX,580,C,1H,,1,3,
3772363982,A320,SYX,792,B,1H,,1,0,
3771093802,A320,HAK,495,C,1H,,1,3,
3771093802,A320,HAK,682,C,4H,,1,4,
3771093802,A320,HAK,752,C,3H,,1,4,
3771093802,A320,HAK,424,C,5H,,1,4,
3771093802,A320,HAK,357,B,1H,,1,0,
3771124231,A320,TFU,50,BY,4H,,1,0,
3772364028,A321,SYX,26,C,3H,,1,1,
3772364028,A321,SYX,764,B,4H,,1,0,
3771106538,A319,MIG,1061,BY,1H,,1,0,
3771106538,A319,MIG,73,T,4H,,1,0,
3771628422,A319,LXA,812,BY,1H,,1,0,
3771628422,A319,LXA,137,C,4H,,1,0,
3771628422,A319,LXA,184,C,5H,,1,0,
3771628422,A319,LXA,275,C,4H,,1,0,
3771628422,A319,LXA,229,C,4H,,1,0,
3771628422,A319,LXA,325,C,4H,,1,0,
3771628422,A319,LXA,175,C,5H,,1,0,
3771628920,A321,LZO,481,BY,4H,,1,0,
3771628920,A321,LZO,5,C,3H,,1,0,
3772258438,A321,CAN,800,BY,3H,,1,0,
3772258438,A321,CAN,3,BY,3H,,1,0,
3771144642,A321,YBP,507,BY,4H,,1,0,
3771144642,A321,YBP,710,C,3H,,1,0,
3772258927,A321,CAN,1000,BY,3H,,1,0,
3772258927,A321,CAN,124,BY,3H,,1,0,
3772258927,A321,CAN,165,C,5H,,1,0,
3771142534,A320,XIC,5,BY,4H,,1,0,
3771142534,A320,XIC,675,BY,1H,,1,0,
3772258850,A320,CAN,211,B,1H,,1,0,
3772364270,A321,SYX,140,C,3H,,1,0,
3772364270,A321,SYX,752,B,4H,,1,0,
3772364270,A321,SYX,537,B,3H,,1,0,
3771112545,A321,PEK,210,BY,3H,,1,0,
3771099819,A320,JHG,361,BY,4H,,1,0,
3771099819,A320,JHG,138,B,4H,,1,0,
3771106585,A320,MIG,91,C,1H,,1,0,
3771106585,A320,MIG,329,B,1H,,1,0,
3771106585,A320,JHG,61,B,4H,,1,0,
3771106416,A320,MIG,20,BY,4H,,1,0,
3771106416,A320,PEK,32,BY,5H,,1,0,
3771112483,A320,PEK,32,BY,5H,,1,0,
3771112483,A320,PEK,79,BY,1H,,1,0,
3771139843,A320,URC,275,C,1H,,1,0,
3771139843,A320,URC,197,C,3H,,1,0,
3771139843,A320,URC,305,B,1H,,1,0,
3771113055,A320,PEK,200,BY,3H,,1,0,
3771113055,A320,PEK,70,BY,1H,,1,0,
3771113055,A320,PEK,711,BY,1H,,1,0,
3771146536,A320,KMG,247,B,4H,,1,0,
3771146536,A320,KMG,310,C,3H,,1,0,
3771146536,A320,ZHY,26,B,1H,,1,0,
3771146536,A320,ZHY,6,B,4H,,1,0,
3771101846,A320,KMG,310,C,3H,,1,0,
3771101846,A320,KMG,387,B,4H,,1,0,
3771101846,A320,KMG,247,BY,4H,,1,0,
3771101846,A320,KMG,1510,C,1H,,1,3,
3771101846,A320,KMG,1510,C,1H,,1,3,
3771146364,A320,PEK,947,C,1H,,1,0,
3771146364,A320,PEK,186,C,3H,,1,0,
3771146364,A320,PEK,5,C,3H,,1,0,
3771146364,A320,PEK,1,M,3H,,1,0,
3771146364,A320,PEK,510,BY,1H,,1,0,
3771146364,A320,ZHY,290,BY,4H,,1,0,
3771113302,A320,PEK,510,BY,1H,,1,0,
3771113302,A320,PEK,947,C,1H,,1,0,
3771113302,A320,PEK,186,C,3H,,1,0,
3771113302,A320,PEK,5,C,3H,,1,0,
3771113302,A320,PEK,1,M,3H,,1,0,
3771113302,A320,PEK,56,BY,4H,,1,0,
3772258352,A321,CAN,474,B,3H,,1,0,
3771095352,A321,HGH,723,BY,4H,,1,0,
3771095352,A321,HGH,450,M,3H,,1,0,
3771095352,A321,HGH,178,C,1H,,1,0,
3771095352,A321,HGH,256,M,2H,,1,0,
3771560878,A319,HRB,4,C,4H,,1,0,
3771560878,A319,HRB,125,B,1H,,1,0,
3771096635,A319,HGH,495,C,5H,,1,5,
3771096635,A319,HGH,431,C,4H,,1,5,
3771096635,A319,HGH,18,M,4H,,1,1,
3771096635,A319,HGH,343,BY,1H,,1,0,
3771096689,A320,HGH,11,C,3H,,1,0,
3771096689,A320,HGH,961,C,1H,,1,0,
3771096689,A320,HGH,3,M,1H,,1,0,
3771096689,A320,HGH,839,BY,3H,,1,0,
3771102862,A320,KWE,385,B,1H,,1,0,
3771102862,A320,KWE,38,C,1H,,1,0,
3771102862,A320,JHG,53,B,3H,,1,0,
3771102862,A320,KWE,5,B,4H,,1,0,
3771099681,A320,JHG,53,B,3H,,1,0,
3771099681,A320,JHG,697,BY,1H,,1,0,
3771099681,A320,JHG,0,C,1H,,1,0,
3771103061,A320,KWE,427,BY,1H,,1,0,
3771103061,A320,HGH,345,BY,3H,,1,0,
3771096852,A320,HGH,377,BY,3H,,1,0,
3771096852,A320,HGH,438,BY,1H,,1,0,
3771096852,A320,HGH,0,C,1H,,1,0,
3771146124,A319,ZAT,204,B,4H,,1,0,
3771559734,A319,HGH,136,BY,4H,,1,0,
3771106296,A320,MIG,260,C,4H,,1,0,
3771106296,A320,URC,712,C,1H,,1,0,
3771106296,A320,URC,454,C,1H,,1,0,
3771106296,A320,URC,370,C,3H,,1,0,
3771106296,A320,URC,22,C,3H,,1,0,
3771106296,A320,URC,386,M,5H,,1,0,
3771106296,A320,MIG,555,B,4H,,1,0,
3771106296,A320,URC,199,B,3H,,1,0,
3771106296,A320,MIG,56,B,4H,,1,0,
3771139782,A320,URC,712,C,1H,,1,0,
3771139782,A320,URC,454,C,1H,,1,0,
3771139782,A320,URC,370,C,3H,,1,0,
3771139782,A320,URC,22,C,3H,,1,0,
3771139782,A320,URC,199,B,3H,,1,0,
3771139782,A320,URC,386,M,5H,,1,0,
3771139782,A320,URC,448,BY,4H,,1,0,
3771139782,A320,URC,195,BY,4H,,1,0,
3771559488,A320,HGH,107,BY,1H,,1,0,
3771559488,A320,HGH,480,C,1H,,1,0,
3771559488,A320,HGH,234,BY,3H,,1,0,
3771559488,A320,HGH,262,C,1H,,1,0,
3771106750,A320,HGH,200,BY,1H,,1,0,
3771106750,A320,MIG,1000,BY,3H,,1,0,
3771106750,A320,HGH,480,C,1H,,1,0,
3771628951,A321,LZO,608,C,3H,,1,0,
3771628951,A321,LZO,586,C,2H,,1,0,
3771628951,A321,LZO,442,C,3H,,1,0,
3771628951,A321,LZO,228,C,5H,,1,0,
3771628951,A321,LZO,530,B,4H,,1,0,
3771628951,A321,LZO,7,B,4H,,1,0,
3771097558,A321,HGH,610,BY,3H,,1,0,
3771097558,A321,HGH,231,BY,3H,,1,0,
3771144768,A320,YBP,258,B,4H,,1,0,
3771144768,A320,YBP,340,C,1H,,1,0,
3771144768,A320,JHG,19,B,3H,,1,0,
3772399977,A320,JHG,47,B,3H,,1,0,
3772399977,A320,JHG,60,BY,4H,,1,0,
3771144814,A320,YBP,465,BY,3H,,1,0,
3771144814,A320,HGH,558,BY,1H,,1,0,
3771559634,A320,HGH,558,BY,1H,,1,0,
3771559634,A320,HGH,400,BY,1H,,1,0,
3771559634,A320,HGH,25,BY,1H,,1,0,
3771559634,A320,HGH,495,C,3H,,1,0,
3771627759,A319,LXA,519,C,4H,,1,5.57,
3771627759,A319,LXA,809,B,4H,,1,0,
3771627759,A319,LXA,190,B,1H,,1,0,
3771627759,A319,LXA,404,C,1H,,1,0,
3771627759,A319,LXA,4,C,5H,,1,0,
3771627759,A319,LXA,268,M,5H,,1,0,
3771627759,A319,LXA,67,B,1H,,1,0,
3771078903,A319,LXA,404,C,1H,,1,0,
3771078903,A319,LXA,4,C,5H,,1,0,
3771078903,A319,CKG,106,C,4H,,1,0,
3771078903,A319,LXA,268,M,5H,,1,0,
3771078903,A319,CKG,309,B,4H,,1,0,
3771078903,A319,LXA,190,B,1H,,1,0,
3771095502,A319,HGH,444,C,4H,,1,2.67,
3771095502,A319,HGH,238,C,5H,,1,0,
3771095502,A319,HGH,200,C,1H,,1,0,
3771095502,A319,HGH,87,B,1H,,1,0,
3771095502,A319,HGH,325,BY,4H,,1,0,
3771080217,A319,CKG,302,BY,1H,,1,0,
3771080217,A319,HGH,325,BY,4H,,1,0,
3771080217,A319,CKG,312,T,1H,,1,0,
3771077509,A321,CGQ,8,C,3H,,1,0,
3771077509,A321,CGQ,552,B,3H,,1,0,
3771095451,A321,HGH,182,BY,3H,,1,0,
3771109479,A320,NNG,661,C,1H,,1,0,
3771109479,A320,NNG,580,C,1H,,1,0,
3771109479,A320,NNG,563,C,3H,,1,0,
3771109479,A320,NNG,334,C,3H,,1,0,
3771109479,A320,NNG,280,C,5H,,1,0,
3771109479,A320,NNG,82,M,5H,,1,0,
3771109479,A320,NNG,531,B,4H,,1,0,
3771109479,A320,NNG,200,C,4H,,1,0,
3771559534,A320,HGH,1064,C,1H,,1,5,
3771559534,A320,HGH,694,C,3H,,1,3,
3771559534,A320,HGH,414,B,1H,,1,0,
3771139222,A320,URC,480,C,4H,,1,0,
3771139222,A320,URC,763,B,1H,,1,0,
3771139222,A320,URC,119,C,1H,,1,0,
3771139222,A320,URC,73,BY,1H,,1,0,
3771139222,A320,URC,357,C,1H,,1,0,
3771139222,A320,URC,249,B,4H,,1,0,
3771139222,A320,URC,100,C,5H,,1,0,
3771139222,A320,URC,200,C,5H,,1,0,
3771139222,A320,URC,652,C,3H,,1,0,
3771082319,A320,CKG,56,C,3H,,1,0,
3771082319,A320,CKG,94,C,3H,,1,0,
3771082319,A320,URC,357,C,1H,,1,0,
3771082319,A320,URC,119,C,1H,,1,0,
3771082319,A320,CKG,1,M,3H,,1,0,
3771082319,A320,CKG,441,BY,3H,,1,0,
3771082319,A320,URC,58,BY,1H,,1,0,
3772363542,A320,SYX,69,B,1H,,1,0,
3772363542,A320,SYX,441,BY,3H,,1,0,
3772363542,A320,SYX,5,EC,5H,,1,0,
3771083238,A320,SYX,441,BY,3H,,1,0,
3771083238,A320,CKG,460,BY,4H,,1,0,
3771083238,A320,CKG,735,C,1H,,1,0,
3771083238,A320,CKG,710,C,1H,,1,0,
3771083238,A320,CKG,320,C,4H,,1,0,
3771083238,A320,CKG,400,BY,1H,,1,0,
3772363595,A320,SYX,344,B,4H,,1,0,
3772363595,A320,SYX,408,BY,1H,,1,0,
