FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3877563260,A320,SIN,600,BY,31,,1,0,
3877563260,A320,SIN,600,BY,32,,1,0,
3877563260,A320,SIN,255,BY,41,,1,0,
3877563260,A320,SIN,600,BY,42,,1,0,
3877563260,A320,SIN,68,BY,52,,1,0,
3877588660,A320,PEK,1200,C,3H,,1,0,
3877588660,A320,PEK,1000,C,1H,,1,0,
3877588660,A320,PEK,700,C,5H,,1,0,
3877588660,A320,PEK,1100,C,4H,,1,0,
3877588660,A320,PEK,800,B,1H,,1,0,
3877588827,A320,PEK,1200,B,1H,,1,0,
3877588827,A320,PEK,1567,C,3H,,1,0,
3877588827,A320,PEK,800,C,1H,,1,0,
3877588827,A320,PEK,1000,C,4H,,1,0,
3877588979,A320,PEK,1500,C,1H,,1,0,
3877588979,A320,PEK,200,B,1H,,1,0,
3877588979,A320,PEK,1200,C,3H,,1,0,
3877588979,A320,PEK,1055,C,4H,,1,0,
3877588979,A320,PEK,750,C,5H,,1,0,
3877589035,A320,PEK,521,BY,1H,,1,0,
3877565429,A319,CTU,147,BY,1H,,1,0,
3877583140,A320,LZO,798,BY,1H,,1,0,
3877566406,A320,CAN,338,BY,1H,,1,0,
3877566406,A320,CAN,328,C,1H,,1,0,
3877611613,A320,YBP,731,BY,1H,,1,0,
3877611613,A320,YBP,412,C,3H,,1,0,
3877611613,A320,YBP,578,C,1H,,1,0,
3877611613,A320,YBP,309,C,4H,,1,0,
3877567047,A320,CAN,21,BY,1H,,1,0,
3877567047,A320,CAN,140,C,1H,,1,0,
3877580809,A320,HRB,197,C,3H,,1,0,
3877580809,A320,HRB,625,B,1H,,1,0,
3877580809,A320,HRB,623,B,4H,,1,0,
3877590510,A320,PEK,172,BY,1H,,1,0,
3877590510,A320,PEK,172,BY,3H,,1,0,
3877594246,A320,SYX,417,B,1H,,1,0,
3877594246,A320,SYX,320,C,4H,,1,0,
3877590555,A320,PEK,274,C,4H,,1,0,
3877590555,A320,PEK,603,C,4H,,1,0,
3877590555,A320,PEK,507,C,3H,,1,0,
3877590555,A320,PEK,694,C,3H,,1,0,
3877590555,A320,PEK,800,C,1H,,1,0,
3877590555,A320,PEK,753,BY,1H,,1,0,
3877590555,A320,PEK,8,T,1H,,1,0,
3877582291,A320,JHG,487,B,4H,,1,0,
3877582291,A320,JHG,170,BY,4H,,1,0,
3877584764,A320,MIG,75,C,1H,,1,0,
3877584764,A320,MIG,304,C,3H,,1,0,
3877584764,A320,MIG,231,B,1H,,1,0,
3877584764,A320,JHG,145,B,4H,,1,0,
3877584700,A320,MIG,498,BY,1H,,1,0,
3877584700,A320,PEK,363,BY,3H,,1,0,
3877590527,A320,PEK,443,BY,3H,,1,0,
3877590527,A320,PEK,202,BY,3H,,1,0,
3877590527,A320,PEK,3,C,3H,,1,0,
3877605160,A320,URC,275,C,4H,,1,0,
3877605160,A320,URC,29,C,5H,,1,0,
3877605160,A320,URC,395,C,1H,,1,0,
3877605160,A320,URC,505,C,3H,,1,0,
3877605160,A320,URC,427,B,1H,,1,0,
3877591049,A320,PEK,174,BY,1H,,1,0,
3877591049,A320,PEK,116,T,1H,,1,0,
3877591049,A320,PEK,10,C,3H,,1,0,
3877566147,A321,CAN,502,C,2H,,1,0,
3877566147,A321,CAN,488,C,3H,,1,0,
3877566147,A321,CAN,484,C,3H,,1,0,
3877566147,A321,CAN,382,C,5H,,1,0,
3877566147,A321,CAN,800,B,4H,,1,0,
3877566147,A321,CAN,166,B,4H,,1,0,
3877566147,A321,CAN,100,C,3H,,1,0,
3877578770,A321,HGH,199,M,5H,,1,0,
3877578770,A321,HGH,956,C,2H,,1,0,
3877578770,A321,HGH,616,M,3H,,1,0,
3877578770,A321,HGH,669,BY,1H,,1,0,
3877580688,A320,HRB,35,C,3H,,1,0,
3877580688,A320,HRB,14,C,3H,,1,0,
3877580688,A320,HRB,920,B,1H,,1,0,
3877579226,A320,HGH,600,C,3H,,1,6,
3877579226,A320,HGH,131,C,1H,,1,2,
3877579226,A320,HGH,41,M,1H,,1,2,
3877579226,A320,HGH,1289,BY,1H,,1,0,
3877612573,A320,ZAT,193,B,1H,,1,0,
3877580011,A320,HGH,387,C,1H,,1,0,
3877580011,A320,HGH,0,BY,1H,,1,0,
3877580722,A320,HRB,644,C,1H,,1,0,
3877580722,A320,HRB,238,C,1H,,1,0,
3877580722,A320,HRB,1000,B,3H,,1,0,
3877580722,A320,HRB,136,B,3H,,1,0,
3877579269,A320,HGH,640,C,3H,,1,5,
3877579269,A320,HGH,299,C,4H,,1,4,
3877579269,A320,HGH,1433,BY,1H,,1,0,
3877583177,A321,LZO,914,B,4H,,1,0,
3877583177,A321,LZO,120,C,1H,,1,0,
3877583177,A321,LZO,486,C,3H,,1,0,
3877583177,A321,LZO,484,C,2H,,1,0,
3877583177,A321,LZO,600,C,3H,,1,0,
3877583177,A321,LZO,598,C,2H,,1,0,
3877583177,A321,LZO,598,C,1H,,1,0,
3877583177,A321,LZO,506,C,5H,,1,0,
3877579666,A321,HGH,345,BY,3H,,1,0,
3877611696,A320,YBP,554,B,4H,,1,0,
3877611696,A320,YBP,453,C,1H,,1,0,
3877611696,A320,YBP,504,C,1H,,1,0,
3877611696,A320,YBP,464,C,3H,,1,0,
3877611696,A320,YBP,458,C,5H,,1,0,
3877611696,A320,YBP,142,C,3H,,1,0,
3877611696,A320,JHG,231,B,4H,,1,0,
3877611696,A320,JHG,58,B,4H,,1,0,
3877611696,A320,YBP,115,C,3H,,1,0,
3877582879,A320,JHG,58,B,4H,,1,0,
3877582879,A320,JHG,231,B,4H,,1,0,
3877582879,A320,JHG,268,BY,1H,,1,0,
3877611752,A320,YBP,326,BY,4H,,1,0,
3877611752,A320,HGH,0,BY,3H,,1,0,
3877611752,A320,HGH,683,C,3H,,1,0,
3877611752,A320,HGH,669,C,1H,,1,0,
3877611752,A320,HGH,1001,C,3H,,1,0,
3877579830,A320,HGH,669,C,1H,,1,0,
3877579830,A320,HGH,1001,C,3H,,1,0,
3877579830,A320,HGH,683,C,3H,,1,0,
3877579830,A320,HGH,20,EC,4H,,1,0,
3877579830,A320,HGH,166,BY,4H,,1,0,
3877579830,A320,HGH,8,BY,4H,,1,0,
3877589542,A320,LHW,500,B,1H,,1,0,
3877589542,A320,DNH,20,B,4H,,1,0,
3877589542,A320,LHW,106,B,1H,,1,0,
3877589542,A320,DNH,5,B,4H,,1,0,
3877575974,A320,DNH,5,B,4H,,1,0,
3877575974,A320,DNH,20,B,4H,,1,0,
3877575974,A320,DNH,409,BY,1H,,1,0,
3877589449,A320,LHW,14,T,1H,,1,0,
3877589449,A320,LHW,194,BY,1H,,1,0,
3877589449,A320,HGH,52,BY,4H,,1,0,
3877589449,A320,LHW,300,T,1H,,1,0,
3877579619,A320,HGH,979,C,3H,,1,0,
3877579619,A320,HGH,566,M,1H,,1,0,
3877579619,A320,HGH,263,BY,1H,,1,0,
3877579619,A320,HGH,52,BY,4H,,1,0,
3877581828,A319,LXA,6,C,4H,,1,0,
3877581828,A319,LXA,293,B,4H,,1,0,
3877581828,A319,LXA,334,C,1H,,1,0,
3877581828,A319,LXA,100,B,1H,,1,0,
3877581828,A319,LXA,194,M,5H,,1,0,
3877570802,A319,CKG,616,C,4H,,1,0,
3877570802,A319,LXA,334,C,1H,,1,0,
3877570802,A319,LXA,194,M,5H,,1,0,
3877570802,A319,CKG,198,B,4H,,1,0,
3877570802,A319,LXA,82,B,1H,,1,0,
3877578904,A319,HGH,532,C,4H,,1,0,
3877578904,A319,HGH,236,C,1H,,1,0,
3877578904,A319,HGH,397,B,1H,,1,0,
3877578904,A319,HGH,129,BY,4H,,1,0,
3877578904,A319,HGH,100,C,4H,,1,0,
3877571966,A319,CKG,855,BY,1H,,1,0,
3877571966,A319,HGH,129,BY,4H,,1,0,
3877571966,A319,CKG,64,T,1H,,1,0,
3877586980,A321,NNG,985,B,4H,,1,0,
3877586980,A321,NNG,82,B,4H,,1,0,
3877586980,A321,NNG,1,EC,1H,,1,0,
3877586980,A321,NNG,694,C,3H,,1,0,
3877586980,A321,NNG,672,C,2H,,1,0,
3877586980,A321,NNG,637,C,2H,,1,0,
3877586980,A321,NNG,456,C,3H,,1,0,
3877586980,A321,NNG,396,C,5H,,1,0,
3877586980,A321,NNG,58,M,5H,,1,0,
3877579703,A321,HGH,156,C,5H,,1,1,
3877579703,A321,HGH,753,C,3H,,1,4,
3877579703,A321,HGH,430,C,2H,,1,3,
3877579703,A321,HGH,607,B,4H,,1,0,
3877584881,A320,MIG,425,C,5H,,1,0,
3877584881,A320,MIG,690,C,1H,,1,0,
3877584881,A320,MIG,550,C,3H,,1,0,
3877584881,A320,MIG,616,C,3H,,1,0,
3877584881,A320,MIG,1163,C,1H,,1,0,
3877584881,A320,MIG,213,BY,4H,,1,0,
3877594213,A320,SYX,599,BY,4H,,1,0,
3877594213,A320,SYX,1271,C,3H,,1,0,
3877594213,A320,SYX,1063,C,1H,,1,0,
3877604419,A321,URC,740,C,3H,,1,0,
3877604419,A321,URC,120,C,4H,,1,0,
3877604419,A321,URC,1101,C,2H,,1,0,
3877604419,A321,URC,436,C,1H,,1,0,
3877604419,A321,URC,580,B,4H,,1,0,
3877604419,A321,URC,582,BY,5H,,1,0,
3877604419,A321,URC,203,B,1H,,1,0,
3877573470,A321,CKG,153,C,2H,,1,0,
3877573470,A321,CKG,660,C,3H,,1,0,
3877573470,A321,CKG,112,C,2H,,1,0,
3877573470,A321,CKG,338,C,2H,,1,0,
3877573470,A321,CKG,11,M,2H,,1,0,
3877573470,A321,CKG,495,BY,4H,,1,0,
3877573470,A321,URC,565,BY,5H,,1,0,
3877573470,A321,CKG,55,T,4H,,1,0,
3877593696,A321,SYX,374,B,4H,,1,0,
3877593696,A321,SYX,765,C,2H,,1,0,
3877593696,A321,SYX,579,BY,2H,,1,0,
3877574352,A321,SYX,600,BY,2H,,1,0,
3877574352,A321,CKG,500,BY,5H,,1,0,
3877574352,A321,SYX,765,C,2H,,1,0,
3877574352,A321,CKG,770,C,3H,,1,0,
3877574352,A321,CKG,755,C,3H,,1,0,
3877574352,A321,CKG,411,BY,4H,,1,0,
3877589610,A320,LHW,534,BY,3H,,1,0,
3877589610,A320,LHW,25,C,1H,,1,0,
3877589610,A320,LHW,76,BY,1H,,1,0,
3877587012,A320,KWE,48,C,1H,,1,0,
3877587012,A320,KWE,405,BY,1H,,1,0,
3877587012,A320,LHW,350,BY,3H,,1,0,
3877594121,A320,SYX,629,BY,1H,,1,0,
3877594121,A320,SYX,744,C,1H,,1,0,
3877594121,A320,SYX,259,BY,4H,,1,0,
3877594121,A320,SYX,111,C,3H,,1,0,
3877586933,A320,KWE,150,C,3H,,1,0,
3877586933,A320,SYX,744,C,1H,,1,0,
3877586933,A320,KWE,167,BY,3H,,1,0,
3877586933,A320,SYX,629,BY,1H,,1,0,
3877581664,A321,INC,124,C,3H,,1,0,
3877581664,A321,INC,30,M,3H,,1,0,
3877581664,A321,INC,743,BY,3H,,1,0,
3877581664,A321,INC,518,BY,4H,,1,0,
3877581664,A321,INC,83,T,4H,,1,0,
3877581664,A321,INC,64,C,3H,,1,0,
3877587230,A321,INC,64,C,3H,,1,0,
3877587230,A321,INC,124,C,3H,,1,0,
3877587230,A321,INC,30,M,3H,,1,0,
3877587230,A321,KWL,275,BY,4H,,1,0,
3877587230,A321,INC,453,BY,3H,,1,0,
3877587176,A321,SYX,240,C,3H,,4,2,
3877587176,A321,SYX,208,C,3H,,4,2,
3877587176,A321,KWL,217,B,4H,,1,0,
3877587176,A321,SYX,182,B,3H,,1,0,
3877594180,A321,SYX,240,C,3H,,4,2,
3877594180,A321,SYX,208,C,3H,,4,2,
3877594180,A321,SYX,641,B,3H,,1,0,
3877594180,A321,SYX,438,BY,4H,,1,0,
3877603087,A321,TNA,5,C,5H,,1,0,
3877603087,A321,TNA,252,C,1H,,1,0,
3877603087,A321,CGQ,141,C,2H,,1,0,
3877603087,A321,CGQ,885,C,3H,,1,0,
3877603087,A321,CGQ,534,C,2H,,1,0,
3877603087,A321,CGQ,239,C,2H,,1,0,
3877603087,A321,CGQ,598,C,3H,,1,0,
3877603087,A321,CGQ,21,C,3H,,1,0,
3877603087,A321,TNA,45,M,5H,,1,0,
3877603087,A321,TNA,67,M,5H,,1,0,
3877603087,A321,TNA,714,BY,4H,,1,0,
3877603087,A321,CGQ,144,BY,3H,,1,0,
3877603087,A321,TNA,187,BY,5H,,1,0,
3877569073,A321,CGQ,270,C,1H,,1,0,
3877569073,A321,CGQ,17,M,1H,,1,0,
3877569073,A321,CGQ,326,BY,4H,,1,0,
3877569073,A321,CGQ,141,C,2H,,1,0,
3877569073,A321,CGQ,534,C,2H,,1,0,
3877569073,A321,CGQ,239,C,2H,,1,0,
3877569073,A321,CGQ,21,C,3H,,1,0,
3877569073,A321,CGQ,144,BY,3H,,1,0,
3877569073,A321,CGQ,885,C,3H,,1,0,
3877569073,A321,CGQ,598,C,3H,,1,0,
3877601931,A321,SYX,20,BY,2H,,1,0,
3877601931,A321,TNA,792,C,3H,,1,0,
3877601931,A321,TNA,0,BY,4H,,1,0,
3877594404,A321,SYX,4,C,3H,,1,0,
3877594404,A321,SYX,381,BY,4H,,1,0,
3877594404,A321,SYX,776,BY,2H,,1,0,
3877604249,A321,TYN,247,C,5H,,1,0,
3877604249,A321,TYN,90,C,5H,,1,0,
3877604249,A321,SHE,311,C,3H,,1,0,
3877604249,A321,SHE,468,C,2H,,1,0,
3877604249,A321,SHE,715,C,3H,,1,0,
3877604249,A321,SHE,420,C,2H,,1,0,
3877604249,A321,SHE,44,C,2H,,1,0,
3877604249,A321,SHE,795,C,3H,,1,0,
3877604249,A321,TYN,1143,BY,4H,,1,0,
3877604249,A321,SHE,120,BY,1H,,1,0,
3877592200,A321,SHE,120,BY,1H,,1,0,
3877592200,A321,SHE,420,C,2H,,1,0,
3877592200,A321,SHE,44,C,2H,,1,0,
3877592200,A321,SHE,468,C,2H,,1,0,
3877592200,A321,SHE,715,C,3H,,1,0,
3877592200,A321,SHE,795,C,3H,,1,0,
