FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3788521570,A320,SIN,482,BY,41,,1,0,
3788521570,A320,SIN,482,BY,42,,1,0,
3788521570,A320,SIN,509,BY,32,,1,0,
3788521570,A320,SIN,509,BY,31,,1,0,
3788521570,A320,SIN,444,C,11,,1,0,
3788521570,A320,SIN,448,C,12,,1,0,
3788521570,A320,SIN,448,C,13,,1,0,
3788521570,A320,SIN,64,BY,53,,1,0,
3788521570,A320,SIN,64,BY,52,,1,0,
3788521570,A320,SIN,64,BY,51,,1,0,
3788558553,A319,PKR,500,EC,4H,,1,0,
3788991562,A321,HRB,40,EC,4H,,1,0,
3788558977,A321,PVG,444,B,1H,,1,0,
3788558977,A321,PVG,700,C,2H,,1,0,
3788558977,A321,PVG,800,C,3H,,1,0,
3788558977,A321,PVG,555,B,4H,,1,0,
3788558977,A321,PVG,300,C,5H,,1,0,
3788551290,A319,MIG,873,BY,1H,,1,0,
3789054879,A319,LXA,654,BY,1H,,1,0,
3789054879,A319,LXA,1025,C,4H,,1,0,
3789054879,A319,LXA,452,C,5H,,1,0,
3789054879,A319,LXA,108,C,1H,,1,0,
3789055379,A321,LZO,512,BY,3H,,1,0,
3789055379,A321,LZO,85,T,3H,,1,0,
3789720327,A321,CAN,85,BY,4H,,1,0,
3788589988,A321,YBP,413,BY,4H,,1,0,
3788589988,A321,YBP,495,C,3H,,1,0,
3788589988,A321,YBP,546,C,2H,,1,0,
3789721101,A321,CAN,305,BY,4H,,1,0,
3788588180,A320,XIC,116,C,3H,,1,0,
3788588180,A320,XIC,950,BY,1H,,1,0,
3789721011,A320,CAN,8,B,1H,,1,0,
3789778663,A321,SYX,636,C,1H,,1,0,
3789778663,A321,SYX,806,B,4H,,1,0,
3789778663,A321,SYX,383,B,3H,,1,0,
3788557651,A321,PEK,4,C,5H,,1,0,
3788557651,A321,PEK,621,BY,3H,,1,0,
3788584933,A320,URC,7,C,3H,,1,0,
3788584933,A320,URC,137,C,3H,,1,0,
3788584933,A320,URC,504,B,1H,,1,0,
3788558302,A320,PEK,500,BY,3H,,1,0,
3788558302,A320,PEK,511,BY,4H,,1,0,
3788591855,A320,KMG,260,C,3H,,1,0,
3788591855,A320,ZHY,328,B,4H,,1,0,
3788591855,A320,KMG,502,B,1H,,1,0,
3788546199,A320,KMG,502,B,1H,,1,0,
3788546199,A320,KMG,260,C,3H,,1,0,
3788546199,A320,KMG,38,BY,4H,,1,0,
3788546199,A320,KMG,752,C,4H,,1,1,
3788546199,A320,KMG,1504,C,1H,,1,3,
3788546199,A320,KMG,600,BY,4H,,1,0,
3788591612,A320,ZHY,249,BY,4H,,1,0,
3788591612,A320,PEK,653,C,1H,,1,0,
3788591612,A320,PEK,869,C,3H,,1,0,
3788591612,A320,PEK,707,BY,1H,,1,0,
3788591612,A320,PEK,49,C,5H,,1,0,
3788558445,A320,PEK,707,BY,1H,,1,0,
3788558445,A320,PEK,653,C,1H,,1,0,
3788558445,A320,PEK,869,C,3H,,1,0,
3788558445,A320,PEK,49,C,5H,,1,0,
3788558445,A320,PEK,0,BY,4H,,1,0,
3789719943,A321,CAN,820,C,3H,,1,0,
3789719943,A321,CAN,700,C,2H,,1,0,
3789719943,A321,CAN,690,C,3H,,1,0,
3789719943,A321,CAN,506,C,2H,,1,0,
3789719943,A321,CAN,6,C,5H,,1,0,
3789719943,A321,CAN,288,B,4H,,1,0,
3788539969,A321,HGH,508,BY,3H,,1,0,
3789720014,A321,CAN,592,C,2H,,1,0,
3789720014,A321,CAN,514,C,2H,,1,0,
3789720014,A321,CAN,484,C,3H,,1,0,
3789720014,A321,CAN,250,B,4H,,1,0,
3788540013,A321,HGH,479,BY,4H,,1,0,
3788540013,A321,HGH,300,C,3H,,1,0,
3788540013,A321,HGH,282,M,3H,,1,0,
3788991753,A320,HRB,1176,C,1H,,1,0,
3788991753,A320,HRB,432,C,1H,,1,0,
3788991753,A320,HRB,22,C,3H,,1,0,
3788991753,A320,HRB,511,B,4H,,1,0,
3788991753,A320,HRB,510,B,3H,,1,0,
3788541366,A320,HGH,845,C,1H,,1,6,
3788541366,A320,HGH,416,C,1H,,1,5,
3788541366,A320,HGH,1,M,1H,,1,5,
3788541366,A320,HGH,258,BY,3H,,1,0,
3788541366,A320,HGH,259,BY,4H,,1,0,
3788544882,A321,KMG,470,C,2H,,1,0,
3788544882,A321,KMG,441,C,3H,,1,0,
3788544882,A321,KMG,413,C,2H,,1,0,
3788544882,A321,KMG,314,C,5H,,1,0,
3788544882,A321,KMG,42,C,1H,,1,0,
3788544882,A321,KMG,698,C,3H,,1,0,
3788544882,A321,KMG,690,B,4H,,1,0,
3788544882,A321,KMG,346,B,5H,,1,0,
