FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3831697616,A320,SIN,570,BY,31,,1,0,
3831697616,A320,SIN,570,BY,32,,1,0,
3831697616,A320,SIN,179,BY,13,,1,0,
3831697616,A320,SIN,179,BY,12,,1,0,
3832241643,A320,LZO,687,BY,1H,,1,0,
3832835393,A320,CAN,407,BY,1H,,1,0,
3832835393,A320,CAN,1,C,1H,,1,0,
3831767441,A320,YBP,321,BY,1H,,1,0,
3831767441,A320,YBP,777,C,3H,,1,0,
3831767441,A320,YBP,700,C,1H,,1,0,
3831767441,A320,YBP,700,C,4H,,1,0,
3832836079,A320,CAN,123,BY,1H,,1,0,
3831765014,A320,XIC,631,BY,1H,,1,0,
3832836004,A320,CAN,999,B,1H,,1,0,
3832836004,A320,CAN,359,B,1H,,1,0,
3832979573,A321,SYX,193,C,3H,,1,0,
3832979573,A321,SYX,510,B,4H,,1,0,
3831735066,A321,PEK,103,C,3H,,1,0,
3831735066,A321,PEK,730,C,5H,,1,0,
3831735066,A321,PEK,801,C,3H,,1,0,
3831735066,A321,PEK,799,C,2H,,1,0,
3831735066,A321,PEK,623,BY,4H,,1,0,
3831735066,A321,PEK,270,BY,3H,,1,0,
3831719902,A320,JHG,127,B,4H,,1,0,
3831719902,A320,JHG,10,C,4H,,1,0,
3831719902,A320,JHG,532,BY,3H,,1,0,
3831719902,A320,JHG,282,BY,3H,,1,0,
3831728340,A320,MIG,346,C,3H,,1,0,
3831728340,A320,JHG,10,C,4H,,1,0,
3831728340,A320,MIG,382,B,1H,,1,0,
3831728340,A320,JHG,37,B,4H,,1,0,
3831728260,A320,MIG,477,BY,1H,,1,0,
3831728260,A320,PEK,77,BY,3H,,1,0,
3831734993,A320,PEK,107,BY,3H,,1,0,
3831734993,A320,PEK,4,BY,1H,,1,0,
3831761596,A320,URC,395,C,5H,,1,0,
3831761596,A320,URC,222,C,1H,,1,0,
3831761596,A320,URC,360,C,3H,,1,0,
3831761596,A320,URC,440,C,4H,,1,0,
3831761596,A320,URC,510,B,1H,,1,0,
3831736402,A320,PEK,100,BY,3H,,1,0,
3831736402,A320,PEK,12,T,1H,,1,0,
3831736402,A320,PEK,87,BY,1H,,1,0,
3831736402,A320,PEK,711,BY,1H,,1,0,
3831769606,A320,ZHY,118,B,4H,,1,0,
3831769606,A320,KMG,138,C,3H,,1,0,
3831769606,A320,KMG,227,C,1H,,1,0,
3831769606,A320,KMG,312,B,1H,,1,0,
3831721990,A320,KMG,227,C,1H,,1,0,
3831721990,A320,KMG,480,B,1H,,1,0,
3831721990,A320,KMG,138,C,3H,,1,0,
3831721990,A320,KMG,0,BY,4H,,1,0,
3831769447,A320,ZHY,427,BY,4H,,1,0,
3831769447,A320,PEK,260,C,1H,,1,0,
3831769447,A320,PEK,272,C,3H,,1,0,
3831769447,A320,PEK,34,C,3H,,1,0,
3831769447,A320,PEK,106,M,1H,,1,0,
3831769447,A320,PEK,625,BY,1H,,1,0,
3831736664,A320,PEK,106,M,1H,,1,0,
3831736664,A320,PEK,625,BY,1H,,1,0,
3831736664,A320,PEK,260,C,1H,,1,0,
3831736664,A320,PEK,34,C,3H,,1,0,
3831736664,A320,PEK,272,C,3H,,1,0,
3831736664,A320,PEK,28,BY,4H,,1,0,
3832835200,A321,CAN,738,C,2H,,1,0,
3832835200,A321,CAN,648,C,3H,,1,0,
3832835200,A321,CAN,572,C,3H,,1,0,
3832835200,A321,CAN,336,C,5H,,1,0,
3832835200,A321,CAN,527,B,4H,,1,0,
3831716027,A321,HGH,550,BY,4H,,1,0,
3831716027,A321,HGH,20,BY,4H,,1,0,
3831716027,A321,HGH,365,M,1H,,1,0,
3831716027,A321,HGH,500,M,3H,,1,0,
3831716027,A321,HGH,400,M,2H,,1,0,
3831716027,A321,HGH,325,C,5H,,1,0,
3832174887,A319,HRB,417,B,1H,,1,0,
3831717132,A319,HGH,580,C,1H,,1,5,
3831717132,A319,HGH,398,C,5H,,1,4,
3831717132,A319,HGH,30,M,1H,,1,1,
3831717132,A319,HGH,988,BY,4H,,1,0,
3831717132,A319,HGH,1,EC,4H,,1,0,
3831769305,A319,ZAT,319,B,4H,,1,0,
3832174243,A319,HGH,355,BY,5H,,1,0,
3832174243,A319,HGH,901,C,4H,,1,0,
3832174243,A319,HGH,951,C,1H,,1,0,
3832174915,A320,HRB,536,C,1H,,1,0,
3832174915,A320,HRB,636,B,4H,,1,0,
3831717199,A320,HGH,787,BY,1H,,1,0,
3832241666,A321,LZO,424,B,5H,,1,0,
3831717817,A321,HGH,438,BY,3H,,1,0,
3831767692,A319,YBP,208,C,4H,,1,0,
3831767692,A319,YBP,156,B,4H,,1,0,
3831767692,A319,JHG,102,B,1H,,1,0,
3833018994,A319,JHG,139,B,1H,,1,0,
3833018994,A319,JHG,600,BY,1H,,1,0,
3833018994,A319,JHG,43,BY,1H,,1,0,
3831767842,A319,YBP,412,BY,4H,,1,0,
3831767842,A319,HGH,147,BY,1H,,1,0,
3831767842,A319,HGH,354,C,5H,,1,0,
3831767842,A319,HGH,601,C,1H,,1,0,
3832174154,A319,HGH,120,C,4H,,1,0,
3832174154,A319,HGH,269,BY,1H,,1,0,
3832174154,A319,HGH,601,C,1H,,1,0,
3832174154,A319,HGH,354,C,5H,,1,0,
3832174154,A319,HGH,118,BY,4H,,1,0,
3831727255,A320,LUM,362,C,1H,,1,0,
3831727255,A320,LUM,322,B,4H,,1,0,
3831717581,A320,HGH,63,BY,1H,,1,0,
3831717581,A320,HGH,524,C,4H,,1,0,
3831717581,A320,HGH,1456,C,3H,,1,0,
3831717581,A320,HGH,706,C,1H,,1,0,
3831731635,A320,NNG,1004,C,1H,,1,0,
3831731635,A320,NNG,818,C,3H,,1,0,
3831731635,A320,NNG,634,C,1H,,1,0,
3831731635,A320,NNG,116,C,5H,,1,0,
3831731635,A320,NNG,54,M,5H,,1,0,
3831731635,A320,NNG,855,B,4H,,1,0,
3831731635,A320,NNG,427,B,3H,,1,0,
3832174006,A320,HGH,230,C,3H,,1,2,
3832174006,A320,HGH,418,B,1H,,1,0,
3831729286,A321,NGB,37,C,5H,,1,0,
3831729286,A321,NGB,604,BY,3H,,1,0,
3832979544,A321,SYX,737,BY,4H,,1,0,
3832979544,A321,SYX,357,BY,3H,,1,0,
3831760901,A320,URC,410,C,1H,,1,0,
3831760901,A320,URC,199,C,3H,,1,0,
3831760901,A320,URC,286,C,4H,,1,0,
3831760901,A320,URC,520,B,1H,,1,0,
3831760901,A320,URC,534,BY,3H,,1,0,
3831705151,A320,CKG,260,C,1H,,1,0,
3831705151,A320,CKG,82,C,1H,,1,0,
3831705151,A320,CKG,77,C,1H,,1,0,
3831705151,A320,CKG,9,M,1H,,1,0,
3831705151,A320,CKG,439,BY,1H,,1,0,
3831705151,A320,URC,534,BY,3H,,1,0,
3831705151,A320,CKG,10,T,1H,,1,0,
3832979123,A320,SYX,129,B,1H,,1,0,
3832979123,A320,SYX,872,BY,3H,,1,0,
3831706133,A320,CKG,658,BY,4H,,1,0,
3831706133,A320,SYX,872,BY,3H,,1,0,
3831706133,A320,CKG,465,C,1H,,1,0,
3831706133,A320,CKG,290,C,1H,,1,0,
3831706133,A320,CKG,735,C,1H,,1,0,
3832979184,A320,SYX,128,B,1H,,1,0,
3832979184,A320,SYX,636,BY,3H,,1,0,
3831766088,A320,XNN,31,C,1H,,1,0,
3831766088,A320,XNN,111,C,1H,,1,0,
3831766088,A320,XNN,785,BY,1H,,1,0,
3831766088,A320,XNN,347,C,1H,,1,0,
3831766088,A320,XNN,435,BY,3H,,1,0,
3831766088,A320,XNN,200,BY,3H,,1,0,
3831766088,A320,XNN,32,BY,3H,,1,0,
3832241927,A320,XNN,347,C,1H,,1,0,
3832241927,A320,XNN,31,C,1H,,1,0,
3832241927,A320,XNN,111,C,1H,,1,0,
3832241927,A320,LZO,226,BY,4H,,1,0,
3832241927,A320,XNN,785,BY,1H,,1,0,
3832241927,A320,XNN,435,BY,3H,,1,0,
3832979507,A320,SYX,205,C,3H,,1,0.7,
3832979507,A320,SYX,180,C,3H,,1,0.8,
3832979507,A320,SYX,570,BY,4H,,1,0,
3832979507,A320,SYX,56,BY,4H,,1,0,
3832979507,A320,SYX,980,C,1H,,1,0,
3832979507,A320,SYX,898,C,1H,,1,0,
3832242216,A320,SYX,205,C,3H,,1,0.7,
3832242216,A320,SYX,180,C,3H,,1,0.8,
3832242216,A320,LZO,128,BY,1H,,1,0,
3832242216,A320,SYX,180,BY,4H,,1,0,
3832232923,A321,TNA,290,C,5H,,1,0,
3832232923,A321,TNA,561,C,2H,,1,0,
3832232923,A321,TNA,382,C,2H,,1,0,
3832232923,A321,TNA,89,C,2H,,1,0,
3832232923,A321,CGQ,854,C,3H,,1,0,
3832232923,A321,CGQ,519,C,3H,,1,0,
3832232923,A321,TNA,56,M,2H,,1,0,
3832232923,A321,TNA,4,M,2H,,1,0,
3832232923,A321,TNA,1143,BY,4H,,1,0,
3832232923,A321,CGQ,374,BY,3H,,1,0,
3832232923,A321,TNA,9,T,4H,,1,0,
3831701267,A321,CGQ,8,M,4H,,1,0,
3831701267,A321,CGQ,135,BY,4H,,1,0,
3831701267,A321,CGQ,374,BY,3H,,1,0,
3831701267,A321,CGQ,854,C,3H,,1,0,
3831701267,A321,CGQ,519,C,3H,,1,0,
3831760244,A321,TNA,229,BY,4H,,1,0,
3831760244,A321,SYX,543,BY,3H,,1,0,
3831760244,A321,SYX,8,BY,3H,,1,0,
3832979770,A321,SYX,104,C,4H,,1,0.6,
3832979770,A321,SYX,641,BY,4H,,1,0,
3832979770,A321,SYX,8,BY,3H,,1,0,
3832979770,A321,SYX,722,BY,3H,,1,0,
3832234375,A321,SHE,315,C,3H,,1,0,
3832234375,A321,SHE,302,C,3H,,1,0,
3832234375,A321,TYN,359,C,5H,,1,0,
3832234375,A321,TYN,1044,BY,4H,,1,0,
3832234375,A321,SHE,190,BY,3H,,1,0,
3832234375,A321,TYN,411,BY,2H,,1,0,
3831738655,A321,SHE,302,C,3H,,1,0,
3831738655,A321,SHE,190,BY,3H,,1,0,
3831738655,A321,SHE,315,C,3H,,1,0,
3831738655,A321,SHE,358,BY,4H,,1,0,
3831738655,A321,SHE,80,M,4H,,1,0,
3832234285,A321,TYN,32,BY,3H,,1,0,
3832234285,A321,SYX,639,C,2H,,1,0,
3832234285,A321,TYN,23,C,3H,,1,0,
3832234285,A321,TYN,426,BY,3H,,1,0,
3832234285,A321,SYX,222,BY,2H,,1,0,
3832979872,A321,SYX,639,C,2H,,1,0,
3832979872,A321,SYX,223,BY,3H,,1,0,
3832979872,A321,SYX,445,C,4H,,1,0,
3832979872,A321,SYX,222,BY,2H,,1,0,
3832241346,A319,LXA,421,C,1H,,3,3,
3832241346,A319,LXA,317,C,4H,,5,3,
3832241346,A319,LXA,203,C,4H,,4,3,
3832241346,A319,LXA,195,C,5H,,4,3,
3832241346,A319,LXA,435,C,1H,,5,4,
3832241346,A319,LXA,89,C,5H,,3,1.2,
3832241346,A319,LXA,124,M,4H,,2,1,
3832241346,A319,LXA,200,BY,4H,,1,0,
3832241346,A319,LXA,197,BY,4H,,1,0,
3832241346,A319,LXA,25,BY,4H,,1,0,
3831765926,A319,XIY,486,BY,1H,,1,0,
3831765926,A319,XIY,148,T,1H,,1,0,
3831765926,A319,XIY,108,M,4H,,1,0,
3832241405,A319,LXA,380,C,4H,,3,4,
3832241405,A319,LXA,314,C,1H,,5,2,
3832241405,A319,LXA,290,C,5H,,3,2,
3832241405,A319,LXA,260,C,4H,,4,1,
3832241405,A319,LXA,250,C,1H,,3,2,
3832241405,A319,LXA,2,C,5H,,5,0.1,
3832241405,A319,LXA,193,BY,5H,,1,0,
3832241405,A319,LXA,537,BY,4H,,1,0,
3831765978,A319,XIY,650,BY,1H,,1,0,
3831719848,A320,JHG,278,BY,4H,,1,0,
3831719848,A320,JHG,139,C,5H,,5,1,
3831719848,A320,JHG,400,BY,1H,,1,0,
3831719848,A320,JHG,93,BY,1H,,1,0,
3832242134,A320,JHG,139,C,5H,,5,1,
3832242134,A320,LZO,941,C,1H,,3,3,
3832242134,A320,LZO,709,C,1H,,3,3,
3832242134,A320,LZO,627,C,3H,,3,3,
3832242134,A320,LZO,128,C,3H,,4,1.7,
3832242134,A320,LZO,224,BY,1H,,1,0,
3832242134,A320,JHG,278,BY,4H,,1,0,
3832241709,A320,LZO,494,BY,4H,,1,0,
3832241709,A320,XIY,255,BY,1H,,1,0,
3832162479,A320,XIY,255,BY,1H,,1,0,
3832162479,A320,XIY,67,BY,4H,,1,0,
3832162479,A320,XIY,806,C,1H,,1,0,
3832162479,A320,XIY,746,C,3H,,1,0,
3832162479,A320,XIY,725,C,4H,,1,0,
3831701429,A320,CGQ,700,C,3H,,3,4,
3831701429,A320,CGQ,518,C,3H,,4,3,
3831701429,A320,CGQ,500,C,1H,,3,3.7,
3831701429,A320,CGQ,376,C,1H,,4,1.5,
3831701429,A320,CGQ,436,BY,4H,,1,0,
3831765588,A320,XIY,34,BY,1H,,1,0,
3831765588,A320,XIY,402,C,1H,,1,0,
3831737780,A319,PVG,56,BY,4H,,1,0,
3831737780,A319,PVG,245,C,1H,,3,3,
3832162533,A319,XIY,5,C,5H,,1,0.5,第1车
3832162533,A319,XIY,520,C,4H,,1,6,第2车
3832162533,A319,XIY,315,C,1H,,1,3.5,第3车
3832162533,A319,XIY,47,C,5H,,1,2.5,第5车
3832162533,A319,XIY,450,C,1H,,1,5.5,第6车
3832162533,A319,XIY,435,C,5H,,1,4.5,第4车
3832162533,A319,XIY,314,B,4H,,1,0,
3832162533,A319,XIY,48,C,4H,,1,0,第5车
3831741201,A320,SZX,857,C,1H,,5,4,
3831741201,A320,SZX,710,C,3H,,5,4,
3831741201,A320,SZX,300,BY,4H,,1,0,
3831741201,A320,SZX,198,BY,4H,,1,0,
3831741201,A320,SZX,96,BY,4H,,1,0,
3832162662,A320,XIY,437,BY,1H,,1,0,
3831768101,A320,YBP,154,BY,4H,,1,0,
3831768101,A320,YBP,875,C,1H,,3,2,
3831768101,A320,YBP,847,C,1H,,3,3,
3831768101,A320,YBP,784,C,1H,,3,2,
3831768101,A320,YBP,730,C,5H,,3,2.5,
3831768101,A320,SYX,604,BY,3H,,1,0,
3832979908,A320,SYX,665,BY,3H,,1,0,
3832979908,A320,SYX,400,BY,1H,,1,0,
3832979908,A320,SYX,117,BY,1H,,1,0,
3831768044,A320,XIY,518,C,1H,,1,0,
3831768044,A320,YBP,394,BY,3H,,1,0,
3831768044,A320,XIY,536,BY,1H,,1,0,
3832162850,A320,XIY,565,BY,1H,,1,0,
3832162850,A320,XIY,518,C,1H,,1,0,
3832162850,A320,XIY,58,BY,4H,,1,0,
3832162850,A320,XIY,1942,C,3H,,1,0,
3832162850,A320,XIY,960,C,1H,,1,0,
3832162850,A320,XIY,1652,C,4H,,1,0,
3831768981,A320,YNT,14,C,1H,,3,1,
3831768981,A320,YNT,362,BY,1H,,1,0,
3832162966,A320,XIY,458,BY,4H,,1,0,
3832162966,A320,XIY,70,C,4H,,1,0,
3831727669,A319,LZY,63,BY,4H,,1,0,
3832162511,A319,XIY,12,BY,1H,,1,0,
3832979471,A320,SYX,794,C,1H,,1,0,
3832979471,A320,SYX,187,C,5H,,1,2,
3832979471,A320,SYX,1014,BY,3H,,1,0,
3832175133,A320,HRB,285,C,3H,,1,0,
3832175133,A320,HRB,507,C,1H,,1,0,
3832175133,A320,HRB,601,C,1H,,1,0,
3832175133,A320,HRB,963,BY,4H,,1,0,
3831762957,A320,WNZ,1380,C,3H,,1,6,
3831762957,A320,WNZ,2,M,3H,,1,6,
3831762957,A320,WNZ,118,BY,1H,,1,0,
3831762957,A320,WNZ,118,BY,4H,,1,0,
3832175399,A320,HRB,893,BY,1H,,1,0,
3832175399,A320,HRB,353,M,4H,,1,0,
3832175399,A320,HRB,548,M,3H,,1,0,
3832175399,A320,HRB,16,M,1H,,1,0,
3832175399,A320,HRB,120,C,1H,,1,0,
3831737450,A321,PVG,468,C,2H,,1,5,
3831737450,A321,PVG,68,C,3H,,1,0,
3831737450,A321,PVG,202,BY,4H,,1,0,
3831737450,A321,PVG,203,BY,3H,,1,0,
3832174975,A321,HRB,220,C,2H,,1,4,第1车
3832174975,A321,HRB,185,C,2H,,1,4,第2车
3832174975,A321,HRB,219,C,3H,,1,4,第3车
3832174975,A321,HRB,470,B,4H,,1,0,
3832174975,A321,HRB,235,B,3H,,1,0,
3831737504,A320,PVG,387,BY,1H,,1,0,
3832175033,A320,HRB,240,C,3H,,1,2,第1车
3832175033,A320,HRB,730,C,1H,,1,1.5,第2车
