FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3779739099,A320,SIN,230,BY,11,,1,0,
3779739099,A320,SIN,14,T,53,,1,0,
3779739099,A320,SIN,412,BY,32,,1,0,
3779739099,A320,SIN,413,BY,31,,1,0,
3779739099,A320,SIN,229,BY,12,,1,0,
3779739099,A320,SIN,229,BY,13,,1,0,
3779739099,A320,SIN,413,BY,41,,1,0,
3779739099,A320,SIN,412,BY,42,,1,0,
3779739651,A319,BKK,1800,B,4H,,1,0,
3779739651,A319,BKK,2000,B,1H,,1,0,
3780948467,A321,XIC,200,C,,,1,0,
3779798961,A320,TFU,555,C,1H,,1,0,
3779773831,A321,PEK,1200,C,2H,,1,0,
3779773831,A321,PEK,250,C,3H,,1,0,
3779773831,A321,PEK,300,C,5H,,1,0,
3779773831,A321,PEK,650,B,1H,,1,0,
3779773831,A321,PEK,350,B,3H,,1,0,
3779773831,A321,PEK,899,B,4H,,1,0,
3781098118,A319,JJN,153,BY,1H,,1,0,
3779785900,A319,TFU,414,C,1H,,1,6,
3779785900,A319,TFU,175,BY,1H,,1,0,
3779785900,A319,TFU,360,C,4H,,1,5,
3779785900,A319,TFU,322,C,5H,,1,4,
3779785900,A319,TFU,0,B,4H,,1,0,
3779754263,A319,DZH,19,BY,4H,,1,0,
3779754263,A319,TFU,22,BY,1H,,1,0,
3779754263,A319,TFU,322,C,5H,,1,4,
3779754263,A319,TFU,360,C,4H,,1,5,
3779754263,A319,TFU,414,C,1H,,1,6,
3779768334,A319,MIG,734,BY,1H,,1,0,
3779768334,A319,MIG,21,T,1H,,1,0,
3779768334,A319,MIG,23,C,5H,,1,0,
3780295801,A319,LXA,467,BY,1H,,1,0,
3780295801,A319,LXA,791,C,4H,,1,0,
3780295801,A319,LXA,312,C,5H,,1,0,
3780295801,A319,LXA,156,C,1H,,1,0,
3780296281,A321,LZO,783,BY,3H,,1,0,
3780949016,A321,CAN,164,BY,3H,,1,0,
3779809363,A321,YBP,578,BY,4H,,1,0,
3779809363,A321,YBP,639,C,2H,,1,0,
3779809363,A321,YBP,475,C,3H,,1,0,
3780949774,A321,CAN,454,BY,3H,,1,0,
3779807606,A320,XIC,110,C,4H,,1,0,
3779807606,A320,XIC,1127,BY,1H,,1,0,
3780949744,A320,CAN,11,B,1H,,1,0,
3779803507,A320,URC,533,C,3H,,1,0,
3779803507,A320,URC,111,C,1H,,1,0,
3779803507,A320,URC,117,B,1H,,1,0,
3779776226,A320,PEK,1000,BY,1H,,1,0,
3779776226,A320,PEK,17,C,1H,,1,0,
3779811388,A320,ZHY,32,B,4H,,1,0,
3779811388,A320,KMG,435,B,1H,,1,0,
3779764237,A320,KMG,651,B,1H,,1,0,
3779764237,A320,KMG,0,BY,4H,,1,0,
3779811220,A320,PEK,1572,C,1H,,1,0,
