FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3809320485,A320,SIN,619,BY,32,,1,0,
3809320485,A320,SIN,86,T,41,,1,0,
3809320485,A320,SIN,343,C,11,,1,0,
3809320485,A320,SIN,463,C,12,,1,0,
3809320485,A320,SIN,619,BY,31,,1,0,
3809320485,A320,SIN,619,BY,42,,1,0,
3809320485,A320,SIN,536,BY,41,,1,0,
3809320485,A320,SIN,475,C,13,,1,0,
3809320485,A320,SIN,119,C,51,,1,0,
3809320485,A320,SIN,119,C,52,,1,0,
3809320485,A320,SIN,119,C,53,,1,0,
3809320692,A320,SIN,84,BY,52,,1,0,
3809320692,A320,SIN,530,BY,42,,1,0,
3809320692,A320,SIN,560,BY,32,,1,0,
3809320692,A320,SIN,560,BY,31,,1,0,
3809346839,A320,LHW,800,B,1H,,1,0,
3809858342,A320,LXA,330,C,3H,,1,0,
3809858342,A320,LXA,200,C,4H,,1,0,
3809858342,A320,LXA,1010,BY,1H,,1,0,
3809858414,A320,LXA,200,C,4H,,1,0,
3809858414,A320,LXA,330,C,3H,,1,0,
3809858414,A320,LXA,1010,BY,1H,,1,0,
3809858500,A320,LXA,1010,BY,1H,,1,0,
3809858500,A320,LXA,200,C,4H,,1,0,
3809858500,A320,LXA,330,C,3H,,1,0,
3809858559,A320,LXA,200,C,3H,,1,0,
3809858559,A320,LXA,330,C,4H,,1,0,
3809858559,A320,LXA,1010,BY,1H,,1,0,
3809352648,A320,PEK,3402,C,1H,,1,0,
3809352648,A320,PEK,2426,C,3H,,1,0,
3809352648,A320,PEK,2110,C,4H,,1,0,
3809352648,A320,PEK,1470,C,5H,,1,0,
3809352871,A320,PEK,1500,C,1H,,1,0,
3809352871,A320,PEK,1500,C,4H,,1,0,
3809352871,A320,PEK,1500,C,3H,,1,0,
3809352871,A320,PEK,165,C,5H,,1,0,
3809352871,A320,PEK,1000,B,1H,,1,0,
3809353030,A320,PEK,1701,C,1H,,1,0,
3809353030,A320,PEK,1213,C,3H,,1,0,
3809353030,A320,PEK,750,C,5H,,1,0,
3809353030,A320,PEK,1055,C,3H,,1,0,
3809353030,A320,PEK,500,B,4H,,1,0,
3809379209,A321,URC,75,C,4H,,1,0.5,
3809379209,A321,URC,459,BY,4H,,1,0,
3809858599,A320,LXA,200,C,3H,,1,0,
3809858599,A320,LXA,330,C,4H,,1,0,
3809858599,A320,LXA,1010,BY,1H,,1,0,
3809858654,A320,LXA,200,C,3H,,1,0,
3809858654,A320,LXA,330,C,4H,,1,0,
3809858654,A320,LXA,1010,BY,1H,,1,0,
3809859172,A321,LZO,684,BY,3H,,1,0,
3809859172,A321,LZO,6,C,1H,,1,0,
3810451249,A321,CAN,443,BY,4H,,1,0,
3809385242,A321,YBP,254,BY,4H,,1,0,
3809385242,A321,YBP,595,C,3H,,1,0,
3810452487,A321,CAN,348,BY,4H,,1,0,
3809383287,A320,XIC,1200,BY,1H,,1,0,
3809383287,A320,XIC,37,BY,1H,,1,0,
3809383287,A320,XIC,10,C,1H,,1,0,
3810452413,A320,CAN,9,B,1H,,1,0,
3809858699,A320,LXA,200,C,4H,,1,0,
3809858699,A320,LXA,330,C,3H,,1,0,
3809858699,A320,LXA,1010,BY,1H,,1,0,
3810580055,A321,SYX,33,C,5H,,1,0,
3810580055,A321,SYX,630,C,2H,,1,0,
3810580055,A321,SYX,623,B,4H,,1,0,
3810580055,A321,SYX,567,B,3H,,1,0,
3809354715,A321,PEK,248,C,3H,,1,0,
3809354715,A321,PEK,24,C,5H,,1,0,
3809354715,A321,PEK,744,C,3H,,1,0,
3809354715,A321,PEK,1019,BY,4H,,1,0,
3809379449,A320,URC,16,C,1H,,1,0,
3809379449,A320,URC,442,B,1H,,1,0,
3809379449,A320,URC,69,C,1H,,1,0,
3809355507,A320,PEK,871,BY,1H,,1,0,
3809387016,A320,ZHY,9,B,4H,,1,0,
3809387016,A320,KMG,227,C,1H,,1,0,
3809387016,A320,KMG,162,C,3H,,1,0,
3809387016,A320,KMG,187,B,1H,,1,0,
3809344935,A320,KMG,665,B,1H,,1,0,
3809344935,A320,KMG,227,C,1H,,1,0,
3809344935,A320,KMG,162,C,3H,,1,0,
