FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3843401900,A320,SIN,523,BY,31,,1,0,
3843401900,A320,SIN,378,BY,13,,1,0,
3843401900,A320,SIN,378,BY,12,,1,0,
3843401900,A320,SIN,378,BY,11,,1,0,
3843401900,A320,SIN,523,BY,32,,1,0,
3843471215,A319,XIY,586,BY,1H,,1,0,
3843471215,A319,XIY,29,T,1H,,1,0,
3843471215,A319,XIY,7,BY,5H,,1,0,
3843946935,A319,LXA,600,BY,4H,,1,0,
3843413657,A320,CTU,500,C,1H,,1,2,
3843413657,A320,CTU,500,C,3H,,1,4,
3843413657,A320,CTU,1000,C,1H,,1,4,
3843413657,A320,CTU,500,C,3H,,1,4,
3843413657,A320,CTU,500,BY,4H,,1,0,
3843947425,A320,LZO,609,C,3H,,1,0,
3843947425,A320,LZO,366,BY,1H,,1,0,
3844509310,A320,CAN,232,BY,1H,,1,0,
3844509310,A320,CAN,330,C,1H,,1,0,
3843473089,A320,YBP,490,BY,1H,,1,0,
3843473089,A320,YBP,411,C,4H,,1,0,
3843473089,A320,YBP,532,C,1H,,1,0,
3843473089,A320,YBP,474,C,3H,,1,0,
3843473089,A320,YBP,167,C,5H,,1,0,
3844510396,A320,CAN,400,BY,1H,,1,0,
3844510396,A320,CAN,262,BY,1H,,1,0,
3843470255,A320,XIC,478,BY,1H,,1,0,
3843470255,A320,XIC,25,C,1H,,1,0,
3844510299,A320,CAN,747,B,1H,,1,0,
3844510299,A320,CAN,583,B,1H,,1,0,
3844675067,A321,SYX,88,C,3H,,1,0,
3844675067,A321,SYX,0,B,4H,,1,0,
3843440385,A321,PEK,512,C,2H,,1,0,
3843440385,A321,PEK,788,C,2H,,1,0,
3843440385,A321,PEK,660,C,3H,,1,0,
3843440385,A321,PEK,795,C,3H,,1,0,
3843440385,A321,PEK,610,BY,4H,,1,0,
3843427635,A320,JHG,228,B,4H,,1,0,
3843427635,A320,JHG,700,BY,1H,,1,0,
3843427635,A320,JHG,10,BY,1H,,1,0,
3843434246,A320,MIG,55,C,1H,,1,0,
3843434246,A320,MIG,327,C,3H,,1,0,
3843434246,A320,MIG,582,B,1H,,1,0,
3843434246,A320,JHG,212,B,4H,,1,0,
3843434108,A320,MIG,298,BY,4H,,1,0,
3843434108,A320,PEK,95,BY,3H,,1,0,
3843434108,A320,PEK,351,C,1H,,1,0,
3843434108,A320,PEK,418,C,3H,,1,0,
3843440288,A320,PEK,351,C,1H,,1,0,
3843440288,A320,PEK,418,C,3H,,1,0,
3843440288,A320,PEK,137,BY,3H,,1,0,
3843440288,A320,PEK,47,BY,4H,,1,0,
3843466819,A320,URC,192,C,3H,,1,0,
3843466819,A320,URC,253,C,4H,,1,0,
3843466819,A320,URC,605,B,1H,,1,0,
3843441219,A320,PEK,400,BY,1H,,1,0,
3843441219,A320,PEK,255,C,1H,,1,0,
3843441219,A320,PEK,411,BY,3H,,1,0,
3843475185,A320,ZHY,143,B,4H,,1,0,
3843475185,A320,KMG,150,C,3H,,1,0,
3843475185,A320,KMG,456,B,1H,,1,0,
3843475185,A320,KMG,150,C,1H,,1,0,
3843429721,A320,KMG,600,B,1H,,1,0,
3843429721,A320,KMG,150,C,1H,,1,0,
3843429721,A320,KMG,150,C,3H,,1,0,
3843429721,A320,KMG,0,BY,4H,,1,0,
3843475119,A320,PEK,1353,C,1H,,1,0,
3843475119,A320,PEK,114,M,3H,,1,0,
3843475119,A320,PEK,254,M,5H,,1,0,
3843475119,A320,ZHY,375,BY,4H,,1,0,
3843475119,A320,PEK,167,BY,3H,,1,0,
3843441528,A320,PEK,1353,C,1H,,1,0,
3843441528,A320,PEK,337,BY,3H,,1,0,
3843441528,A320,PEK,114,M,3H,,1,0,
3843441528,A320,PEK,254,M,5H,,1,0,
3843441528,A320,PEK,0,BY,4H,,1,0,
3844509037,A321,CAN,552,C,3H,,1,0,
3844509037,A321,CAN,518,C,3H,,1,0,
3844509037,A321,CAN,470,C,2H,,1,0,
3844509037,A321,CAN,460,C,2H,,1,0,
3844509037,A321,CAN,314,C,5H,,1,0,
3844509037,A321,CAN,36,M,3H,,1,0,
3844509037,A321,CAN,342,B,4H,,1,0,
3843423567,A321,HGH,433,BY,4H,,1,0,
3843423567,A321,HGH,480,M,2H,,1,0,
3843423567,A321,HGH,724,C,3H,,1,0,
3843423567,A321,HGH,213,M,1H,,1,0,
3843879826,A319,HRB,598,B,1H,,1,0,
3843879826,A319,HRB,112,B,1H,,1,0,
3843424600,A319,HGH,565,C,1H,,1,5,
3843424600,A319,HGH,430,C,5H,,1,4,
3843424600,A319,HGH,7,M,5H,,1,4,
3843424600,A319,HGH,295,BY,4H,,1,0,
3843474928,A319,ZAT,238,B,1H,,1,0,
3843879111,A319,HGH,221,BY,4H,,1,0,
3843879111,A319,HGH,739,C,1H,,1,0,
3843879111,A319,HGH,404,C,1H,,1,0,
3843879847,A320,HRB,600,C,1H,,1,0,
3843879847,A320,HRB,578,B,1H,,1,0,
3843424659,A320,HGH,540,C,3H,,1,5,
3843424659,A320,HGH,432,C,1H,,1,4,
3843424659,A320,HGH,901,BY,1H,,1,0,
3843947474,A321,LZO,524,C,3H,,1,0,
3843947474,A321,LZO,498,C,2H,,1,0,
3843947474,A321,LZO,346,C,3H,,1,0,
3843947474,A321,LZO,246,B,4H,,1,0,
3843425439,A321,HGH,292,BY,4H,,1,0,
3843425439,A321,HGH,675,C,3H,,1,0,
3843473272,A319,YBP,400,B,4H,,1,0,
3843473272,A319,YBP,254,C,1H,,1,0,
3843473272,A319,YBP,86,C,1H,,1,0,
3843473272,A319,JHG,117,B,5H,,1,0,
3843473272,A319,YBP,8,B,4H,,1,0,
3844714011,A319,JHG,117,B,5H,,1,0,
3844714011,A319,JHG,189,BY,1H,,1,0,
3843473353,A319,YBP,101,BY,4H,,1,0,
3843473353,A319,HGH,144,BY,1H,,1,0,
3843878996,A319,HGH,379,BY,1H,,1,0,
3843878996,A319,HGH,74,BY,4H,,1,0,
3843878996,A319,HGH,595,C,4H,,1,0,
3843433057,A320,LUM,360,C,1H,,1,0,
3843433057,A320,LUM,500,B,3H,,1,0,
3843433057,A320,LUM,99,B,3H,,1,0,
3843425166,A320,HGH,104,BY,4H,,1,0,
3843425166,A320,HGH,652,C,5H,,1,0,
3843425166,A320,HGH,1106,C,3H,,1,0,
3843425166,A320,HGH,972,C,1H,,1,0,
3843437158,A320,NNG,788,C,1H,,1,0,
3843437158,A320,NNG,646,C,1H,,1,0,
3843437158,A320,NNG,532,C,3H,,1,0,
3843437158,A320,NNG,519,C,5H,,1,0,
3843437158,A320,NNG,50,C,3H,,1,0,
3843437158,A320,NNG,50,M,3H,,1,0,
3843437158,A320,NNG,231,B,4H,,1,0,
3843437158,A320,NNG,507,B,4H,,1,0,
3843437158,A320,NNG,369,B,3H,,1,0,
3843878889,A320,HGH,340,C,3H,,1,3,
3843878889,A320,HGH,374,B,1H,,1,0,
3843434781,A321,NGB,80,C,5H,,1,0,
3843434781,A321,NGB,633,BY,3H,,1,0,
3844675016,A321,SYX,820,C,3H,,1,0,
3844675016,A321,SYX,762,C,2H,,1,0,
3844675016,A321,SYX,473,C,3H,,1,0,
3844675016,A321,SYX,57,C,2H,,1,0,
3844675016,A321,SYX,1001,BY,4H,,1,0,
3844675016,A321,SYX,540,BY,3H,,1,0,
3843466157,A321,URC,1329,C,3H,,1,23.73,
3843466157,A321,URC,1276,C,2H,,1,0,
3843466157,A321,URC,700,C,1H,,1,0,
3843466157,A321,URC,500,C,5H,,1,0,
3843466157,A321,URC,183,M,1H,,1,1.1,
3843466157,A321,URC,730,B,4H,,1,0,
3843466157,A321,URC,457,BY,3H,,1,0,
3843466157,A321,URC,150,C,5H,,1,0,
3843410567,A321,CKG,101,C,5H,,1,0,
3843410567,A321,CKG,27,C,5H,,1,0,
3843410567,A321,CKG,7,C,5H,,1,0,
3843410567,A321,CKG,12,M,5H,,1,0,
3843410567,A321,CKG,307,BY,4H,,1,0,
3843410567,A321,URC,444,BY,3H,,1,0,
3843410567,A321,CKG,12,T,4H,,1,0,
3844674574,A321,SYX,236,B,4H,,1,0,
3844674574,A321,SYX,760,BY,2H,,1,0,
3843411333,A321,CKG,800,BY,4H,,1,0,
3843411333,A321,SYX,800,BY,2H,,1,0,
3843411333,A321,CKG,595,C,5H,,1,0,
3843411333,A321,CKG,820,C,3H,,1,0,
3843411333,A321,CKG,10,C,3H,,1,0,
3843411333,A321,CKG,800,C,3H,,1,0,
3843471509,A320,XNN,582,BY,1H,,1,0,
3843471509,A320,XNN,108,C,1H,,1,0,
3843471509,A320,XNN,20,C,3H,,1,0,
3843471509,A320,XNN,496,C,1H,,1,0,
3843471509,A320,XNN,263,C,3H,,1,0,
3843471509,A320,XNN,166,C,3H,,1,0,
3843471509,A320,XNN,127,BY,4H,,1,0,
3843947686,A320,XNN,166,C,3H,,1,0,
3843947686,A320,XNN,20,C,3H,,1,0,
3843947686,A320,XNN,263,C,3H,,1,0,
3843947686,A320,XNN,108,C,1H,,1,0,
3843947686,A320,XNN,496,C,1H,,1,0,
3843947686,A320,LZO,168,BY,4H,,1,0,
3843947686,A320,XNN,400,BY,1H,,1,0,
3844674970,A320,SYX,34,BY,1H,,1,0,
3844674970,A320,SYX,500,BY,1H,,1,0,
3844674970,A320,SYX,1,C,1H,,1,0.1,
3844674970,A320,SYX,600,BY,3H,,1,0,
3844674970,A320,SYX,111,BY,3H,,1,0,
3843947898,A320,SYX,1,C,1H,,1,0.1,
3843947898,A320,LZO,237,BY,3H,,1,0,
3843947898,A320,SYX,500,BY,1H,,1,0,
3843947898,A320,SYX,34,BY,1H,,1,0,
3843947898,A320,SYX,0,T,1H,,1,0,
3843939071,A321,CGQ,191,C,3H,,1,0,
3843939071,A321,TNA,159,C,2H,,1,0,
3843939071,A321,TNA,251,M,2H,,1,0,
3843939071,A321,TNA,53,M,2H,,1,0,
3843939071,A321,TNA,480,BY,1H,,1,0,
3843939071,A321,CGQ,383,BY,4H,,1,0,
3843939071,A321,TNA,464,C,2H,,1,0,
3843939071,A321,TNA,162,C,2H,,1,0,
3843939071,A321,CGQ,627,C,3H,,1,0,
3843939071,A321,CGQ,452,C,5H,,1,0,
3843939071,A321,CGQ,768,C,3H,,1,0,
3843406119,A321,CGQ,6,M,1H,,1,0,
3843406119,A321,CGQ,384,BY,1H,,1,0,
3843406119,A321,CGQ,191,C,3H,,1,0,
3843406119,A321,CGQ,627,C,3H,,1,0,
3843406119,A321,CGQ,768,C,3H,,1,0,
3843406119,A321,CGQ,441,BY,4H,,1,0,
3843406119,A321,CGQ,452,C,5H,,1,0,
3843465497,A321,TNA,11,BY,4H,,1,0,
3843465497,A321,SYX,0,BY,3H,,1,0,
3844675237,A321,SYX,356,C,2H,,1,0,
3844675237,A321,SYX,40,C,2H,,1,0,
3844675237,A321,SYX,666,BY,4H,,1,0,
3844675237,A321,SYX,473,BY,3H,,1,0,
3844675237,A321,SYX,29,BY,4H,,1,0,
3843940107,A321,TYN,51,C,2H,,1,0,
3843940107,A321,TYN,87,C,2H,,1,0,
3843940107,A321,TYN,97,C,2H,,1,0,
3843940107,A321,SHE,430,C,3H,,1,0,
3843940107,A321,SHE,643,C,3H,,1,0,
3843940107,A321,SHE,275,C,5H,,1,0,
3843940107,A321,TYN,691,BY,4H,,1,0,
3843940107,A321,SHE,179,BY,5H,,1,0,
3843940107,A321,TYN,406,BY,1H,,1,0,
3843443964,A321,SHE,430,C,3H,,1,0,
3843443964,A321,SHE,643,C,3H,,1,0,
3843443964,A321,SHE,179,BY,5H,,1,0,
3843443964,A321,SHE,275,C,5H,,1,0,
3843443964,A321,SHE,325,BY,4H,,1,0,
3843443964,A321,SHE,10,C,4H,,1,0,
3843443964,A321,SHE,22,M,4H,,1,0,
3843940021,A321,SYX,659,C,2H,,1,0,
3843940021,A321,TYN,277,C,3H,,1,0,
3843940021,A321,TYN,229,BY,4H,,1,0,
3843940021,A321,SYX,79,BY,1H,,1,0,
3844675321,A321,SYX,659,C,2H,,1,0,
3844675321,A321,SYX,286,BY,3H,,1,0,
3844675321,A321,SYX,797,C,4H,,1,0,
3844675321,A321,SYX,98,BY,1H,,1,0,
3843947092,A319,LXA,389,BY,1H,,1,0,
3843947092,A319,LXA,400,C,1H,,5,4,
3843947092,A319,LXA,544,BY,4H,,1,0,
3843471286,A319,XIY,615,BY,1H,,1,0,
3843471286,A319,XIY,79,T,1H,,1,0,
3843471286,A319,XIY,146,C,4H,,1,0,
3843471286,A319,XIY,38,M,5H,,1,0,
3843947210,A319,LXA,395,C,4H,,4,3,
3843947210,A319,LXA,340,C,4H,,4,3,
3843947210,A319,LXA,291,C,1H,,5,1,
3843947210,A319,LXA,251,C,4H,,3,3,
3843947210,A319,LXA,245,C,5H,,3,2.6,
3843947210,A319,LXA,92,M,5H,,5,1,
3843947210,A319,LXA,376,BY,1H,,1,0,
