FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3748104176,A320,SIN,487,BY,31,,1,0,
3748104176,A320,SIN,487,BY,32,,1,0,
3748104230,A320,SIN,520,BY,31,,1,0,
3748104230,A320,SIN,271,BY,32,,1,0,
3748104230,A320,SIN,58,BY,51,,1,0,
3749372867,A319,CTU,1000,BY,4H,,1,0,
3749372867,A319,CTU,200,C,5H,,1,0,
3749372867,A319,CTU,500,C,4H,,1,0,
3748118758,A319,CTU,4,B,5H,,1,0,
3748118758,A319,CTU,1,B,4H,,1,0,
3749372977,A319,CTU,1000,C,1H,,1,0,
3749372977,A319,CTU,1000,C,1H,,1,0,
3749372977,A319,CTU,52,C,5H,,1,0,
3749372977,A319,CTU,1000,BY,4H,,1,0,
3749372977,A319,CTU,781,BY,4H,,1,0,
3749372977,A319,CTU,53,C,5H,,1,0,
3749372977,A319,CTU,600,C,5H,,1,0,
3748109785,A330,CKG,1200,C,24P,P6P,1,0,
3748109785,A330,CKG,135,C,52,BULK,1,0,
3748109785,A330,CKG,600,C,23P,P6P,1,0,
3748109785,A330,CKG,1500,C,32P,P6P,1,0,
3748109785,A330,CKG,1350,C,31P,P6P,1,0,
3748109785,A330,CKG,200,T,41R,LD3,1,0,
3748109785,A330,CKG,701,BY,34L,LD3,1,0,
3748109785,A330,CKG,701,BY,34R,LD3,1,0,
3748656462,A319,LXA,1100,B,5H,,1,0,
3749373283,A330,CTU,710,BY,34R,LD3,1,0,
3749373283,A330,CTU,710,BY,34L,LD3,1,0,
3749373283,A330,CTU,710,BY,41R,LD3,1,0,
3749373283,A330,CTU,25,BY,52,BULK,1,0,
3749373283,A330,CTU,200,T,51,BULK,1,0,
3749373283,A330,CTU,567,M,23P,P6P,1,0,
3749373283,A330,CTU,960,M,24P,P6P,1,0,
3749373283,A330,CTU,134,C,51,BULK,1,0,
3749373283,A330,CTU,1454,C,31P,P6P,1,0,
3749373283,A330,CTU,1036,C,32P,P1P,1,0,
3748136343,A319,NKG,526,BY,1H,,1,0,
3748136343,A319,NKG,69,BY,1H,,1,0,
3748121884,A319,DYG,265,BY,4H,,1,0,
3748134129,A319,MIG,882,BY,4H,,1,0,
3748134129,A319,MIG,23,T,4H,,1,0,
3748656428,A319,LXA,953,BY,1H,,1,0,
3748656428,A319,LXA,213,C,4H,,1,0,
3748172137,A321,YBP,333,BY,4H,,1,0,
3749300356,A321,CAN,83,BY,4H,,1,0,
3749300356,A321,CAN,45,C,4H,,1,0,
3748169596,A320,XIC,430,BY,1H,,1,0,
3749300261,A320,CAN,0,B,1H,,1,0,
3748168426,A319,WUS,536,B,1H,,1,0,
3748141220,A320,PEK,436,BY,1H,,1,0,
3748141220,A320,PEK,25,C,1H,,1,0,
3748165292,A321,URC,152,C,5H,,1,0,
3748165292,A321,URC,758,B,3H,,1,0,
3748165292,A321,URC,531,B,4H,,1,0,
3748165488,A321,URC,40,C,3H,,1,0,
3748165488,A321,URC,292,C,3H,,1,0,
3748165488,A321,URC,208,B,4H,,1,0,
3748141097,A321,PEK,400,BY,5H,,1,0,
3748141097,A321,PEK,49,BY,4H,,1,0,
3748141097,A321,PEK,511,BY,4H,,1,0,
3748173738,A320,ZHY,65,B,4H,,1,0,
3748173738,A320,KMG,103,B,1H,,1,0,
3748130741,A320,KMG,155,B,1H,,1,0,
3748130741,A320,KMG,222,BY,4H,,1,0,
3748130741,A320,KMG,201,BY,4H,,1,0,
3748130741,A320,KMG,3,BY,4H,,1,0,
3748130741,A320,KMG,1380,C,1H,,1,0,
3748130741,A320,KMG,636,C,3H,,1,0,
3748130741,A320,KMG,635,C,3H,,1,0,
3748173500,A320,PEK,954,C,3H,,1,0,
3748173500,A320,PEK,657,C,1H,,1,0,
3748173500,A320,ZHY,177,BY,4H,,1,0,
3748173500,A320,PEK,381,BY,1H,,1,0,
3748173500,A320,ZHY,173,C,5H,,1,0,
3748141485,A320,PEK,381,BY,1H,,1,0,
3748141485,A320,PEK,657,C,1H,,1,0,
3748141485,A320,PEK,954,C,3H,,1,0,
3748141485,A320,PEK,1103,BY,4H,,1,0,
3748141485,A320,PEK,500,BY,1H,,1,0,
3749298844,A321,CAN,568,C,3H,,1,0,
