FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3802365080,A320,SIN,91,BY,51,,1,0,
3802365080,A320,SIN,560,BY,31,,1,0,
3802365080,A320,SIN,560,BY,42,,1,0,
3802365080,A320,SIN,560,BY,32,,1,0,
3802365080,A320,SIN,275,BY,41,,1,0,
3802412798,A330,TFU,1143,E,52,BULK,1,0,
3803642041,A330,CTU,765,BY,42L,LD3,1,0,
3803642041,A330,CTU,695,BY,42R,LD3,1,0,
3803642041,A330,CTU,541,BY,41L,LD3,1,0,
3803642041,A330,CTU,585,BY,41R,LD3,1,0,
3803642041,A330,CTU,750,C,32P,P6P,1,0,
3802424123,A330,TFU,2000,C,42P,P6P,1,0,
3802424155,A330,TFU,1000,C,53,BULK,1,0,
3802415919,A330,TFU,4000,C,22P,P6P,1,0,
3802415919,A330,TFU,4000,C,31P,P6P,1,0,
3802415919,A330,TFU,2000,C,21P,P6P,1,0,
3802415919,A330,TFU,4000,C,24P,P6P,1,0,
3802415919,A330,TFU,4000,C,23P,P6P,1,0,
3802415919,A330,TFU,4000,C,32P,P1P,1,0,
3802415919,A330,TFU,1000,M,52,BULK,1,0,
3802415919,A330,TFU,585,BY,42R,LD3,1,0,
3802415919,A330,TFU,585,BY,43R,LD3,1,0,
3802415919,A330,LXA,285,BY,42L,LD3,1,0,
3802415919,A330,LXA,385,BY,43L,LD3,1,0,
3802415919,A330,LXA,14,BY,51,BULK,1,0,
3802396247,A319,MIG,684,BY,1H,,1,0,
3802396247,A319,MIG,39,T,1H,,1,0,
3802898319,A319,LXA,433,BY,1H,,1,0,
3802898319,A319,LXA,743,C,4H,,1,0,
3802898319,A319,LXA,165,C,5H,,1,0,
3802898690,A321,LZO,564,BY,3H,,1,0,
3802898690,A321,LZO,1,C,1H,,1,0,
3803571760,A321,CAN,600,BY,3H,,1,0,
3803571760,A321,CAN,136,BY,3H,,1,0,
3802437827,A321,YBP,588,C,2H,,1,0,
3802437827,A321,YBP,369,BY,4H,,1,0,
3802437827,A321,YBP,973,C,3H,,1,0,
3803572370,A321,CAN,512,BY,1H,,1,0,
3802830599,A320,HRB,201,C,3H,,1,0,
3802830599,A320,HRB,273,B,1H,,1,0,
3802403017,A320,PEK,160,C,3H,,1,2,
3802403017,A320,PEK,422,BY,1H,,1,0,
3803635970,A321,SYX,228,C,3H,,1,0,
3803635970,A321,SYX,536,B,4H,,1,0,
3802403109,A321,PEK,511,C,3H,,1,0,
3802403109,A321,PEK,243,C,5H,,1,0,
3802403109,A321,PEK,115,C,2H,,1,0,
3802403109,A321,PEK,808,C,3H,,1,0,
3802403109,A321,PEK,506,BY,4H,,1,0,
3802390638,A320,JHG,250,B,4H,,1,0,
3802390638,A320,JHG,252,BY,1H,,1,0,
3802396311,A320,MIG,100,C,1H,,1,0,
3802396311,A320,MIG,90,C,1H,,1,0,
3802396311,A320,MIG,290,B,1H,,1,0,
3802396311,A320,JHG,135,B,4H,,1,0,
3802396151,A320,PEK,125,BY,3H,,1,0,
3802396151,A320,MIG,607,BY,1H,,1,0,
3802403053,A320,PEK,125,BY,3H,,1,0,
3802403053,A320,PEK,312,BY,1H,,1,0,
3802432015,A320,URC,84,C,3H,,1,0,
3802432015,A320,URC,68,C,3H,,1,0,
3802432015,A320,URC,449,B,1H,,1,0,
3802404104,A320,PEK,611,BY,1H,,1,0,
3802404104,A320,PEK,149,BY,1H,,1,0,
3802404104,A320,PEK,11,T,1H,,1,0,
3802404104,A320,PEK,100,BY,3H,,1,0,
3803571448,A321,CAN,672,C,2H,,1,0,
3803571448,A321,CAN,634,C,3H,,1,0,
3803571448,A321,CAN,534,C,2H,,1,0,
3803571448,A321,CAN,524,C,3H,,1,0,
3803571448,A321,CAN,472,C,1H,,1,0,
3803571448,A321,CAN,274,C,5H,,1,0,
3803571448,A321,CAN,12,C,5H,,1,0,
3803571448,A321,CAN,192,B,4H,,1,0,
3802386672,A321,HGH,25,BY,4H,,1,0,
3802386672,A321,HGH,296,M,3H,,1,0,
3802386672,A321,HGH,1000,BY,4H,,1,0,
3803571582,A321,CAN,696,C,3H,,1,0,
3803571582,A321,CAN,570,C,2H,,1,0,
3803571582,A321,CAN,292,B,4H,,1,0,
3802386759,A321,HGH,581,BY,4H,,1,0,
3802386759,A321,HGH,381,C,2H,,1,0,
3802386759,A321,HGH,53,M,1H,,1,0,
3802391070,A321,KMG,880,C,3H,,1,0,
3802391070,A321,KMG,696,C,3H,,1,0,
3802391070,A321,KMG,517,C,2H,,1,0,
3802391070,A321,KMG,504,C,2H,,1,0,
3802391070,A321,KMG,456,C,5H,,1,0,
3802391070,A321,KMG,376,C,1H,,1,0,
3802391070,A321,KMG,242,C,2H,,1,0,
3802391070,A321,KMG,16,C,4H,,1,0,
3802391070,A321,KMG,635,B,4H,,1,0,
3802391070,A321,KMG,199,B,4H,,1,0,
3802391070,A321,KMG,278,B,3H,,1,0,
3802387856,A321,HGH,321,C,1H,,1,0,
3802387856,A321,HGH,1020,C,2H,,1,0,
3802387856,A321,HGH,1450,C,3H,,1,0,
3802387856,A321,HGH,262,C,5H,,1,0,
3802387856,A321,HGH,148,M,5H,,1,0,
3802387856,A321,HGH,973,BY,4H,,1,0,
3802439832,A319,ZAT,123,B,1H,,1,0,
3802829122,A319,HGH,34,BY,4H,,1,0,
3802829122,A319,HGH,523,C,1H,,1,0,
3802438055,A320,YBP,251,B,4H,,1,0,
3802438055,A320,YBP,624,C,1H,,1,0,
3802438055,A320,YBP,574,C,1H,,1,0,
3802438055,A320,YBP,498,C,3H,,1,0,
3802438055,A320,YBP,376,C,5H,,1,0,
3802438055,A320,YBP,154,C,3H,,1,0,
3802438055,A320,JHG,423,B,4H,,1,0,
3802438055,A320,YBP,100,C,4H,,1,0,
3803673833,A320,JHG,423,B,4H,,1,0,
3803673833,A320,JHG,248,BY,1H,,1,0,
3802438189,A320,YBP,175,BY,4H,,1,0,
3802438189,A320,HGH,128,BY,3H,,1,0,
3802438189,A320,YBP,3,EC,4H,,1,0,
3802438189,A320,HGH,627,C,3H,,1,0,
3802438189,A320,HGH,548,C,1H,,1,0,
3802438189,A320,HGH,807,C,1H,,1,0,
3802438189,A320,HGH,365,C,1H,,1,0,
3802438189,A320,HGH,1049,C,3H,,1,0,
3802828687,A320,HGH,548,C,1H,,1,0,
3802828687,A320,HGH,807,C,1H,,1,0,
3802828687,A320,HGH,365,C,1H,,1,0,
3802828687,A320,HGH,627,C,3H,,1,0,
3802828687,A320,HGH,1049,C,3H,,1,0,
3802828687,A320,HGH,166,BY,3H,,1,0,
3802828687,A320,HGH,512,BY,4H,,1,0,
3802828687,A320,HGH,910,C,4H,,1,0,
3802394152,A320,LHW,441,B,3H,,1,0,
3802394152,A320,LHW,668,C,1H,,1,0,
3802394152,A320,DNH,0,B,5H,,1,0,
3802381761,A320,DNH,27,B,5H,,1,0,
3802381761,A320,DNH,191,BY,1H,,1,0,
3802394053,A320,LHW,35,BY,1H,,1,0,
3802394053,A320,HGH,0,BY,3H,,1,0,
3802394053,A320,LHW,0,T,1H,,1,0,
3802388062,A320,HGH,1120,C,1H,,1,0,
3802388062,A320,HGH,207,M,3H,,1,0,
3802388062,A320,HGH,158,BY,4H,,1,0,
3802388062,A320,HGH,319,BY,3H,,1,0,
3802897298,A319,LXA,354,C,5H,,1,0,
3802897298,A319,LXA,47,C,5H,,1,2.19,
3802897298,A319,LXA,494,B,4H,,1,0,
3802897298,A319,LXA,348,C,1H,,1,0,
3802897298,A319,LXA,214,B,1H,,1,0,
3802897298,A319,LXA,372,M,4H,,1,0,
3802368769,A319,CKG,214,C,5H,,1,0,
3802368769,A319,CKG,88,C,5H,,1,0,
3802368769,A319,LXA,348,C,1H,,1,0,
3802368769,A319,LXA,372,M,4H,,1,0,
3802368769,A319,CKG,35,B,4H,,1,0,
3802368769,A319,LXA,174,B,1H,,1,0,
3802386804,A319,HGH,502,C,4H,,1,0,
3802386804,A319,HGH,355,B,1H,,1,0,
3802386804,A319,HGH,131,BY,4H,,1,0,
3802370302,A319,HGH,131,BY,4H,,1,0,
3802370302,A319,CKG,84,T,1H,,1,0,
3802370302,A319,CKG,6,BY,5H,,1,0,
3802370302,A319,CKG,539,BY,1H,,1,0,
3802399932,A320,NNG,710,C,1H,,1,0,
3802399932,A320,NNG,576,C,1H,,1,0,
3802399932,A320,NNG,538,C,3H,,1,0,
3802399932,A320,NNG,491,C,5H,,1,0,
3802399932,A320,NNG,132,M,3H,,1,0,
3802399932,A320,NNG,306,B,4H,,1,0,
3802828452,A320,HGH,425,C,1H,,1,4,
3802828452,A320,HGH,244,B,1H,,1,0,
3803673924,A319,JZH,431,B,1H,,1,0,
3802387799,A319,HGH,262,BY,4H,,1,0,
3802396504,A320,MIG,78,BY,1H,,1,0,
3803635906,A320,SYX,1000,BY,1H,,1,0,
3803635906,A320,SYX,255,BY,1H,,1,0,
3802431385,A320,URC,650,C,1H,,1,0,
3802431385,A320,URC,455,C,4H,,1,0,
3802431385,A320,URC,458,C,3H,,1,0,
3802431385,A320,URC,374,C,5H,,1,0,
3802431385,A320,URC,652,B,1H,,1,0,
3802431385,A320,URC,216,BY,3H,,1,0,
3802431385,A320,URC,10,EC,5H,,1,0,
3802372541,A320,CKG,60,C,1H,,1,0,
3802372541,A320,CKG,173,C,1H,,1,0,
3802372541,A320,CKG,25,C,1H,,1,0,
3802372541,A320,CKG,224,C,1H,,1,0,
3802372541,A320,CKG,1,M,1H,,1,0,
3802372541,A320,CKG,279,BY,1H,,1,0,
3802372541,A320,URC,199,BY,3H,,1,0,
3803635337,A320,SYX,124,B,1H,,1,0,
