FLIGHT,TYPE,DEST,WEIGHT,FLOOR TYPE,POS,CONT,PRIORITY,VOLUME,SPECIAL CARGO
3845093559,A320,SIN,513,BY,32,,1,0,
3845093559,A320,SIN,15,T,51,,1,0,
3845093559,A320,SIN,571,C,11,,1,0,
3845093559,A320,SIN,571,C,13,,1,0,
3845093559,A320,SIN,571,C,12,,1,0,
3845093559,A320,SIN,513,BY,42,,1,0,
3845093559,A320,SIN,513,BY,41,,1,0,
3845093559,A320,SIN,516,BY,31,,1,0,
3845093559,A320,SIN,206,BY,53,,1,0,
3845093559,A320,SIN,206,BY,52,,1,0,
3845093667,A320,SIN,343,BY,31,,1,0,
3845093667,A320,SIN,69,BY,52,,1,0,
3845093667,A320,SIN,343,BY,32,,1,0,
3845138618,A330,TFU,800,C,24P,P1P,1,0,
3845138618,A330,TFU,1500,C,21P,P6P,1,0,
3845138618,A330,TFU,1200,C,41P,P6P,1,0,
3845138618,A330,TFU,2615,C,32P,P6P,1,0,
3845138618,A330,TFU,2615,C,42P,P6P,1,0,
3845138618,A330,TFU,585,B,24L,LD3,1,0,
3845138618,A330,TFU,500,B,11R,LD3,1,0,
3845138618,A330,TFU,500,B,11L,LD3,1,0,
3845095454,A320,CGO,1000,C,1H,,1,0,
3845095454,A320,CGO,770,B,1H,,1,0,
3845095454,A320,CGO,600,C,3H,,1,0,
3845095454,A320,CGO,810,M,3H,,1,0,
3845095454,A320,CGQ,121,M,5H,,1,0,
3845095454,A320,CGO,228,C,3H,,1,0,
3845095454,A320,CGQ,300,C,4H,,1,0,
3845095454,A320,CGQ,214,B,4H,,1,0,
3845095721,A320,CGO,800,C,1H,,1,0,
3845095721,A320,CGO,1000,C,3H,,1,0,
3845095721,A320,CGO,810,M,3H,,1,0,
3845095721,A320,CGO,770,B,1H,,1,0,
3845095721,A320,CGO,78,C,5H,,1,0,
3845095721,A320,CGQ,121,M,4H,,1,0,
3845095721,A320,CGQ,300,C,3H,,1,0,
3845095721,A320,CGQ,214,B,4H,,1,0,
3846267072,A320,CGO,810,M,3H,,1,0,
3846267072,A320,CGO,1200,C,1H,,1,0,
3846267072,A320,CGO,770,B,1H,,1,0,
3846267072,A320,CGQ,121,M,5H,,1,0,
3846267072,A320,CGQ,214,B,4H,,1,0,
3846267072,A320,CGO,1000,C,3H,,1,0,
3846266336,A330,CAN,1500,C,42L,LD3,1,0,
3846266336,A330,CAN,1500,C,31L,LD3,1,0,
3845623396,A320,LZO,543,BY,1H,,1,0,
3846265463,A320,CAN,600,BY,3H,,1,0,
3846265463,A320,CAN,55,BY,3H,,1,0,
3845159284,A320,YBP,655,BY,1H,,1,0,
3845159284,A320,YBP,912,C,3H,,1,0,
3845159284,A320,YBP,300,C,1H,,1,0,
3845159284,A320,YBP,150,C,5H,,1,0,
3845159284,A320,YBP,700,C,4H,,1,0,
3846266470,A320,CAN,400,BY,1H,,1,0,
3846266470,A320,CAN,170,BY,1H,,1,0,
3845156815,A320,XIC,750,BY,1H,,1,0,
3845156815,A320,XIC,191,BY,1H,,1,0,
3846266401,A320,CAN,1111,B,1H,,1,0,
3846266401,A320,CAN,464,B,1H,,1,0,
3846335105,A321,SYX,459,C,3H,,1,0,
3846335105,A321,SYX,336,B,4H,,1,0,
